GRID,10087,100001,-0.135382,-0.234489,1.00071,100001
GRID,10088,100001,-0.157942,-0.273564,0.999716,100001
GRID,10089,100001,-0.1805,-0.312635,0.998572,100001
GRID,10090,100001,-0.018355,-0.041226,1.00337,100001
GRID,10091,100001,-0.036712,-0.082456,1.00315,100001
GRID,10092,100001,-0.055067,-0.123684,1.00276,100001
GRID,10093,100001,-0.073422,-0.164911,1.00223,100001
GRID,10094,100001,-0.091776,-0.206134,1.00155,100001
GRID,10095,100001,-0.11013,-0.247355,1.00071,100001
GRID,10096,100001,-0.128482,-0.288574,0.999716,100001
GRID,10097,100001,-0.146832,-0.32979,0.998572,100001
GRID,10098,100001,-0.013945,-0.042919,1.00337,100001
GRID,10099,100001,-0.027892,-0.085842,1.00315,100001
GRID,10100,100001,-0.041837,-0.128763,1.00276,100001
GRID,10101,100001,-0.055782,-0.171682,1.00223,100001
GRID,10102,100001,-0.069727,-0.214598,1.00155,100001
GRID,10103,100001,-0.08367,-0.257512,1.00071,100001
GRID,10104,100001,-0.097613,-0.300424,0.999716,100001
GRID,10105,100001,-0.111555,-0.343331,0.998572,100001
GRID,10106,100001,-0.009382,-0.044141,1.00337,100001
GRID,10107,100001,-0.018766,-0.088287,1.00315,100001
GRID,10108,100001,-0.028149,-0.13243,1.00276,100001
GRID,10109,100001,-0.037531,-0.176572,1.00223,100001
GRID,10110,100001,-0.046913,-0.220711,1.00155,100001
GRID,10111,100001,-0.056295,-0.264847,1.00071,100001
GRID,10112,100001,-0.065676,-0.308981,0.999716,100001
GRID,10113,100001,-0.075056,-0.353111,0.998572,100001
GRID,10114,100001,-0.004717,-0.04488,1.00337,100001
GRID,10115,100001,-0.009434,-0.089765,1.00315,100001
GRID,10116,100001,-0.014152,-0.134647,1.00276,100001
GRID,10117,100001,-0.018869,-0.179528,1.00223,100001
GRID,10118,100001,-0.023586,-0.224406,1.00155,100001
GRID,10119,100001,-0.028302,-0.269281,1.00071,100001
GRID,10120,100001,-0.033018,-0.314154,0.999716,100001
GRID,10121,100001,-0.037734,-0.359022,0.998572,100001
GRID,10122,100001,1.19E-09,-0.045128,1.00337,100001
GRID,10123,100001,1.74E-09,-0.09026,1.00315,100001
GRID,10124,100001,9.03E-09,-0.135389,1.00276,100001
GRID,10125,100001,-1.827E-09,-0.180517,1.00223,100001
GRID,10126,100001,1.69E-09,-0.225642,1.00155,100001
GRID,10127,100001,-2.774E-09,-0.270764,1.00071,100001
GRID,10128,100001,1.28E-08,-0.315884,0.999716,100001
GRID,10129,100001,2.21E-08,-0.361,0.998572,100001
GRID,10130,100001,0.0047172,-0.04488,1.00337,100001
GRID,10131,100001,0.0094348,-0.089765,1.00315,100001
GRID,10132,100001,0.014152,-0.134647,1.00276,100001
GRID,10133,100001,0.0188692,-0.179528,1.00223,100001
GRID,10134,100001,0.023586,-0.224406,1.00155,100001
GRID,10135,100001,0.0283026,-0.269281,1.00071,100001
GRID,10136,100001,0.0330189,-0.314154,0.999716,100001
GRID,10137,100001,0.0377348,-0.359022,0.998572,100001
GRID,10138,100001,0.0093826,-0.044141,1.00337,100001
GRID,10139,100001,0.0187662,-0.088287,1.00315,100001
GRID,10140,100001,0.028149,-0.13243,1.00276,100001
GRID,10141,100001,0.0375316,-0.176572,1.00223,100001
GRID,10142,100001,0.0469136,-0.220711,1.00155,100001
GRID,10143,100001,0.056295,-0.264847,1.00071,100001
GRID,10144,100001,0.065676,-0.308981,0.999716,100001
GRID,10145,100001,0.0750562,-0.353111,0.998572,100001
GRID,10146,100001,0.0139453,-0.042919,1.00337,100001
GRID,10147,100001,0.027892,-0.085842,1.00315,100001
GRID,10148,100001,0.0418375,-0.128763,1.00276,100001
GRID,10149,100001,0.0557828,-0.171682,1.00223,100001
GRID,10150,100001,0.0697272,-0.214598,1.00155,100001
GRID,10151,100001,0.0836707,-0.257512,1.00071,100001
GRID,10152,100001,0.0976135,-0.300424,0.999716,100001
GRID,10153,100001,0.111555,-0.343331,0.998572,100001
GRID,10154,100001,0.0183552,-0.041226,1.00337,100001
GRID,10155,100001,0.0367122,-0.082456,1.00315,100001
GRID,10156,100001,0.0550677,-0.123684,1.00276,100001
GRID,10157,100001,0.0734229,-0.164911,1.00223,100001
GRID,10158,100001,0.0917769,-0.206134,1.00155,100001
GRID,10159,100001,0.11013,-0.247355,1.00071,100001
GRID,10160,100001,0.128482,-0.288574,0.999716,100001
GRID,10161,100001,0.146832,-0.32979,0.998572,100001
GRID,10162,100001,0.022564,-0.039082,1.00337,100001
GRID,10163,100001,0.0451302,-0.078167,1.00315,100001
GRID,10164,100001,0.0676945,-0.11725,1.00276,100001
GRID,10165,100001,0.0902585,-0.156332,1.00223,100001
GRID,10166,100001,0.112821,-0.195412,1.00155,100001
GRID,10167,100001,0.135382,-0.234489,1.00071,100001
GRID,10168,100001,0.157942,-0.273564,0.999716,100001
GRID,10169,100001,0.1805,-0.312635,0.998572,100001
GRID,10170,100001,0.0265256,-0.036509,1.00337,100001
GRID,10171,100001,0.0530537,-0.073022,1.00315,100001
GRID,10172,100001,0.0795797,-0.109532,1.00276,100001
GRID,10173,100001,0.106105,-0.146041,1.00223,100001
GRID,10174,100001,0.132629,-0.182548,1.00155,100001
GRID,10175,100001,0.159151,-0.219053,1.00071,100001
GRID,10176,100001,0.185672,-0.255556,0.999716,100001
GRID,10177,100001,0.212191,-0.292055,0.998572,100001
GRID,10178,100001,0.0301965,-0.033536,1.00337,100001
GRID,10179,100001,0.0603959,-0.067076,1.00315,100001
GRID,10180,100001,0.0905929,-0.100614,1.00276,100001
GRID,10181,100001,0.12079,-0.13415,1.00223,100001
GRID,10182,100001,0.150984,-0.167685,1.00155,100001
GRID,10183,100001,0.181177,-0.201217,1.00071,100001
GRID,10184,100001,0.211368,-0.234748,0.999716,100001
GRID,10185,100001,0.241556,-0.268275,0.998572,100001
GRID,10186,100001,0.0335366,-0.030196,1.00337,100001
GRID,10187,100001,0.0670765,-0.060395,1.00315,100001
GRID,10188,100001,0.100614,-0.090592,1.00276,100001
GRID,10189,100001,0.13415,-0.120789,1.00223,100001
GRID,10190,100001,0.167685,-0.150984,1.00155,100001
GRID,10191,100001,0.201217,-0.181177,1.00071,100001
GRID,10192,100001,0.234748,-0.211368,0.999716,100001
GRID,10193,100001,0.268275,-0.241556,0.998572,100001
GRID,10194,100001,0.0365093,-0.026525,1.00337,100001
GRID,10195,100001,0.0730221,-0.053053,1.00315,100001
GRID,10196,100001,0.109532,-0.079579,1.00276,100001
GRID,10197,100001,0.146041,-0.106105,1.00223,100001
GRID,10198,100001,0.182548,-0.132629,1.00155,100001
GRID,10199,100001,0.219053,-0.159151,1.00071,100001
GRID,10200,100001,0.255556,-0.185672,0.999716,100001
GRID,10201,100001,0.292055,-0.212191,0.998572,100001
GRID,10202,100001,0.039082,-0.022564,1.00337,100001
GRID,10203,100001,0.0781677,-0.04513,1.00315,100001
GRID,10204,100001,0.11725,-0.067694,1.00276,100001
GRID,10205,100001,0.156332,-0.090258,1.00223,100001
GRID,10206,100001,0.195412,-0.112821,1.00155,100001
GRID,10207,100001,0.234489,-0.135382,1.00071,100001
GRID,10208,100001,0.273564,-0.157942,0.999716,100001
GRID,10209,100001,0.312635,-0.1805,0.998572,100001
GRID,10210,100001,0.0412265,-0.018355,1.00337,100001
GRID,10211,100001,0.0824569,-0.036712,1.00315,100001
GRID,10212,100001,0.123684,-0.055067,1.00276,100001
GRID,10213,100001,0.164911,-0.073422,1.00223,100001
GRID,10214,100001,0.206134,-0.091776,1.00155,100001
GRID,10215,100001,0.247355,-0.11013,1.00071,100001
GRID,10216,100001,0.288574,-0.128482,0.999716,100001
GRID,10217,100001,0.32979,-0.146832,0.998572,100001
GRID,10218,100001,0.0429193,-0.013945,1.00337,100001
GRID,10219,100001,0.0858427,-0.027892,1.00315,100001
GRID,10220,100001,0.128763,-0.041837,1.00276,100001
GRID,10221,100001,0.171682,-0.055782,1.00223,100001
GRID,10222,100001,0.214598,-0.069727,1.00155,100001
GRID,10223,100001,0.257512,-0.08367,1.00071,100001
GRID,10224,100001,0.300424,-0.097613,0.999716,100001
GRID,10225,100001,0.343331,-0.111555,0.998572,100001
GRID,10226,100001,0.0441418,-0.009382,1.00337,100001
GRID,10227,100001,0.0882879,-0.018766,1.00315,100001
GRID,10228,100001,0.13243,-0.028149,1.00276,100001
GRID,10229,100001,0.176572,-0.037531,1.00223,100001
GRID,10230,100001,0.220711,-0.046913,1.00155,100001
GRID,10231,100001,0.264847,-0.056295,1.00071,100001
GRID,10232,100001,0.308981,-0.065676,0.999716,100001
GRID,10233,100001,0.353111,-0.075056,0.998572,100001
GRID,10234,100001,0.0448808,-0.004717,1.00337,100001
GRID,10235,100001,0.0897658,-0.009434,1.00315,100001
GRID,10236,100001,0.134647,-0.014152,1.00276,100001
GRID,10237,100001,0.179528,-0.018869,1.00223,100001
GRID,10238,100001,0.224406,-0.023586,1.00155,100001
GRID,10239,100001,0.269281,-0.028302,1.00071,100001
GRID,10240,100001,0.314154,-0.033018,0.999716,100001
GRID,10241,100001,0.359022,-0.037734,0.998572,100001
GRID,10242,100001,0.045128,2.04E-09,1.00337,100001
GRID,10243,100001,0.0902603,1.99E-09,1.00315,100001
GRID,10244,100001,0.135389,7.60E-09,1.00276,100001
GRID,10245,100001,0.180517,1.83E-09,1.00223,100001
GRID,10246,100001,0.225642,-1.69E-09,1.00155,100001
GRID,10247,100001,0.270764,2.77E-09,1.00071,100001
GRID,10248,100001,0.315884,1.30E-08,0.999716,100001
GRID,10249,100001,0.361,1.86E-08,0.998572,100001
GRID,10250,100001,0.0448808,0.0047172,1.00337,100001
GRID,10251,100001,0.0897658,0.0094348,1.00315,100001
GRID,10252,100001,0.134647,0.014152,1.00276,100001
GRID,10253,100001,0.179528,0.0188692,1.00223,100001
GRID,10254,100001,0.224406,0.023586,1.00155,100001
GRID,10255,100001,0.269281,0.0283026,1.00071,100001
GRID,10256,100001,0.314154,0.0330189,0.999716,100001
GRID,10257,100001,0.359022,0.0377348,0.998572,100001
GRID,10258,100001,0.0441418,0.0093826,1.00337,100001
GRID,10259,100001,0.0882879,0.0187662,1.00315,100001
GRID,10260,100001,0.13243,0.028149,1.00276,100001
GRID,10261,100001,0.176572,0.0375316,1.00223,100001
GRID,10262,100001,0.220711,0.0469136,1.00155,100001
GRID,10263,100001,0.264847,0.056295,1.00071,100001
GRID,10264,100001,0.308981,0.065676,0.999716,100001
GRID,10265,100001,0.353111,0.0750561,0.998572,100001
GRID,10266,100001,0.0429193,0.0139453,1.00337,100001
GRID,10267,100001,0.0858426,0.027892,1.00315,100001
GRID,10268,100001,0.128763,0.0418375,1.00276,100001
GRID,10269,100001,0.171682,0.0557828,1.00223,100001
GRID,10270,100001,0.214598,0.0697272,1.00155,100001
GRID,10271,100001,0.257512,0.0836707,1.00071,100001
GRID,10272,100001,0.300424,0.0976135,0.999716,100001
GRID,10273,100001,0.343331,0.111555,0.998572,100001
GRID,10274,100001,0.0412265,0.0183552,1.00337,100001
GRID,10275,100001,0.0824569,0.0367122,1.00315,100001
GRID,10276,100001,0.123684,0.0550677,1.00276,100001
GRID,10277,100001,0.164911,0.0734229,1.00223,100001
GRID,10278,100001,0.206134,0.0917769,1.00155,100001
GRID,10279,100001,0.247355,0.11013,1.00071,100001
GRID,10280,100001,0.288574,0.128482,0.999716,100001
GRID,10281,100001,0.32979,0.146832,0.998572,100001
GRID,10282,100001,0.039082,0.022564,1.00337,100001
GRID,10283,100001,0.0781677,0.0451302,1.00315,100001
GRID,10284,100001,0.11725,0.0676945,1.00276,100001
GRID,10285,100001,0.156332,0.0902585,1.00223,100001
GRID,10286,100001,0.195412,0.112821,1.00155,100001
GRID,10287,100001,0.234489,0.135382,1.00071,100001
GRID,10288,100001,0.273564,0.157942,0.999716,100001
GRID,10289,100001,0.312635,0.1805,0.998572,100001
GRID,10290,100001,0.0365093,0.0265256,1.00337,100001
GRID,10291,100001,0.0730221,0.0530537,1.00315,100001
GRID,10292,100001,0.109532,0.0795797,1.00276,100001
GRID,10293,100001,0.146041,0.106105,1.00223,100001
GRID,10294,100001,0.182548,0.132629,1.00155,100001
GRID,10295,100001,0.219053,0.159151,1.00071,100001
GRID,10296,100001,0.255556,0.185672,0.999716,100001
GRID,10297,100001,0.292055,0.212191,0.998572,100001
GRID,10298,100001,0.0335366,0.0301965,1.00337,100001
GRID,10299,100001,0.0670765,0.0603959,1.00315,100001
GRID,10300,100001,0.100614,0.0905929,1.00276,100001
GRID,10301,100001,0.13415,0.12079,1.00223,100001
GRID,10302,100001,0.167685,0.150984,1.00155,100001
GRID,10303,100001,0.201217,0.181177,1.00071,100001
GRID,10304,100001,0.234748,0.211368,0.999716,100001
GRID,10305,100001,0.268275,0.241556,0.998572,100001
GRID,10306,100001,0.0301965,0.0335366,1.00337,100001
GRID,10307,100001,0.0603959,0.0670765,1.00315,100001
GRID,10308,100001,0.0905929,0.100614,1.00276,100001
GRID,10309,100001,0.120789,0.13415,1.00223,100001
GRID,10310,100001,0.150984,0.167685,1.00155,100001
GRID,10311,100001,0.181177,0.201217,1.00071,100001
GRID,10312,100001,0.211368,0.234748,0.999716,100001
GRID,10313,100001,0.241556,0.268275,0.998572,100001
GRID,10314,100001,0.0265256,0.0365093,1.00337,100001
GRID,10315,100001,0.0530537,0.0730221,1.00315,100001
GRID,10316,100001,0.0795797,0.109532,1.00276,100001
GRID,10317,100001,0.106105,0.146041,1.00223,100001
GRID,10318,100001,0.132629,0.182548,1.00155,100001
GRID,10319,100001,0.159151,0.219053,1.00071,100001
GRID,10320,100001,0.185672,0.255556,0.999716,100001
GRID,10321,100001,0.212191,0.292055,0.998572,100001
GRID,10322,100001,0.022564,0.039082,1.00337,100001
GRID,10323,100001,0.0451302,0.0781677,1.00315,100001
GRID,10324,100001,0.0676945,0.11725,1.00276,100001
GRID,10325,100001,0.0902585,0.156332,1.00223,100001
GRID,10326,100001,0.112821,0.195412,1.00155,100001
GRID,10327,100001,0.135382,0.234489,1.00071,100001
GRID,10328,100001,0.157942,0.273564,0.999716,100001
GRID,10329,100001,0.1805,0.312635,0.998572,100001
GRID,10330,100001,0.0183552,0.0412265,1.00337,100001
GRID,10331,100001,0.0367122,0.0824569,1.00315,100001
GRID,10332,100001,0.0550677,0.123684,1.00276,100001
GRID,10333,100001,0.0734229,0.164911,1.00223,100001
GRID,10334,100001,0.0917769,0.206134,1.00155,100001
GRID,10335,100001,0.11013,0.247355,1.00071,100001
GRID,10336,100001,0.128482,0.288574,0.999716,100001
GRID,10337,100001,0.146832,0.32979,0.998572,100001
GRID,10338,100001,0.0139453,0.0429193,1.00337,100001
GRID,10339,100001,0.027892,0.0858426,1.00315,100001
GRID,10340,100001,0.0418375,0.128763,1.00276,100001
GRID,10341,100001,0.0557828,0.171682,1.00223,100001
GRID,10342,100001,0.0697272,0.214598,1.00155,100001
GRID,10343,100001,0.0836707,0.257512,1.00071,100001
GRID,10344,100001,0.0976135,0.300424,0.999716,100001
GRID,10345,100001,0.111555,0.343331,0.998572,100001
GRID,10346,100001,0.0093826,0.0441418,1.00337,100001
GRID,10347,100001,0.0187662,0.0882879,1.00315,100001
GRID,10348,100001,0.028149,0.13243,1.00276,100001
GRID,10349,100001,0.0375316,0.176572,1.00223,100001
GRID,10350,100001,0.0469136,0.220711,1.00155,100001
GRID,10351,100001,0.056295,0.264847,1.00071,100001
GRID,10352,100001,0.065676,0.308981,0.999716,100001
GRID,10353,100001,0.0750561,0.353111,0.998572,100001
GRID,10354,100001,0.0047172,0.0448808,1.00337,100001
GRID,10355,100001,0.0094348,0.0897659,1.00315,100001
GRID,10356,100001,0.014152,0.134647,1.00276,100001
GRID,10357,100001,0.0188692,0.179528,1.00223,100001
GRID,10358,100001,0.023586,0.224406,1.00155,100001
GRID,10359,100001,0.0283025,0.269281,1.00071,100001
GRID,10360,100001,0.0330189,0.314154,0.999716,100001
GRID,10361,100001,0.0377348,0.359022,0.998572,100001
GRID,10362,100001,-1.185E-09,0.045128,1.00337,100001
GRID,10363,100001,-1.74E-09,0.0902603,1.00315,100001
GRID,10364,100001,-9.029E-09,0.135389,1.00276,100001
GRID,10365,100001,1.83E-09,0.180517,1.00223,100001
GRID,10366,100001,-1.69E-09,0.225642,1.00155,100001
GRID,10367,100001,2.77E-09,0.270764,1.00071,100001
GRID,10368,100001,-1.276E-08,0.315884,0.999716,100001
GRID,10369,100001,-2.214E-08,0.361,0.998572,100001
GRID,10370,100001,-0.004717,0.0448808,1.00337,100001
GRID,10371,100001,-0.009434,0.0897658,1.00315,100001
GRID,10372,100001,-0.014152,0.134647,1.00276,100001
GRID,10373,100001,-0.018869,0.179528,1.00223,100001
GRID,10374,100001,-0.023586,0.224406,1.00155,100001
GRID,10375,100001,-0.028302,0.269281,1.00071,100001
GRID,10376,100001,-0.033018,0.314154,0.999716,100001
GRID,10377,100001,-0.037734,0.359022,0.998572,100001
GRID,10378,100001,-0.009382,0.0441418,1.00337,100001
GRID,10379,100001,-0.018766,0.0882879,1.00315,100001
GRID,10380,100001,-0.028149,0.13243,1.00276,100001
GRID,10381,100001,-0.037531,0.176572,1.00223,100001
GRID,10382,100001,-0.046913,0.220711,1.00155,100001
GRID,10383,100001,-0.056295,0.264847,1.00071,100001
GRID,10384,100001,-0.065676,0.308981,0.999716,100001
GRID,10385,100001,-0.075056,0.353111,0.998572,100001
GRID,10386,100001,-0.013945,0.0429193,1.00337,100001
GRID,10387,100001,-0.027892,0.0858427,1.00315,100001
GRID,10388,100001,-0.041837,0.128763,1.00276,100001
GRID,10389,100001,-0.055782,0.171682,1.00223,100001
GRID,10390,100001,-0.069727,0.214598,1.00155,100001
GRID,10391,100001,-0.08367,0.257512,1.00071,100001
GRID,10392,100001,-0.097613,0.300424,0.999716,100001
GRID,10393,100001,-0.111555,0.343331,0.998572,100001
GRID,10394,100001,-0.018355,0.0412265,1.00337,100001
GRID,10395,100001,-0.036712,0.0824569,1.00315,100001
GRID,10396,100001,-0.055067,0.123684,1.00276,100001
GRID,10397,100001,-0.073422,0.164911,1.00223,100001
GRID,10398,100001,-0.091776,0.206134,1.00155,100001
GRID,10399,100001,-0.11013,0.247355,1.00071,100001
GRID,10400,100001,-0.128482,0.288574,0.999716,100001
GRID,10401,100001,-0.146832,0.32979,0.998572,100001
GRID,10402,100001,-0.022564,0.039082,1.00337,100001
GRID,10403,100001,-0.04513,0.0781677,1.00315,100001
GRID,10404,100001,-0.067694,0.11725,1.00276,100001
GRID,10405,100001,-0.090258,0.156332,1.00223,100001
GRID,10406,100001,-0.112821,0.195412,1.00155,100001
GRID,10407,100001,-0.135382,0.234489,1.00071,100001
GRID,10408,100001,-0.157942,0.273564,0.999716,100001
GRID,10409,100001,-0.1805,0.312635,0.998572,100001
GRID,10410,100001,-0.026525,0.0365093,1.00337,100001
GRID,10411,100001,-0.053053,0.0730221,1.00315,100001
GRID,10412,100001,-0.079579,0.109532,1.00276,100001
GRID,10413,100001,-0.106105,0.146041,1.00223,100001
GRID,10414,100001,-0.132629,0.182548,1.00155,100001
GRID,10415,100001,-0.159151,0.219053,1.00071,100001
GRID,10416,100001,-0.185672,0.255556,0.999716,100001
GRID,10417,100001,-0.212191,0.292055,0.998572,100001
GRID,10418,100001,-0.030196,0.0335366,1.00337,100001
GRID,10419,100001,-0.060395,0.0670765,1.00315,100001
GRID,10420,100001,-0.090592,0.100614,1.00276,100001
GRID,10421,100001,-0.12079,0.13415,1.00223,100001
GRID,10422,100001,-0.150984,0.167685,1.00155,100001
GRID,10423,100001,-0.181177,0.201217,1.00071,100001
GRID,10424,100001,-0.211368,0.234748,0.999716,100001
GRID,10425,100001,-0.241556,0.268275,0.998572,100001
GRID,10426,100001,-0.033536,0.0301965,1.00337,100001
GRID,10427,100001,-0.067076,0.0603959,1.00315,100001
GRID,10428,100001,-0.100614,0.0905929,1.00276,100001
GRID,10429,100001,-0.13415,0.120789,1.00223,100001
GRID,10430,100001,-0.167685,0.150984,1.00155,100001
GRID,10431,100001,-0.201217,0.181177,1.00071,100001
GRID,10432,100001,-0.234748,0.211368,0.999716,100001
GRID,10433,100001,-0.268275,0.241556,0.998572,100001
GRID,10434,100001,-0.036509,0.0265256,1.00337,100001
GRID,10435,100001,-0.073022,0.0530537,1.00315,100001
GRID,10436,100001,-0.109532,0.0795797,1.00276,100001
GRID,10437,100001,-0.146041,0.106105,1.00223,100001
GRID,10438,100001,-0.182548,0.132629,1.00155,100001
GRID,10439,100001,-0.219053,0.159151,1.00071,100001
GRID,10440,100001,-0.255556,0.185672,0.999716,100001
GRID,10441,100001,-0.292055,0.212191,0.998572,100001
GRID,10442,100001,-0.039082,0.022564,1.00337,100001
GRID,10443,100001,-0.078167,0.0451301,1.00315,100001
GRID,10444,100001,-0.11725,0.0676945,1.00276,100001
GRID,10445,100001,-0.156332,0.0902585,1.00223,100001
GRID,10446,100001,-0.195412,0.112821,1.00155,100001
GRID,10447,100001,-0.234489,0.135382,1.00071,100001
GRID,10448,100001,-0.273564,0.157942,0.999716,100001
GRID,10449,100001,-0.312635,0.1805,0.998572,100001
GRID,10450,100001,-0.041226,0.0183552,1.00337,100001
GRID,10451,100001,-0.082456,0.0367122,1.00315,100001
GRID,10452,100001,-0.123684,0.0550677,1.00276,100001
GRID,10453,100001,-0.164911,0.0734229,1.00223,100001
GRID,10454,100001,-0.206134,0.0917769,1.00155,100001
GRID,10455,100001,-0.247355,0.11013,1.00071,100001
GRID,10456,100001,-0.288574,0.128482,0.999716,100001
GRID,10457,100001,-0.32979,0.146832,0.998572,100001
GRID,10458,100001,-0.042919,0.0139453,1.00337,100001
GRID,10459,100001,-0.085842,0.027892,1.00315,100001
GRID,10460,100001,-0.128763,0.0418375,1.00276,100001
GRID,10461,100001,-0.171682,0.0557828,1.00223,100001
GRID,10462,100001,-0.214598,0.0697272,1.00155,100001
GRID,10463,100001,-0.257512,0.0836707,1.00071,100001
GRID,10464,100001,-0.300424,0.0976135,0.999716,100001
GRID,10465,100001,-0.343331,0.111555,0.998572,100001
GRID,10466,100001,-0.044141,0.0093826,1.00337,100001
GRID,10467,100001,-0.088287,0.0187662,1.00315,100001
GRID,10468,100001,-0.13243,0.028149,1.00276,100001
GRID,10469,100001,-0.176572,0.0375316,1.00223,100001
GRID,10470,100001,-0.220711,0.0469136,1.00155,100001
GRID,10471,100001,-0.264847,0.056295,1.00071,100001
GRID,10472,100001,-0.308981,0.065676,0.999716,100001
GRID,10473,100001,-0.353111,0.0750561,0.998572,100001
GRID,10474,100001,-0.04488,0.0047172,1.00337,100001
