10001,G,2.11721E-05,4.10635E-08,1.1824E-08,4.65987E-08,-5.59446E-06,5.05816E-08
10002,G,2.1182E-05,4.64354E-08,-1.96715E-06,-9.6572E-07,-5.69201E-06,6.74589E-08
10003,G,2.11724E-05,4.37315E-08,-2.40608E-07,-9.59324E-08,-5.59128E-06,4.79021E-08
10004,G,2.11743E-05,4.65634E-08,-4.91781E-07,-2.61308E-07,-5.5413E-06,4.96561E-08
10005,G,2.11775E-05,4.86651E-08,-7.40292E-07,-4.16325E-07,-5.47638E-06,5.45054E-08
10006,G,2.11811E-05,5.01004E-08,-9.85482E-07,-5.596E-07,-5.39412E-06,5.75769E-08
10007,G,2.11844E-05,5.06692E-08,-1.22754E-06,-6.88735E-07,-5.34592E-06,6.10152E-08
10008,G,2.11864E-05,5.02547E-08,-1.46841E-06,-8.01028E-07,-5.33183E-06,6.46088E-08
10009,G,2.11863E-05,4.88082E-08,-1.71235E-06,-8.93719E-07,-5.53022E-06,6.76865E-08
10010,G,2.11731E-05,4.36364E-08,-2.38776E-07,-9.26694E-08,-5.57397E-06,4.75313E-08
10011,G,2.11757E-05,4.60611E-08,-4.86673E-07,-2.40581E-07,-5.5093E-06,4.65603E-08
10012,G,2.11795E-05,4.76569E-08,-7.30688E-07,-3.674E-07,-5.43261E-06,4.78945E-08
10013,G,2.11836E-05,4.86052E-08,-9.70364E-07,-4.78093E-07,-5.34126E-06,4.74754E-08
10014,G,2.11874E-05,4.89268E-08,-1.20606E-06,-5.73274E-07,-5.28482E-06,4.71286E-08
10015,G,2.11898E-05,4.86834E-08,-1.43979E-06,-6.62857E-07,-5.26424E-06,4.7445E-08
10016,G,2.119E-05,4.7975E-08,-1.6758E-06,-7.40248E-07,-5.45019E-06,4.81176E-08
10017,G,2.11862E-05,4.6721E-08,-1.92172E-06,-8.4208E-07,-5.60849E-06,4.8871E-08
10018,G,2.11738E-05,4.35135E-08,-2.34238E-07,-8.85351E-08,-5.55723E-06,4.70689E-08
10019,G,2.1177E-05,4.55239E-08,-4.76407E-07,-2.17782E-07,-5.48193E-06,4.34522E-08
10020,G,2.11812E-05,4.66384E-08,-7.13888E-07,-3.16695E-07,-5.39565E-06,4.13325E-08
10021,G,2.11857E-05,4.7129E-08,-9.46479E-07,-3.9496E-07,-5.29877E-06,3.7565E-08
10022,G,2.11899E-05,4.72119E-08,-1.1746E-06,-4.56691E-07,-5.23003E-06,3.35501E-08
10023,G,2.11928E-05,4.71009E-08,-1.39999E-06,-5.2061E-07,-5.19456E-06,3.04847E-08
10024,G,2.11938E-05,4.70199E-08,-1.62624E-06,-5.77921E-07,-5.33892E-06,2.81435E-08
10025,G,2.11907E-05,4.67277E-08,-1.86008E-06,-6.92611E-07,-5.46658E-06,2.9086E-08
10026,G,2.11745E-05,4.33674E-08,-2.27061E-07,-8.36061E-08,-5.54158E-06,4.6441E-08
10027,G,2.11781E-05,4.49733E-08,-4.61153E-07,-1.93408E-07,-5.45897E-06,4.03801E-08
10028,G,2.11827E-05,4.56348E-08,-6.90167E-07,-2.65633E-07,-5.36582E-06,3.50703E-08
10029,G,2.11873E-05,4.56767E-08,-9.14194E-07,-3.115E-07,-5.26648E-06,2.82776E-08
10030,G,2.11918E-05,4.54561E-08,-1.13368E-06,-3.38977E-07,-5.18416E-06,2.08794E-08
10031,G,2.11952E-05,4.5286E-08,-1.34991E-06,-3.68758E-07,-5.12822E-06,1.42617E-08
10032,G,2.11971E-05,4.54653E-08,-1.5655E-06,-3.90507E-07,-5.21226E-06,7.62135E-09
10033,G,2.11951E-05,4.56617E-08,-1.78583E-06,-4.7932E-07,-5.28635E-06,7.06974E-09
10034,G,2.11751E-05,4.32026E-08,-2.17334E-07,-7.77538E-08,-5.52757E-06,4.55918E-08
10035,G,2.11791E-05,4.44287E-08,-4.41104E-07,-1.68109E-07,-5.43991E-06,3.73646E-08
10036,G,2.11838E-05,4.46711E-08,-6.59788E-07,-2.15398E-07,-5.34335E-06,2.92488E-08
10037,G,2.11886E-05,4.42637E-08,-8.7384E-07,-2.29496E-07,-5.24425E-06,1.98516E-08
10038,G,2.11932E-05,4.36359E-08,-1.08377E-06,-2.21136E-07,-5.15129E-06,9.44939E-09
10039,G,2.1197E-05,4.31316E-08,-1.29047E-06,-2.06551E-07,-5.07429E-06,-8.42788E-10
10040,G,2.11997E-05,4.30768E-08,-1.49567E-06,-1.72294E-07,-5.09529E-06,-1.31283E-08
10041,G,2.11986E-05,4.31635E-08,-1.70347E-06,-1.92714E-07,-5.10255E-06,-1.69789E-08
10042,G,2.11757E-05,4.30238E-08,-2.05183E-07,-7.07616E-08,-5.51548E-06,4.44875E-08
10043,G,2.118E-05,4.39071E-08,-4.16497E-07,-1.42628E-07,-5.42422E-06,3.43911E-08
10044,G,2.11847E-05,4.37721E-08,-6.23045E-07,-1.6703E-07,-5.32814E-06,2.38847E-08
10045,G,2.11893E-05,4.29207E-08,-8.25707E-07,-1.51267E-07,-5.23205E-06,1.23071E-08
10046,G,2.11939E-05,4.17866E-08,-1.0252E-06,-1.05721E-07,-5.1353E-06,-6.96263E-10
10047,G,2.11979E-05,4.06812E-08,-1.22231E-06,-3.93251E-08,-5.04295E-06,-1.45979E-08
10048,G,2.1201E-05,3.99313E-08,-1.4183E-06,6.87336E-08,-5.01461E-06,-3.32167E-08
10049,G,2.12007E-05,3.93903E-08,-1.61642E-06,1.45218E-07,-4.95626E-06,-4.14956E-08
10050,G,2.11762E-05,4.2835E-08,-1.90742E-07,-6.24286E-08,-5.5053E-06,4.31151E-08
10051,G,2.11807E-05,4.34219E-08,-3.87591E-07,-1.17687E-07,-5.41147E-06,3.14179E-08
10052,G,2.11853E-05,4.2962E-08,-5.80246E-07,-1.21538E-07,-5.31964E-06,1.89013E-08
10053,G,2.11897E-05,4.16929E-08,-7.70065E-07,-7.9472E-08,-5.22975E-06,5.50305E-09
10054,G,2.11939E-05,4E-08,-9.58144E-07,2.95072E-09,-5.13858E-06,-9.71428E-09
10055,G,2.11976E-05,3.81194E-08,-1.14555E-06,1.2239E-07,-5.04234E-06,-2.68393E-08
10056,G,2.12007E-05,3.63838E-08,-1.33367E-06,3.12489E-07,-4.99036E-06,-5.13451E-08
10057,G,2.12007E-05,3.49297E-08,-1.5255E-06,4.89637E-07,-4.88485E-06,-6.40455E-08
10058,G,2.11767E-05,4.26399E-08,-1.74177E-07,-5.27284E-08,-5.49678E-06,4.14886E-08
10059,G,2.11813E-05,4.29829E-08,-3.54669E-07,-9.38321E-08,-5.40139E-06,2.83999E-08
10060,G,2.11857E-05,4.22624E-08,-5.31715E-07,-7.99885E-08,-5.31682E-06,1.41847E-08
10061,G,2.11896E-05,4.06336E-08,-7.07152E-07,-1.67604E-08,-5.23689E-06,-7.4919E-10
10062,G,2.11932E-05,3.8404E-08,-8.82599E-07,9.92283E-08,-5.16104E-06,-1.7801E-08
10063,G,2.11964E-05,3.57235E-08,-1.05972E-06,2.65262E-07,-5.07611E-06,-3.74245E-08
10064,G,2.11989E-05,3.296E-08,-1.24052E-06,5.31796E-07,-5.03083E-06,-6.62188E-08
10065,G,2.11985E-05,3.06001E-08,-1.42824E-06,7.88137E-07,-4.91185E-06,-8.21929E-08
10066,G,2.11771E-05,4.24414E-08,-1.55674E-07,-4.18322E-08,-5.48954E-06,3.96513E-08
10067,G,2.11817E-05,4.25955E-08,-3.18057E-07,-7.13767E-08,-5.39375E-06,2.53132E-08
10068,G,2.11858E-05,4.16902E-08,-4.77812E-07,-4.34903E-08,-5.31839E-06,9.65074E-09
10069,G,2.11892E-05,3.97955E-08,-6.37221E-07,3.45838E-08,-5.25241E-06,-6.57442E-09
10070,G,2.11921E-05,3.71351E-08,-7.98449E-07,1.77001E-07,-5.20007E-06,-2.50501E-08
10071,G,2.11942E-05,3.37924E-08,-9.63911E-07,3.7635E-07,-5.14211E-06,-4.62042E-08
10072,G,2.11956E-05,3.02082E-08,-1.13642E-06,6.99482E-07,-5.13057E-06,-7.69762E-08
10073,G,2.11944E-05,2.72099E-08,-1.31968E-06,9.96539E-07,-5.03953E-06,-9.43754E-08
10074,G,2.11775E-05,4.22418E-08,-1.35428E-07,-3.00973E-08,-5.48325E-06,3.76761E-08
10075,G,2.11821E-05,4.22614E-08,-2.78116E-07,-5.04079E-08,-5.38831E-06,2.21824E-08
10076,G,2.11858E-05,4.12559E-08,-4.18971E-07,-1.30825E-08,-5.32296E-06,5.28735E-09
10077,G,2.11886E-05,3.92209E-08,-5.60595E-07,7.29655E-08,-5.27447E-06,-1.19697E-08
10078,G,2.11905E-05,3.63088E-08,-7.05624E-07,2.30869E-07,-5.25096E-06,-3.13861E-08
10079,G,2.11914E-05,3.25747E-08,-8.57119E-07,4.4606E-07,-5.23268E-06,-5.30158E-08
10080,G,2.11913E-05,2.85571E-08,-1.01858E-06,7.95317E-07,-5.2725E-06,-8.34319E-08
10081,G,2.1189E-05,2.53435E-08,-1.19392E-06,1.09024E-06,-5.24669E-06,-1.00446E-07
10082,G,2.11778E-05,4.20426E-08,-1.13659E-07,-1.79413E-08,-5.47774E-06,3.56665E-08
10083,G,2.11824E-05,4.19782E-08,-2.35233E-07,-3.08534E-08,-5.38474E-06,1.90931E-08
10084,G,2.11857E-05,4.09615E-08,-3.55668E-07,1.053E-08,-5.3292E-06,1.17071E-09
10085,G,2.11878E-05,3.89348E-08,-4.77699E-07,9.76132E-08,-5.30052E-06,-1.68212E-08
10086,G,2.11886E-05,3.59987E-08,-6.04229E-07,2.57328E-07,-5.30784E-06,-3.66177E-08
10087,G,2.11883E-05,3.22172E-08,-7.38665E-07,4.69814E-07,-5.33642E-06,-5.77205E-08
10088,G,2.11868E-05,2.82206E-08,-8.84753E-07,8.10747E-07,-5.43325E-06,-8.6015E-08
10089,G,2.11831E-05,2.52248E-08,-1.0462E-06,1.06861E-06,-5.494E-06,-1.01622E-07
10090,G,2.11781E-05,4.18446E-08,-9.05888E-08,-5.6006E-09,-5.47311E-06,3.37536E-08
10091,G,2.11825E-05,4.17405E-08,-1.89823E-07,-1.26876E-08,-5.38251E-06,1.6182E-08
10092,G,2.11855E-05,4.08006E-08,-2.88461E-07,2.72796E-08,-5.33606E-06,-2.54878E-09
10093,G,2.11869E-05,3.89397E-08,-3.89128E-07,1.08534E-07,-5.32746E-06,-2.09632E-08
10094,G,2.11868E-05,3.62249E-08,-4.94695E-07,2.55667E-07,-5.36466E-06,-4.05785E-08
10095,G,2.11852E-05,3.27481E-08,-6.08525E-07,4.4817E-07,-5.44056E-06,-6.03459E-08
10096,G,2.11824E-05,2.91786E-08,-7.34112E-07,7.49859E-07,-5.58993E-06,-8.55529E-08
10097,G,2.11777E-05,2.67101E-08,-8.74469E-07,9.51683E-07,-5.73674E-06,-9.98721E-08
10098,G,2.11783E-05,4.16482E-08,-6.64623E-08,6.97339E-09,-5.46953E-06,3.20754E-08
10099,G,2.11827E-05,4.15407E-08,-1.42344E-07,3.97732E-09,-5.38111E-06,1.36267E-08
10100,G,2.11853E-05,4.07587E-08,-2.1799E-07,3.78977E-08,-5.34268E-06,-5.6846E-09
10101,G,2.11861E-05,3.9214E-08,-2.95665E-07,1.06484E-07,-5.35206E-06,-2.42505E-08
10102,G,2.11852E-05,3.69529E-08,-3.77887E-07,2.28301E-07,-5.41577E-06,-4.32586E-08
10103,G,2.11826E-05,3.40879E-08,-4.67545E-07,3.85966E-07,-5.53324E-06,-6.12725E-08
10104,G,2.11787E-05,3.12365E-08,-5.67516E-07,6.26121E-07,-5.72504E-06,-8.32097E-08
10105,G,2.11732E-05,2.942E-08,-6.79913E-07,7.69436E-07,-5.94107E-06,-9.70782E-08
10106,G,2.11784E-05,4.14534E-08,-4.15277E-08,1.99327E-08,-5.46706E-06,3.07628E-08
10107,G,2.11827E-05,4.13699E-08,-9.32712E-08,1.9117E-08,-5.38021E-06,1.1624E-08
10108,G,2.11851E-05,4.08136E-08,-1.44974E-07,4.36607E-08,-5.3482E-06,-8.06356E-09
10109,G,2.11855E-05,3.97132E-08,-1.9829E-07,9.32668E-08,-5.37161E-06,-2.65968E-08
10110,G,2.11839E-05,3.81004E-08,-2.55091E-07,1.80039E-07,-5.45619E-06,-4.48442E-08
10111,G,2.11805E-05,3.60791E-08,-3.1749E-07,2.91295E-07,-5.60523E-06,-6.11945E-08
10112,G,2.1176E-05,3.41192E-08,-3.87473E-07,4.56825E-07,-5.82723E-06,-8.04392E-08
10113,G,2.117E-05,3.29472E-08,-4.66353E-07,5.48092E-07,-6.09222E-06,-9.45331E-08
10114,G,2.11785E-05,4.12598E-08,-1.60476E-08,3.3199E-08,-5.46559E-06,2.99254E-08
10115,G,2.11828E-05,4.12184E-08,-4.31073E-08,3.30971E-08,-5.37971E-06,1.0346E-08
10116,G,2.1185E-05,4.09367E-08,-7.01905E-08,4.59961E-08,-5.35184E-06,-9.55295E-09
10117,G,2.1185E-05,4.03738E-08,-9.8162E-08,7.19366E-08,-5.38416E-06,-2.79835E-08
10118,G,2.1183E-05,3.95476E-08,-1.2802E-07,1.17064E-07,-5.482E-06,-4.56284E-08
10119,G,2.11793E-05,3.85196E-08,-1.60868E-07,1.7439E-07,-5.65052E-06,-6.08384E-08
10120,G,2.11743E-05,3.75419E-08,-1.97723E-07,2.5864E-07,-5.89016E-06,-7.84786E-08
10121,G,2.1168E-05,3.69829E-08,-2.39228E-07,3.03494E-07,-6.18632E-06,-9.28911E-08
10122,G,2.11785E-05,4.10668E-08,9.72174E-09,4.65663E-08,-5.46509E-06,2.96371E-08
10123,G,2.11828E-05,4.10768E-08,7.62116E-09,4.65203E-08,-5.37954E-06,9.90721E-09
10124,G,2.11849E-05,4.10948E-08,5.52274E-09,4.64782E-08,-5.35309E-06,-1.00613E-08
10125,G,2.11849E-05,4.11192E-08,3.42629E-09,4.64311E-08,-5.38847E-06,-2.84391E-08
10126,G,2.11828E-05,4.11501E-08,1.33183E-09,4.64025E-08,-5.49083E-06,-4.5859E-08
10127,G,2.11788E-05,4.11876E-08,-7.6149E-10,4.63805E-08,-5.66591E-06,-6.06703E-08
10128,G,2.11737E-05,4.12311E-08,-2.85524E-09,4.64535E-08,-5.91124E-06,-7.78148E-08
10129,G,2.11674E-05,4.12791E-08,-4.95297E-09,4.65128E-08,-6.21876E-06,-9.23419E-08
10130,G,2.11785E-05,4.08738E-08,3.55153E-08,5.99323E-08,-5.46559E-06,2.99262E-08
10131,G,2.11828E-05,4.09352E-08,5.83998E-08,5.9949E-08,-5.37969E-06,1.03466E-08
10132,G,2.1185E-05,4.1253E-08,8.13046E-08,4.69593E-08,-5.3518E-06,-9.55323E-09
10133,G,2.1185E-05,4.18645E-08,1.05107E-07,2.09315E-08,-5.38411E-06,-2.79845E-08
10134,G,2.1183E-05,4.27526E-08,1.30797E-07,-2.4258E-08,-5.48193E-06,-4.563E-08
10135,G,2.11793E-05,4.38556E-08,1.59484E-07,-8.16251E-08,-5.65042E-06,-6.08405E-08
10136,G,2.11743E-05,4.49206E-08,1.92176E-07,-1.65745E-07,-5.89002E-06,-7.84822E-08
10137,G,2.1168E-05,4.55758E-08,2.29507E-07,-2.10477E-07,-6.18616E-06,-9.28928E-08
10138,G,2.11784E-05,4.06802E-08,6.10663E-08,7.32032E-08,-5.46705E-06,3.07641E-08
10139,G,2.11827E-05,4.07838E-08,1.08698E-07,7.39298E-08,-5.38017E-06,1.16248E-08
10140,G,2.11851E-05,4.13761E-08,1.56294E-07,4.93043E-08,-5.34813E-06,-8.06429E-09
10141,G,2.11855E-05,4.25251E-08,2.0551E-07,-3.91128E-10,-5.37151E-06,-2.65983E-08
10142,G,2.11839E-05,4.41997E-08,2.58212E-07,-8.72227E-08,-5.45605E-06,-4.48472E-08
10143,G,2.11805E-05,4.62962E-08,3.1651E-07,-1.9852E-07,-5.60504E-06,-6.11989E-08
10144,G,2.1176E-05,4.83435E-08,3.82395E-07,-3.63925E-07,-5.82697E-06,-8.04464E-08
10145,G,2.117E-05,4.96123E-08,4.57171E-07,-4.55092E-07,-6.09192E-06,-9.45364E-08
10146,G,2.11783E-05,4.04853E-08,8.6113E-08,8.61633E-08,-5.46951E-06,3.20772E-08
10147,G,2.11827E-05,4.0613E-08,1.57996E-07,8.9078E-08,-5.38106E-06,1.36278E-08
10148,G,2.11853E-05,4.14309E-08,2.29652E-07,5.50776E-08,-5.34258E-06,-5.68537E-09
10149,G,2.11861E-05,4.30241E-08,3.03338E-07,-1.35917E-08,-5.35191E-06,-2.42527E-08
10150,G,2.11852E-05,4.53471E-08,3.81569E-07,-1.35466E-07,-5.41556E-06,-4.32629E-08
10151,G,2.11826E-05,4.82875E-08,4.67243E-07,-2.93176E-07,-5.53296E-06,-6.12783E-08
10152,G,2.11787E-05,5.12267E-08,5.63226E-07,-5.33232E-07,-5.72466E-06,-8.32196E-08
