10001,G,-6.28013E-08,1.21655E-07,-1.09756E-05,2.47919E-08,7.1553E-08,-1.5746E-11
10002,G,1.06408E-07,1.35388E-07,-9.41908E-06,-7.14576E-07,7.95397E-06,1.65815E-08
10003,G,-3.36048E-08,1.21865E-07,-1.09488E-05,2.02002E-08,1.15044E-06,-2.66146E-09
10004,G,-5.0028E-09,1.22902E-07,-1.08727E-05,-1.3844E-08,2.18911E-06,-2.14141E-09
10005,G,2.26478E-08,1.24512E-07,-1.07504E-05,-7.19651E-08,3.22754E-06,-4.80619E-10
10006,G,4.88463E-08,1.26628E-07,-1.05802E-05,-1.54465E-07,4.30319E-06,1.43458E-09
10007,G,7.26114E-08,1.29076E-07,-1.03606E-05,-2.61577E-07,5.41429E-06,4.41993E-09
10008,G,9.2361E-08,1.3161E-07,-1.00911E-05,-3.93319E-07,6.48795E-06,8.76894E-09
10009,G,1.05242E-07,1.33905E-07,-9.7741E-06,-5.46733E-07,7.54786E-06,1.52315E-08
10010,G,-3.37255E-08,1.25207E-07,-1.09489E-05,-1.01892E-07,1.14617E-06,-2.35463E-09
10011,G,-5.08844E-09,1.29468E-07,-1.08725E-05,-2.52994E-07,2.18629E-06,-1.70474E-09
10012,G,2.27395E-08,1.34052E-07,-1.07493E-05,-4.23513E-07,3.2308E-06,1.46708E-10
10013,G,4.92292E-08,1.38805E-07,-1.05772E-05,-6.15491E-07,4.31651E-06,1.96518E-09
10014,G,7.33804E-08,1.43426E-07,-1.03545E-05,-8.27078E-07,5.44275E-06,4.55128E-09
10015,G,9.35761E-08,1.47523E-07,-1.00803E-05,-1.04829E-06,6.53402E-06,7.98907E-09
10016,G,1.06892E-07,1.50538E-07,-9.75695E-06,-1.27817E-06,7.61641E-06,1.27217E-08
10017,G,1.08362E-07,1.51573E-07,-9.39395E-06,-1.44194E-06,8.03538E-06,1.33E-08
10018,G,-3.41657E-08,1.28503E-07,-1.0949E-05,-2.22557E-07,1.13013E-06,-1.86344E-09
10019,G,-5.82371E-09,1.35909E-07,-1.08723E-05,-4.88238E-07,2.15984E-06,-1.14342E-09
10020,G,2.18351E-08,1.43377E-07,-1.07481E-05,-7.67684E-07,3.19707E-06,7.45653E-10
10021,G,4.82455E-08,1.50669E-07,-1.05742E-05,-1.06502E-06,4.27817E-06,2.32463E-09
10022,G,7.23941E-08,1.57369E-07,-1.03488E-05,-1.37632E-06,5.40173E-06,4.30596E-09
10023,G,9.26479E-08,1.62944E-07,-1.00709E-05,-1.68162E-06,6.4923E-06,6.56655E-09
10024,G,1.06073E-07,1.66614E-07,-9.74292E-06,-1.98203E-06,7.5753E-06,9.20877E-09
10025,G,1.07708E-07,1.67171E-07,-9.37445E-06,-2.13467E-06,7.99918E-06,8.94148E-09
10026,G,-3.49216E-08,1.31718E-07,-1.0949E-05,-3.40532E-07,1.10243E-06,-1.26877E-09
10027,G,-7.20561E-09,1.42161E-07,-1.0872E-05,-7.17105E-07,2.10968E-06,-5.36517E-10
10028,G,1.99321E-08,1.52406E-07,-1.07469E-05,-1.10121E-06,3.12629E-06,1.24173E-09
10029,G,4.5886E-08,1.62137E-07,-1.05715E-05,-1.49968E-06,4.18783E-06,2.47847E-09
10030,G,6.9635E-08,1.70831E-07,-1.0344E-05,-1.90628E-06,5.29081E-06,3.75812E-09
10031,G,8.95518E-08,1.77824E-07,-1.00637E-05,-2.2919E-06,6.36217E-06,4.78165E-09
10032,G,1.02754E-07,1.82127E-07,-9.73296E-06,-2.65947E-06,7.42398E-06,5.33879E-09
10033,G,1.04405E-07,1.82234E-07,-9.36181E-06,-2.80147E-06,7.84455E-06,4.32253E-09
10034,G,-3.59871E-08,1.34816E-07,-1.09491E-05,-4.54491E-07,1.06324E-06,-6.55323E-10
10035,G,-9.22338E-09,1.48163E-07,-1.08717E-05,-9.37267E-07,2.03612E-06,2.34829E-11
10036,G,1.70424E-08,1.61063E-07,-1.07458E-05,-1.42111E-06,3.01888E-06,1.57292E-09
10037,G,4.21681E-08,1.73126E-07,-1.05692E-05,-1.91624E-06,4.04623E-06,2.41199E-09
10038,G,6.51312E-08,1.83739E-07,-1.03404E-05,-2.414E-06,5.11135E-06,3.00534E-09
10039,G,8.43316E-08,1.92116E-07,-1.00588E-05,-2.87792E-06,6.14554E-06,2.91982E-09
10040,G,9.69985E-08,1.97068E-07,-9.72727E-06,-3.31162E-06,7.16561E-06,1.74423E-09
10041,G,9.85253E-08,1.96796E-07,-9.35601E-06,-3.44915E-06,7.57428E-06,2.09481E-10
10042,G,-3.73509E-08,1.37766E-07,-1.09492E-05,-5.63182E-07,1.01299E-06,-9.05926E-11
10043,G,-1.18577E-08,1.53858E-07,-1.08715E-05,-1.14643E-06,1.93977E-06,4.68905E-10
