10001,G,-2.11325E-09,-2.10257E-05,-6.91103E-08,-4.58884E-06,1.4605E-09,-3.57753E-09
10002,G,-3.86132E-08,-2.09627E-05,-3.30432E-07,-6.84493E-06,-1.57329E-06,-1.12429E-07
10003,G,-6.58035E-09,-2.10248E-05,-7.21216E-08,-4.59808E-06,-1.46883E-07,-2.72839E-08
10004,G,-1.1388E-08,-2.10217E-05,-8.24893E-08,-4.66207E-06,-3.10593E-07,-4.62262E-08
10005,G,-1.63206E-08,-2.1017E-05,-1.00392E-07,-4.77906E-06,-4.82038E-07,-6.27039E-08
10006,G,-2.13218E-08,-2.101E-05,-1.26403E-07,-4.96647E-06,-6.67652E-07,-7.85789E-08
10007,G,-2.63865E-08,-2.10007E-05,-1.61403E-07,-5.24536E-06,-8.81851E-07,-9.20193E-08
10008,G,-3.13744E-08,-2.09892E-05,-2.06546E-07,-5.64307E-06,-1.11061E-06,-9.98339E-08
10009,G,-3.57736E-08,-2.09762E-05,-2.62851E-07,-6.17609E-06,-1.38474E-06,-1.04672E-07
10010,G,-6.53743E-09,-2.10243E-05,-5.03632E-08,-4.61107E-06,-1.41912E-07,-2.79609E-08
10011,G,-1.10976E-08,-2.10208E-05,-3.82138E-08,-4.69204E-06,-2.92603E-07,-4.6433E-08
10012,G,-1.54601E-08,-2.10155E-05,-3.2062E-08,-4.82748E-06,-4.3283E-07,-6.18519E-08
10013,G,-1.94495E-08,-2.10081E-05,-3.13868E-08,-5.03474E-06,-5.71712E-07,-7.69264E-08
10014,G,-2.2932E-08,-2.09984E-05,-3.55025E-08,-5.33646E-06,-6.99533E-07,-8.93334E-08
10015,G,-2.56958E-08,-2.09865E-05,-4.34294E-08,-5.76024E-06,-8.17906E-07,-9.5837E-08
10016,G,-2.7583E-08,-2.09733E-05,-5.37997E-08,-6.32391E-06,-9.10033E-07,-9.89862E-08
10017,G,-2.85223E-08,-2.09596E-05,-6.48982E-08,-7.0244E-06,-9.86719E-07,-1.06412E-07
10018,G,-6.45033E-09,-2.10238E-05,-2.87161E-08,-4.62434E-06,-1.35227E-07,-2.7822E-08
10019,G,-1.07156E-08,-2.10199E-05,6.12195E-09,-4.71973E-06,-2.71109E-07,-4.54387E-08
10020,G,-1.4454E-08,-2.10145E-05,3.67138E-08,-4.8686E-06,-3.79524E-07,-5.9676E-08
10021,G,-1.73934E-08,-2.10069E-05,6.462E-08,-5.08389E-06,-4.70672E-07,-7.40537E-08
10022,G,-1.92796E-08,-2.09973E-05,9.19684E-08,-5.3892E-06,-5.13523E-07,-8.61485E-08
10023,G,-1.98406E-08,-2.09859E-05,1.21698E-07,-5.80323E-06,-5.22624E-07,-9.32081E-08
10024,G,-1.92651E-08,-2.09732E-05,1.57316E-07,-6.35015E-06,-4.38338E-07,-9.84713E-08
10025,G,-1.83257E-08,-2.09603E-05,2.02133E-07,-6.99711E-06,-4.02556E-07,-1.07249E-07
10026,G,-6.31967E-09,-2.10234E-05,-7.42097E-09,-4.63775E-06,-1.27256E-07,-2.69062E-08
10027,G,-1.02529E-08,-2.10192E-05,4.99479E-08,-4.74506E-06,-2.47007E-07,-4.33795E-08
10028,G,-1.33581E-08,-2.10137E-05,1.04895E-07,-4.90219E-06,-3.25316E-07,-5.63873E-08
10029,G,-1.53106E-08,-2.10064E-05,1.59792E-07,-5.1148E-06,-3.71399E-07,-7.01762E-08
10030,G,-1.57727E-08,-2.09975E-05,2.17824E-07,-5.40581E-06,-3.39467E-07,-8.25862E-08
10031,G,-1.44401E-08,-2.0987E-05,2.83313E-07,-5.77884E-06,-2.51544E-07,-9.17633E-08
10032,G,-1.17837E-08,-2.09758E-05,3.61283E-07,-6.26783E-06,-1.60804E-08,-1.02155E-07
10033,G,-9.2157E-09,-2.09643E-05,4.56165E-07,-6.79428E-06,1.28309E-07,-1.13507E-07
10034,G,-6.1464E-09,-2.1023E-05,1.32718E-08,-4.65103E-06,-1.18364E-07,-2.53295E-08
10035,G,-9.72168E-09,-2.10187E-05,9.26985E-08,-4.76801E-06,-2.21257E-07,-4.05117E-08
10036,G,-1.22252E-08,-2.10133E-05,1.71461E-07,-4.92848E-06,-2.72983E-07,-5.23371E-08
10037,G,-1.33397E-08,-2.10065E-05,2.52392E-07,-5.12999E-06,-2.79919E-07,-6.56326E-08
10038,G,-1.27019E-08,-2.09985E-05,3.39186E-07,-5.39239E-06,-1.90325E-07,-7.8732E-08
10039,G,-1.00113E-08,-2.09896E-05,4.36776E-07,-5.70243E-06,-2.70463E-08,-9.08807E-08
10040,G,-5.91606E-09,-2.09804E-05,5.50764E-07,-6.1043E-06,3.18956E-07,-1.0791E-07
10041,G,-2.17101E-09,-2.09707E-05,6.86111E-07,-6.47225E-06,5.60103E-07,-1.22434E-07
10042,G,-5.93241E-09,-2.10227E-05,3.31215E-08,-4.66391E-06,-1.0885E-07,-2.326E-08
10043,G,-9.1354E-09,-2.10182E-05,1.3382E-07,-4.78865E-06,-1.9481E-07,-3.7157E-08
10044,G,-1.11018E-08,-2.10131E-05,2.35432E-07,-4.9481E-06,-2.24685E-07,-4.79438E-08
10045,G,-1.15853E-08,-2.1007E-05,3.40875E-07,-5.13328E-06,-2.00789E-07,-6.08044E-08
10046,G,-1.0266E-08,-2.10003E-05,4.53763E-07,-5.35805E-06,-7.47071E-08,-7.46272E-08
10047,G,-6.88818E-09,-2.09932E-05,5.78767E-07,-5.59521E-06,1.35541E-07,-8.97027E-08
10048,G,-2.15688E-09,-2.09862E-05,7.21156E-07,-5.8965E-06,5.41654E-07,-1.13084E-07
10049,G,2.15574E-09,-2.09786E-05,8.85788E-07,-6.10092E-06,8.5548E-07,-1.30597E-07
10050,G,-5.67997E-09,-2.10224E-05,5.18891E-08,-4.6761E-06,-9.8892E-08,-2.0889E-08
10051,G,-8.50784E-09,-2.10179E-05,1.72774E-07,-4.80702E-06,-1.68557E-07,-3.3629E-08
10052,G,-1.00234E-08,-2.10131E-05,2.95903E-07,-4.96198E-06,-1.81794E-07,-4.359E-08
