Gravity:,Z,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
105095,G,-1.1367E-07,-6.2937E-06,-3.9689E-05,1.4623E-05,1.7685E-06,2.5964E-07
105096,G,-1.1265E-07,-6.2326E-06,-4.0039E-05,1.3472E-05,1.6992E-06,2.4922E-07
105097,G,-1.8114E-07,-6.2882E-06,-3.9711E-05,1.4566E-05,-8.5990E-09,1.3176E-07
105098,G,-2.5434E-07,-6.3522E-06,-3.9311E-05,1.5741E-05,-1.8054E-06,-4.2988E-09
105099,G,-2.4865E-07,-6.2869E-06,-3.9689E-05,1.4622E-05,-1.7603E-06,7.1925E-09
105100,G,-3.2436E-07,-6.3560E-06,-3.9244E-05,1.5808E-05,-3.6465E-06,-1.4157E-07
105101,G,-3.9535E-07,-6.3641E-06,-3.9131E-05,1.5915E-05,-5.4013E-06,-2.6719E-07
105102,G,-4.0509E-07,-6.4330E-06,-3.8721E-05,1.6997E-05,-5.5504E-06,-2.8021E-07
105103,G,-4.7976E-07,-6.4456E-06,-3.8559E-05,1.7130E-05,-7.3338E-06,-4.2011E-07
105104,G,1.9918E-06,-6.4822E-06,-3.0929E-05,2.0995E-05,3.9255E-05,-1.7539E-06
105105,G,1.8555E-06,-6.2754E-06,-3.1445E-05,1.7920E-05,3.6700E-05,-2.1022E-06
105106,G,1.7611E-06,-6.7427E-06,-3.2463E-05,1.8478E-05,4.0084E-05,1.1606E-06
105107,G,1.5963E-06,-6.6652E-06,-3.3434E-05,1.7494E-05,3.7424E-05,1.1374E-06
105108,G,1.9717E-06,-6.7651E-06,-3.1364E-05,2.0440E-05,4.2710E-05,5.3103E-07
105109,G,2.1592E-06,-6.7678E-06,-3.0264E-05,2.2314E-05,4.4418E-05,-3.1073E-07
105110,G,2.0688E-06,-6.7698E-06,-3.0815E-05,2.1433E-05,4.3678E-05,1.1354E-07
105111,G,2.0640E-06,-6.6942E-06,-3.0817E-05,2.2082E-05,4.2423E-05,-6.5143E-07
105112,G,1.8678E-06,-6.7550E-06,-3.1919E-05,1.9439E-05,4.1613E-05,8.6851E-07
105113,G,1.6995E-06,-6.6780E-06,-3.2919E-05,1.8118E-05,3.8891E-05,9.0156E-07
105114,G,1.7985E-06,-6.6886E-06,-3.2396E-05,1.8910E-05,4.0225E-05,6.1543E-07
105115,G,2.0354E-06,-6.5992E-06,-3.0867E-05,2.1927E-05,4.0962E-05,-1.2835E-06
105116,G,1.9686E-06,-6.6172E-06,-3.1354E-05,2.1126E-05,4.1121E-05,-7.7714E-07
105117,G,1.1666E-06,-6.5647E-06,-3.5575E-05,1.5499E-05,3.0144E-05,1.5015E-06
105118,G,1.0409E-06,-6.4986E-06,-3.6303E-05,1.4624E-05,2.7980E-05,1.4434E-06
105119,G,9.2537E-07,-6.4376E-06,-3.6968E-05,1.4001E-05,2.5584E-05,1.3305E-06
105120,G,8.1782E-07,-6.3809E-06,-3.7578E-05,1.3216E-05,2.3579E-05,1.2648E-06
105121,G,1.3505E-06,-6.5816E-06,-3.4772E-05,1.5848E-05,3.3371E-05,1.3005E-06
105122,G,1.2555E-06,-6.5712E-06,-3.5197E-05,1.5586E-05,3.1773E-05,1.4169E-06
105123,G,1.1272E-06,-6.5051E-06,-3.5950E-05,1.4729E-05,2.9474E-05,1.3551E-06
105124,G,1.2117E-06,-6.5122E-06,-3.5577E-05,1.4960E-05,3.0928E-05,1.2406E-06
105125,G,1.4429E-06,-6.5917E-06,-3.4332E-05,1.6229E-05,3.4854E-05,1.1385E-06
105126,G,1.3017E-06,-6.5230E-06,-3.5159E-05,1.5331E-05,3.2397E-05,1.0947E-06
105127,G,7.4707E-07,-6.3827E-06,-3.7808E-05,1.3424E-05,2.2176E-05,1.2972E-06
105128,G,6.5127E-07,-6.3320E-06,-3.8331E-05,1.2864E-05,2.0030E-05,1.1869E-06
105129,G,7.1914E-07,-6.3290E-06,-3.8131E-05,1.2598E-05,2.1427E-05,1.1673E-06
105130,G,5.6186E-07,-6.2857E-06,-3.8806E-05,1.2273E-05,1.8191E-05,1.1081E-06
105131,G,4.7789E-07,-6.2433E-06,-3.9233E-05,1.1796E-05,1.6235E-05,1.0064E-06
105132,G,4.1676E-07,-6.2551E-06,-3.9321E-05,1.2255E-05,1.4869E-05,9.9185E-07
105133,G,3.9923E-07,-6.2050E-06,-3.9614E-05,1.1327E-05,1.4504E-05,9.2476E-07
105134,G,3.4042E-07,-6.2192E-06,-3.9668E-05,1.1844E-05,1.3118E-05,8.9843E-07
105135,G,2.6810E-07,-6.1874E-06,-3.9972E-05,1.1522E-05,1.1335E-05,7.9551E-07
105136,G,7.5934E-08,-6.1638E-06,-4.0350E-05,1.1699E-05,6.5392E-06,5.4251E-07
105137,G,1.9937E-07,-6.1596E-06,-4.0232E-05,1.1174E-05,9.6591E-06,7.0328E-07
105138,G,1.3353E-07,-6.1356E-06,-4.0451E-05,1.0913E-05,7.9723E-06,6.0504E-07
105139,G,7.0165E-08,-6.1154E-06,-4.0629E-05,1.0712E-05,6.3594E-06,5.1174E-07
105140,G,1.2438E-08,-6.1468E-06,-4.0492E-05,1.1536E-05,4.8783E-06,4.3873E-07
105141,G,-4.9628E-08,-6.1337E-06,-4.0593E-05,1.1415E-05,3.2429E-06,3.3674E-07
105142,G,-1.1165E-07,-6.1764E-06,-4.0358E-05,1.2398E-05,1.6646E-06,2.4239E-07
105143,G,-1.1063E-07,-6.1246E-06,-4.0653E-05,1.1340E-05,1.6133E-06,2.3397E-07
105144,G,-1.7782E-07,-6.2271E-06,-4.0060E-05,1.3473E-05,3.7431E-09,1.3316E-07
105145,G,-1.7456E-07,-6.1710E-06,-4.0379E-05,1.2354E-05,-5.1195E-09,1.3195E-07
105146,G,-2.4304E-07,-6.2257E-06,-4.0039E-05,1.3473E-05,-1.7163E-06,1.4087E-08
105147,G,-3.1647E-07,-6.2902E-06,-3.9623E-05,1.4688E-05,-3.5346E-06,-1.2117E-07
105148,G,-3.0859E-07,-6.2288E-06,-3.9975E-05,1.3543E-05,-3.4472E-06,-1.0583E-07
105149,G,-3.8531E-07,-6.2980E-06,-3.9514E-05,1.4800E-05,-5.3028E-06,-2.4841E-07
105150,G,-4.6783E-07,-6.3765E-06,-3.8973E-05,1.6057E-05,-7.2719E-06,-4.1058E-07
105151,G,-4.5567E-07,-6.3102E-06,-3.9359E-05,1.4958E-05,-7.0851E-06,-3.7480E-07
105152,G,-5.4244E-07,-6.3939E-06,-3.8769E-05,1.6285E-05,-9.1077E-06,-5.4644E-07
105153,G,-5.5614E-07,-6.4630E-06,-3.8351E-05,1.7252E-05,-9.4260E-06,-6.1205E-07
105154,G,-6.3462E-07,-6.4856E-06,-3.8097E-05,1.7513E-05,-1.0989E-05,-6.9935E-07
105155,G,1.8950E-06,-6.4020E-06,-3.1433E-05,1.9585E-05,3.7855E-05,-1.7728E-06
105156,G,1.9346E-06,-6.5186E-06,-3.1395E-05,2.0670E-05,3.9377E-05,-1.4206E-06
105157,G,1.8375E-06,-6.4394E-06,-3.1893E-05,1.9486E-05,3.7862E-05,-1.5016E-06
105158,G,1.7443E-06,-6.3637E-06,-3.2358E-05,1.8120E-05,3.6240E-05,-1.5526E-06
105159,G,1.8009E-06,-6.3247E-06,-3.1904E-05,1.8304E-05,3.6348E-05,-1.8702E-06
105160,G,1.7638E-06,-6.1992E-06,-3.1876E-05,1.6812E-05,3.5208E-05,-2.1557E-06
105161,G,1.7099E-06,-6.2490E-06,-3.2339E-05,1.6906E-05,3.4977E-05,-1.8978E-06
105162,G,1.6236E-06,-6.1765E-06,-3.2739E-05,1.5368E-05,3.3865E-05,-1.8725E-06
105163,G,1.6777E-06,-6.1251E-06,-3.2272E-05,1.5105E-05,3.3989E-05,-2.0712E-06
105164,G,1.5965E-06,-6.0536E-06,-3.2632E-05,1.3795E-05,3.2937E-05,-2.0459E-06
105165,G,1.5380E-06,-6.6032E-06,-3.3860E-05,1.6823E-05,3.6330E-05,9.2781E-07
105166,G,1.3886E-06,-6.5327E-06,-3.4730E-05,1.5803E-05,3.3733E-05,9.1072E-07
105167,G,1.8945E-06,-6.6963E-06,-3.1865E-05,1.9845E-05,4.1300E-05,2.5885E-07
105168,G,1.7258E-06,-6.6233E-06,-3.2861E-05,1.8492E-05,3.8801E-05,3.4740E-07
105169,G,1.9832E-06,-6.6982E-06,-3.1339E-05,2.0788E-05,4.2173E-05,-1.5390E-07
105170,G,1.8944E-06,-6.6263E-06,-3.1850E-05,2.0296E-05,4.0783E-05,-3.8143E-07
105171,G,1.8139E-06,-6.6280E-06,-3.2353E-05,1.9371E-05,3.9826E-05,-2.8082E-09
105172,G,1.8045E-06,-6.5554E-06,-3.2343E-05,1.9430E-05,3.8698E-05,-6.0962E-07
105173,G,1.6342E-06,-6.6148E-06,-3.3363E-05,1.7608E-05,3.7659E-05,6.5839E-07
105174,G,1.4774E-06,-6.5432E-06,-3.4272E-05,1.6366E-05,3.5078E-05,6.9314E-07
105175,G,1.5664E-06,-6.5529E-06,-3.3793E-05,1.7040E-05,3.6319E-05,4.3143E-07
105176,G,1.8725E-06,-6.5424E-06,-3.1867E-05,2.0217E-05,3.9220E-05,-1.0022E-06
105177,G,1.7782E-06,-6.4672E-06,-3.2353E-05,1.9100E-05,3.7539E-05,-1.1423E-06
105178,G,1.7154E-06,-6.4848E-06,-3.2813E-05,1.8550E-05,3.7193E-05,-7.7055E-07
105179,G,1.0043E-06,-6.4416E-06,-3.6659E-05,1.3978E-05,2.7088E-05,1.2701E-06
105180,G,8.9154E-07,-6.3830E-06,-3.7304E-05,1.3106E-05,2.4954E-05,1.2128E-06
105181,G,7.8673E-07,-6.3287E-06,-3.7896E-05,1.2452E-05,2.2808E-05,1.1295E-06
105182,G,6.9083E-07,-6.2792E-06,-3.8433E-05,1.1753E-05,2.0864E-05,1.0648E-06
105183,G,1.1665E-06,-6.4565E-06,-3.5939E-05,1.4255E-05,2.9966E-05,1.0671E-06
105184,G,1.0864E-06,-6.4489E-06,-3.6308E-05,1.4064E-05,2.8571E-05,1.1843E-06
105185,G,9.6663E-07,-6.3880E-06,-3.6996E-05,1.3146E-05,2.6331E-05,1.1349E-06
105186,G,1.0445E-06,-6.3959E-06,-3.6648E-05,1.3329E-05,2.7701E-05,1.0299E-06
105187,G,1.2511E-06,-6.4670E-06,-3.5531E-05,1.4600E-05,3.1375E-05,9.1736E-07
105188,G,1.1206E-06,-6.4039E-06,-3.6285E-05,1.3616E-05,2.8973E-05,8.9283E-07
105189,G,6.2597E-07,-6.2805E-06,-3.8639E-05,1.1955E-05,1.9557E-05,1.0975E-06
105190,G,5.3919E-07,-6.2362E-06,-3.9100E-05,1.1427E-05,1.7579E-05,1.0050E-06
105191,G,6.0044E-07,-6.2329E-06,-3.8926E-05,1.1161E-05,1.8910E-05,9.8823E-07
105192,G,4.5777E-07,-6.1957E-06,-3.9514E-05,1.0893E-05,1.5825E-05,9.3273E-07
105193,G,3.8165E-07,-6.1592E-06,-3.9884E-05,1.0445E-05,1.4017E-05,8.4582E-07
105194,G,3.2530E-07,-6.1708E-06,-3.9951E-05,1.0927E-05,1.2690E-05,8.2748E-07
105195,G,3.1021E-07,-6.1265E-06,-4.0211E-05,1.0028E-05,1.2357E-05,7.6957E-07
105196,G,2.5540E-07,-6.1403E-06,-4.0245E-05,1.0540E-05,1.1043E-05,7.4552E-07
105197,G,1.8900E-07,-6.1137E-06,-4.0498E-05,1.0260E-05,9.3451E-06,6.5171E-07
105198,G,8.9557E-09,-6.0991E-06,-4.0766E-05,1.0541E-05,4.7305E-06,4.1446E-07
105199,G,1.2550E-07,-6.0908E-06,-4.0710E-05,9.9955E-06,7.7601E-06,5.6800E-07
105200,G,6.4461E-08,-6.0715E-06,-4.0883E-05,9.7722E-06,6.1526E-06,4.7859E-07
105201,G,5.5092E-09,-6.0558E-06,-4.1016E-05,9.6104E-06,4.6036E-06,3.9276E-07
105202,G,-5.0841E-08,-6.0865E-06,-4.0864E-05,1.0423E-05,3.1529E-06,3.2144E-07
105203,G,-1.0959E-07,-6.0776E-06,-4.0922E-05,1.0355E-05,1.5613E-06,2.2555E-07
105204,G,-1.7128E-07,-6.1193E-06,-4.0673E-05,1.1331E-05,-6.4781E-09,1.3174E-07
105205,G,-1.6799E-07,-6.0725E-06,-4.0942E-05,1.0319E-05,-4.3367E-09,1.3221E-07
105206,G,-2.3748E-07,-6.1694E-06,-4.0359E-05,1.2389E-05,-1.6704E-06,2.2293E-08
105207,G,-2.3196E-07,-6.1180E-06,-4.0653E-05,1.1340E-05,-1.6238E-06,3.0003E-08
105208,G,-3.0077E-07,-6.1722E-06,-4.0297E-05,1.2457E-05,-3.3458E-06,-8.8039E-08
105209,G,-3.7517E-07,-6.2361E-06,-3.9868E-05,1.3660E-05,-5.1557E-06,-2.2127E-07
105210,G,-3.6512E-07,-6.1791E-06,-4.0193E-05,1.2574E-05,-5.0352E-06,-1.9928E-07
105211,G,-4.4330E-07,-6.2478E-06,-3.9718E-05,1.3819E-05,-6.9324E-06,-3.4458E-07
105212,G,-5.2808E-07,-6.3268E-06,-3.9160E-05,1.5110E-05,-8.9298E-06,-5.0920E-07
105213,G,-5.1350E-07,-6.2637E-06,-3.9524E-05,1.4054E-05,-8.6820E-06,-4.6147E-07
105214,G,-6.1931E-07,-6.4153E-06,-3.8520E-05,1.6413E-05,-1.0982E-05,-6.8996E-07
105215,G,-6.0300E-07,-6.3480E-06,-3.8916E-05,1.5364E-05,-1.0740E-05,-6.3448E-07
105216,G,-6.9933E-07,-6.4416E-06,-3.8222E-05,1.6478E-05,-1.2917E-05,-8.3581E-07
105217,G,1.6546E-06,-6.2903E-06,-3.2792E-05,1.6907E-05,3.4861E-05,-1.6060E-06
105218,G,1.6864E-06,-6.3942E-06,-3.2811E-05,1.7910E-05,3.5909E-05,-1.2527E-06
105219,G,1.5983E-06,-6.3234E-06,-3.3239E-05,1.6691E-05,3.4485E-05,-1.3216E-06
105220,G,1.5137E-06,-6.2551E-06,-3.3636E-05,1.5453E-05,3.2970E-05,-1.3810E-06
105221,G,1.5688E-06,-6.2199E-06,-3.3193E-05,1.5508E-05,3.3459E-05,-1.6380E-06
105222,G,1.5411E-06,-6.1063E-06,-3.3103E-05,1.4069E-05,3.2598E-05,-1.8783E-06
105223,G,1.4866E-06,-6.1515E-06,-3.3560E-05,1.4195E-05,3.2048E-05,-1.6599E-06
105224,G,1.4088E-06,-6.0855E-06,-3.3893E-05,1.2788E-05,3.0825E-05,-1.6504E-06
105225,G,1.4636E-06,-6.0386E-06,-3.3433E-05,1.2530E-05,3.1297E-05,-1.8378E-06
105226,G,1.5193E-06,-5.9851E-06,-3.2955E-05,1.2251E-05,3.1731E-05,-2.0325E-06
