Gravity:,Y,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
105064,G,5.3412E-06,-3.3204E-04,-8.2014E-06,-1.4325E-06,4.5041E-07,-1.3079E-06
105065,G,4.3947E-06,-3.3056E-04,-1.1014E-05,2.9826E-06,-1.6440E-05,-5.0338E-06
105066,G,4.2269E-06,-3.3043E-04,-1.1517E-05,2.6252E-06,-1.8687E-05,-5.3346E-06
105067,G,4.0437E-06,-3.3029E-04,-1.2067E-05,2.1509E-06,-2.1066E-05,-5.5783E-06
105068,G,4.8579E-06,-3.3100E-04,-9.5361E-06,2.3917E-06,-9.4038E-06,-3.9199E-06
105069,G,4.8869E-06,-3.3108E-04,-9.3121E-06,1.6960E-06,-8.6629E-06,-3.6993E-06
105070,G,4.9144E-06,-3.3115E-04,-9.1043E-06,9.8005E-07,-7.7994E-06,-3.4623E-06
105071,G,4.9381E-06,-3.3123E-04,-8.9172E-06,3.7821E-07,-7.1448E-06,-3.2651E-06
105072,G,4.6013E-06,-3.3079E-04,-1.0213E-05,2.4030E-06,-1.3188E-05,-4.5357E-06
105073,G,4.7359E-06,-3.3090E-04,-9.8549E-06,2.3896E-06,-1.1196E-05,-4.2189E-06
105074,G,4.7747E-06,-3.3098E-04,-9.5854E-06,1.6865E-06,-1.0194E-05,-3.9484E-06
105075,G,4.6490E-06,-3.3088E-04,-9.9027E-06,1.5921E-06,-1.1888E-05,-4.2060E-06
105076,G,4.4567E-06,-3.3067E-04,-1.0617E-05,2.1767E-06,-1.5142E-05,-4.7396E-06
105077,G,4.5129E-06,-3.3077E-04,-1.0256E-05,1.2692E-06,-1.3797E-05,-4.4165E-06
105078,G,5.0282E-06,-3.3130E-04,-8.7472E-06,3.8795E-07,-5.9032E-06,-3.0488E-06
105079,G,5.0433E-06,-3.3137E-04,-8.6079E-06,-2.1072E-07,-5.2947E-06,-2.8667E-06
105080,G,4.9591E-06,-3.3129E-04,-8.7468E-06,-2.8205E-07,-6.4530E-06,-3.0630E-06
105081,G,5.0566E-06,-3.3143E-04,-8.4808E-06,-7.4722E-07,-4.8208E-06,-2.7130E-06
105082,G,5.0683E-06,-3.3149E-04,-8.3664E-06,-1.2320E-06,-4.2872E-06,-2.5620E-06
105083,G,5.1361E-06,-3.3155E-04,-8.3001E-06,-1.1378E-06,-3.3985E-06,-2.4020E-06
105084,G,5.0786E-06,-3.3154E-04,-8.2639E-06,-1.6558E-06,-3.8499E-06,-2.4309E-06
105085,G,5.1426E-06,-3.3160E-04,-8.2191E-06,-1.5488E-06,-3.0263E-06,-2.2812E-06
105086,G,5.1481E-06,-3.3165E-04,-8.1479E-06,-1.8789E-06,-2.6194E-06,-2.1662E-06
105087,G,5.2061E-06,-3.3179E-04,-8.0531E-06,-2.2465E-06,-1.3315E-06,-1.8491E-06
105088,G,5.1527E-06,-3.3170E-04,-8.0862E-06,-2.2055E-06,-2.2651E-06,-2.0617E-06
105089,G,5.1567E-06,-3.3175E-04,-8.0338E-06,-2.4623E-06,-1.8861E-06,-1.9602E-06
105090,G,5.1601E-06,-3.3179E-04,-7.9905E-06,-2.6957E-06,-1.5456E-06,-1.8670E-06
105091,G,5.2071E-06,-3.3183E-04,-8.0232E-06,-2.4393E-06,-1.0312E-06,-1.7626E-06
105092,G,5.2077E-06,-3.3188E-04,-8.0009E-06,-2.5740E-06,-7.2479E-07,-1.6787E-06
105093,G,5.2481E-06,-3.3191E-04,-8.0487E-06,-2.2999E-06,-3.4657E-07,-1.5896E-06
105094,G,5.2081E-06,-3.3192E-04,-7.9862E-06,-2.6720E-06,-4.3119E-07,-1.5989E-06
105095,G,5.2848E-06,-3.3195E-04,-8.0980E-06,-2.0189E-06,-5.1478E-08,-1.5117E-06
105096,G,5.2465E-06,-3.3195E-04,-8.0431E-06,-2.3402E-06,-9.1976E-08,-1.5151E-06
105097,G,5.2814E-06,-3.3198E-04,-8.0992E-06,-2.0282E-06,1.6065E-07,-1.4412E-06
105098,G,5.3129E-06,-3.3201E-04,-8.1525E-06,-1.7010E-06,3.3193E-07,-1.3764E-06
105099,G,5.2781E-06,-3.3202E-04,-8.1059E-06,-2.0139E-06,3.6268E-07,-1.3720E-06
105100,G,5.3079E-06,-3.3205E-04,-8.1629E-06,-1.6578E-06,4.7707E-07,-1.3162E-06
105101,G,5.3032E-06,-3.3208E-04,-8.1777E-06,-1.5542E-06,6.9126E-07,-1.2405E-06
105102,G,5.3351E-06,-3.3207E-04,-8.2135E-06,-1.3331E-06,5.0285E-07,-1.2723E-06
105103,G,5.3291E-06,-3.3211E-04,-8.2287E-06,-1.2125E-06,7.0359E-07,-1.1954E-06
105104,G,2.8711E-06,-3.2958E-04,-1.4157E-05,-9.5024E-06,-3.1922E-05,-4.3969E-06
105105,G,2.5490E-06,-3.2938E-04,-1.4093E-05,-1.4714E-05,-3.3691E-05,-3.3648E-06
105106,G,4.2990E-06,-3.3054E-04,-1.1070E-05,1.6600E-06,-1.7255E-05,-4.9591E-06
105107,G,4.3656E-06,-3.3065E-04,-1.0654E-05,9.9186E-07,-1.5834E-05,-4.6436E-06
105108,G,3.9463E-06,-3.3027E-04,-1.2099E-05,5.6917E-07,-2.1660E-05,-5.3139E-06
105109,G,3.5542E-06,-3.2997E-04,-1.3288E-05,-7.6512E-07,-2.6601E-05,-5.6128E-06
105110,G,3.7569E-06,-3.3012E-04,-1.2674E-05,-1.3355E-08,-2.4119E-05,-5.4423E-06
105111,G,3.4578E-06,-3.2995E-04,-1.3241E-05,-2.7924E-06,-2.6992E-05,-5.2874E-06
105112,G,4.1282E-06,-3.3041E-04,-1.1562E-05,1.1834E-06,-1.9436E-05,-5.1868E-06
105113,G,4.2051E-06,-3.3052E-04,-1.1096E-05,6.5277E-07,-1.8002E-05,-4.8744E-06
105114,G,4.0331E-06,-3.3039E-04,-1.1576E-05,8.2817E-08,-2.0282E-05,-5.0601E-06
105115,G,3.1601E-06,-3.2977E-04,-1.3746E-05,-5.6578E-06,-2.9856E-05,-4.9305E-06
105116,G,3.3676E-06,-3.2993E-04,-1.3153E-05,-4.2330E-06,-2.7604E-05,-5.0479E-06
105117,G,4.8081E-06,-3.3106E-04,-9.3435E-06,9.5962E-07,-9.3334E-06,-3.6977E-06
105118,G,4.8388E-06,-3.3114E-04,-9.1184E-06,2.8996E-07,-8.5071E-06,-3.4759E-06
105119,G,4.8659E-06,-3.3122E-04,-8.9150E-06,-3.8808E-07,-7.7512E-06,-3.2643E-06
105120,G,4.8901E-06,-3.3129E-04,-8.7296E-06,-9.3871E-07,-7.0560E-06,-3.0784E-06
105121,G,4.5633E-06,-3.3086E-04,-9.9279E-06,6.1559E-07,-1.2765E-05,-4.1703E-06
105122,G,4.6920E-06,-3.3097E-04,-9.6144E-06,8.1266E-07,-1.0991E-05,-3.9381E-06
105123,G,4.7292E-06,-3.3105E-04,-9.3549E-06,1.3691E-07,-9.9865E-06,-3.6877E-06
105124,G,4.6102E-06,-3.3095E-04,-9.6213E-06,-7.4014E-08,-1.1610E-05,-3.8989E-06
105125,G,4.4256E-06,-3.3075E-04,-1.0275E-05,3.6118E-07,-1.4616E-05,-4.3742E-06
105126,G,4.4795E-06,-3.3085E-04,-9.9284E-06,-3.8505E-07,-1.3408E-05,-4.1002E-06
105127,G,4.9772E-06,-3.3136E-04,-8.5934E-06,-8.1921E-07,-5.8860E-06,-2.8946E-06
105128,G,4.9936E-06,-3.3142E-04,-8.4532E-06,-1.3348E-06,-5.2907E-06,-2.7311E-06
105129,G,4.9114E-06,-3.3135E-04,-8.5625E-06,-1.4978E-06,-6.4065E-06,-2.9045E-06
105130,G,5.0081E-06,-3.3148E-04,-8.3269E-06,-1.8033E-06,-4.7711E-06,-2.5862E-06
105131,G,5.0210E-06,-3.3154E-04,-8.2136E-06,-2.2391E-06,-4.2409E-06,-2.4475E-06
105132,G,5.0876E-06,-3.3160E-04,-8.1730E-06,-2.0416E-06,-3.3804E-06,-2.3042E-06
105133,G,5.0325E-06,-3.3159E-04,-8.1131E-06,-2.6238E-06,-3.7631E-06,-2.3227E-06
105134,G,5.0954E-06,-3.3165E-04,-8.0930E-06,-2.4101E-06,-2.9692E-06,-2.1894E-06
105135,G,5.1024E-06,-3.3170E-04,-8.0237E-06,-2.6996E-06,-2.5363E-06,-2.0792E-06
105136,G,5.1630E-06,-3.3184E-04,-7.9559E-06,-2.8716E-06,-1.1886E-06,-1.7758E-06
105137,G,5.1085E-06,-3.3175E-04,-7.9647E-06,-2.9698E-06,-2.1431E-06,-1.9777E-06
105138,G,5.1140E-06,-3.3179E-04,-7.9159E-06,-3.1806E-06,-1.7363E-06,-1.8793E-06
105139,G,5.1190E-06,-3.3184E-04,-7.8768E-06,-3.3642E-06,-1.3569E-06,-1.7875E-06
105140,G,5.1656E-06,-3.3188E-04,-7.9301E-06,-3.0199E-06,-8.5228E-07,-1.6898E-06
105141,G,5.1679E-06,-3.3192E-04,-7.9129E-06,-3.1231E-06,-5.0770E-07,-1.6046E-06
105142,G,5.2083E-06,-3.3195E-04,-7.9790E-06,-2.7497E-06,-1.3277E-07,-1.5192E-06
105143,G,5.1700E-06,-3.3196E-04,-7.9042E-06,-3.1686E-06,-1.7329E-07,-1.5224E-06
105144,G,5.2449E-06,-3.3199E-04,-8.0438E-06,-2.3707E-06,1.5759E-07,-1.4415E-06
105145,G,5.2085E-06,-3.3199E-04,-7.9794E-06,-2.7581E-06,1.6207E-07,-1.4407E-06
105146,G,5.2433E-06,-3.3202E-04,-8.0511E-06,-2.3386E-06,4.1617E-07,-1.3666E-06
105147,G,5.2748E-06,-3.3205E-04,-8.1179E-06,-1.9284E-06,5.9223E-07,-1.2989E-06
105148,G,5.2417E-06,-3.3206E-04,-8.0647E-06,-2.2922E-06,6.6006E-07,-1.2934E-06
105149,G,5.2716E-06,-3.3209E-04,-8.1353E-06,-1.8183E-06,7.8172E-07,-1.2332E-06
105150,G,5.2984E-06,-3.3211E-04,-8.1970E-06,-1.3711E-06,8.2351E-07,-1.1830E-06
105151,G,5.2685E-06,-3.3212E-04,-8.1582E-06,-1.7036E-06,1.0221E-06,-1.1567E-06
105152,G,5.2936E-06,-3.3214E-04,-8.2206E-06,-1.1858E-06,1.0356E-06,-1.1095E-06
105153,G,5.3221E-06,-3.3214E-04,-8.2478E-06,-1.0471E-06,7.9674E-07,-1.1533E-06
105154,G,5.3152E-06,-3.3217E-04,-8.2706E-06,-7.8968E-07,9.8249E-07,-1.0844E-06
105155,G,2.8020E-06,-3.2956E-04,-1.3905E-05,-1.0660E-05,-3.2235E-05,-4.1873E-06
105156,G,3.0800E-06,-3.2975E-04,-1.3582E-05,-7.4350E-06,-3.0415E-05,-4.6363E-06
105157,G,3.0054E-06,-3.2973E-04,-1.3374E-05,-9.1063E-06,-3.0684E-05,-4.3474E-06
105158,G,2.9381E-06,-3.2971E-04,-1.3121E-05,-1.1067E-05,-3.0599E-05,-3.9549E-06
105159,G,2.7407E-06,-3.2954E-04,-1.3609E-05,-1.2907E-05,-3.2450E-05,-3.7205E-06
105160,G,2.4987E-06,-3.2937E-04,-1.3710E-05,-1.6082E-05,-3.3493E-05,-3.1175E-06
105161,G,2.6878E-06,-3.2953E-04,-1.3271E-05,-1.4317E-05,-3.2185E-05,-3.3770E-06
105162,G,2.6397E-06,-3.2951E-04,-1.2891E-05,-1.6121E-05,-3.2092E-05,-3.0134E-06
105163,G,2.4546E-06,-3.2935E-04,-1.3285E-05,-1.7954E-05,-3.3155E-05,-2.7320E-06
105164,G,2.4183E-06,-3.2933E-04,-1.2817E-05,-1.9474E-05,-3.2984E-05,-2.3989E-06
105165,G,4.2758E-06,-3.3063E-04,-1.0663E-05,-1.1542E-07,-1.6564E-05,-4.5604E-06
105166,G,4.3398E-06,-3.3073E-04,-1.0266E-05,-8.4537E-07,-1.5303E-05,-4.2787E-06
105167,G,3.8517E-06,-3.3025E-04,-1.2096E-05,-6.3379E-07,-2.2523E-05,-5.1649E-06
105168,G,3.9418E-06,-3.3037E-04,-1.1557E-05,-1.4258E-06,-2.0822E-05,-4.8511E-06
105169,G,3.6608E-06,-3.3010E-04,-1.2651E-05,-1.6127E-06,-2.4719E-05,-5.2405E-06
105170,G,3.5686E-06,-3.3008E-04,-1.2590E-05,-3.1236E-06,-2.5472E-05,-5.0413E-06
105171,G,3.7600E-06,-3.3023E-04,-1.2058E-05,-2.2016E-06,-2.3169E-05,-4.9572E-06
105172,G,3.4820E-06,-3.3006E-04,-1.2489E-05,-4.7879E-06,-2.5901E-05,-4.7697E-06
105173,G,4.1137E-06,-3.3050E-04,-1.1093E-05,-7.3992E-07,-1.8623E-05,-4.7235E-06
105174,G,4.1884E-06,-3.3061E-04,-1.0642E-05,-1.3394E-06,-1.7306E-05,-4.4493E-06
105175,G,4.0256E-06,-3.3048E-04,-1.1057E-05,-1.9143E-06,-1.9376E-05,-4.5958E-06
105176,G,3.2840E-06,-3.2991E-04,-1.3023E-05,-5.9947E-06,-2.8191E-05,-4.7384E-06
105177,G,3.2061E-06,-3.2988E-04,-1.2851E-05,-7.6634E-06,-2.8341E-05,-4.4253E-06
105178,G,3.4009E-06,-3.3004E-04,-1.2349E-05,-6.2968E-06,-2.6211E-05,-4.5093E-06
105179,G,4.7636E-06,-3.3113E-04,-9.1130E-06,-5.3444E-07,-9.1861E-06,-3.4681E-06
105180,G,4.7941E-06,-3.3120E-04,-8.8942E-06,-1.1099E-06,-8.3381E-06,-3.2625E-06
105181,G,4.8215E-06,-3.3127E-04,-8.6943E-06,-1.7088E-06,-7.6332E-06,-3.0775E-06
105182,G,4.8459E-06,-3.3134E-04,-8.5141E-06,-2.2084E-06,-6.9080E-06,-2.9055E-06
105183,G,4.5299E-06,-3.3094E-04,-9.6046E-06,-1.0608E-06,-1.2342E-05,-3.8544E-06
105184,G,4.6511E-06,-3.3104E-04,-9.3450E-06,-7.4118E-07,-1.0726E-05,-3.6699E-06
105185,G,4.6891E-06,-3.3112E-04,-9.0871E-06,-1.3586E-06,-9.7551E-06,-3.4452E-06
105186,G,4.5744E-06,-3.3102E-04,-9.3123E-06,-1.6701E-06,-1.1311E-05,-3.6255E-06
105187,G,4.3974E-06,-3.3083E-04,-9.9028E-06,-1.4413E-06,-1.4085E-05,-4.0283E-06
105188,G,4.4511E-06,-3.3092E-04,-9.5629E-06,-2.0575E-06,-1.2962E-05,-3.7915E-06
105189,G,4.9307E-06,-3.3141E-04,-8.4097E-06,-1.9961E-06,-5.7919E-06,-2.7450E-06
105190,G,4.9480E-06,-3.3148E-04,-8.2719E-06,-2.4513E-06,-5.2032E-06,-2.5965E-06
105191,G,4.8681E-06,-3.3141E-04,-8.3491E-06,-2.6859E-06,-6.2697E-06,-2.7493E-06
105192,G,4.9636E-06,-3.3153E-04,-8.1483E-06,-2.8525E-06,-4.6455E-06,-2.4602E-06
105193,G,4.9776E-06,-3.3159E-04,-8.0385E-06,-3.2135E-06,-4.1100E-06,-2.3339E-06
105194,G,5.0428E-06,-3.3165E-04,-8.0247E-06,-2.9432E-06,-3.2764E-06,-2.2044E-06
105195,G,4.9902E-06,-3.3164E-04,-7.9419E-06,-3.5497E-06,-3.5920E-06,-2.2148E-06
105196,G,5.0520E-06,-3.3170E-04,-7.9480E-06,-3.2492E-06,-2.8267E-06,-2.0945E-06
105197,G,5.0603E-06,-3.3174E-04,-7.8826E-06,-3.4927E-06,-2.3695E-06,-1.9891E-06
105198,G,5.1235E-06,-3.3188E-04,-7.8476E-06,-3.4954E-06,-9.6433E-07,-1.6970E-06
105199,G,5.0679E-06,-3.3179E-04,-7.8284E-06,-3.7101E-06,-1.9398E-06,-1.8905E-06
105200,G,5.0749E-06,-3.3184E-04,-7.7851E-06,-3.8760E-06,-1.5051E-06,-1.7951E-06
105201,G,5.0813E-06,-3.3188E-04,-7.7525E-06,-4.0125E-06,-1.0853E-06,-1.7039E-06
105202,G,5.1277E-06,-3.3192E-04,-7.8279E-06,-3.5895E-06,-5.9129E-07,-1.6107E-06
105203,G,5.1317E-06,-3.3196E-04,-7.8178E-06,-3.6575E-06,-2.0878E-07,-1.5245E-06
105204,G,5.1721E-06,-3.3199E-04,-7.9041E-06,-3.1968E-06,1.6279E-07,-1.4404E-06
105205,G,5.1356E-06,-3.3199E-04,-7.8173E-06,-3.6669E-06,1.6319E-07,-1.4402E-06
105206,G,5.2087E-06,-3.3203E-04,-7.9869E-06,-2.7476E-06,4.5319E-07,-1.3626E-06
105207,G,5.1742E-06,-3.3203E-04,-7.9124E-06,-3.1660E-06,4.9775E-07,-1.3586E-06
105208,G,5.2089E-06,-3.3206E-04,-8.0021E-06,-2.6700E-06,7.5505E-07,-1.2825E-06
105209,G,5.2403E-06,-3.3209E-04,-8.0848E-06,-2.1902E-06,9.2982E-07,-1.2143E-06
105210,G,5.2094E-06,-3.3209E-04,-8.0249E-06,-2.5607E-06,1.0443E-06,-1.2031E-06
105211,G,5.2391E-06,-3.3212E-04,-8.1114E-06,-2.0129E-06,1.1730E-06,-1.1370E-06
105212,G,5.2657E-06,-3.3215E-04,-8.1867E-06,-1.5043E-06,1.2143E-06,-1.0817E-06
105213,G,5.2382E-06,-3.3215E-04,-8.1446E-06,-1.8306E-06,1.4483E-06,-1.0525E-06
105214,G,5.2889E-06,-3.3217E-04,-8.2488E-06,-9.8408E-07,1.1661E-06,-1.0370E-06
105215,G,5.2632E-06,-3.3218E-04,-8.2206E-06,-1.2530E-06,1.4605E-06,-9.9250E-07
105216,G,5.2852E-06,-3.3220E-04,-8.2815E-06,-6.8860E-07,1.3825E-06,-9.3484E-07
105217,G,2.8780E-06,-3.2969E-04,-1.2826E-05,-1.2570E-05,-3.0491E-05,-3.6448E-06
105218,G,3.1344E-06,-3.2986E-04,-1.2637E-05,-9.3653E-06,-2.8580E-05,-4.1207E-06
105219,G,3.0689E-06,-3.2984E-04,-1.2382E-05,-1.0990E-05,-2.8809E-05,-3.8290E-06
105220,G,3.0091E-06,-3.2983E-04,-1.2087E-05,-1.2626E-05,-2.8893E-05,-3.5222E-06
105221,G,2.8241E-06,-3.2967E-04,-1.2490E-05,-1.4353E-05,-3.0549E-05,-3.2905E-06
105222,G,2.5965E-06,-3.2949E-04,-1.2472E-05,-1.7497E-05,-3.1938E-05,-2.7306E-06
105223,G,2.7758E-06,-3.2965E-04,-1.2114E-05,-1.5765E-05,-3.0341E-05,-2.9890E-06
105224,G,2.7323E-06,-3.2963E-04,-1.1701E-05,-1.7341E-05,-3.0049E-05,-2.6707E-06
105225,G,2.5585E-06,-3.2947E-04,-1.2014E-05,-1.9112E-05,-3.1417E-05,-2.3913E-06
105226,G,2.3886E-06,-3.2931E-04,-1.2314E-05,-2.0876E-05,-3.2519E-05,-2.0777E-06
105227,G,2.5264E-06,-3.2945E-04,-1.1521E-05,-2.0493E-05,-3.1100E-05,-2.0850E-06
105228,G,2.3620E-06,-3.2929E-04,-1.1776E-05,-2.2372E-05,-3.2111E-05,-1.7335E-06
105229,G,4.2562E-06,-3.3071E-04,-1.0229E-05,-1.9224E-06,-1.5902E-05,-4.1848E-06
105230,G,4.3173E-06,-3.3081E-04,-9.8502E-06,-2.5513E-06,-1.4741E-05,-3.9438E-06
105231,G,3.8538E-06,-3.3035E-04,-1.1504E-05,-2.6703E-06,-2.1442E-05,-4.6900E-06
105232,G,3.9409E-06,-3.3046E-04,-1.0989E-05,-3.3309E-06,-1.9960E-05,-4.4219E-06
105233,G,3.6721E-06,-3.3021E-04,-1.1983E-05,-3.6411E-06,-2.3614E-05,-4.7491E-06
105234,G,3.5888E-06,-3.3019E-04,-1.1870E-05,-5.1966E-06,-2.4151E-05,-4.5226E-06
105235,G,3.7695E-06,-3.3033E-04,-1.1415E-05,-4.2181E-06,-2.2073E-05,-4.4885E-06
105236,G,3.5106E-06,-3.3016E-04,-1.1720E-05,-6.6767E-06,-2.4641E-05,-4.2932E-06
105237,G,4.1039E-06,-3.3059E-04,-1.0591E-05,-2.5619E-06,-1.7858E-05,-4.3178E-06
105238,G,4.1752E-06,-3.3069E-04,-1.0162E-05,-3.1542E-06,-1.6551E-05,-4.0706E-06
105239,G,4.0226E-06,-3.3057E-04,-1.0508E-05,-3.8231E-06,-1.8427E-05,-4.1751E-06
