Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
105047,G,3.6446E-04,1.8384E-05,-4.7508E-07,-1.0143E-05,-1.8643E-06,-6.9717E-05
105048,G,3.6618E-04,1.6629E-05,-6.6259E-07,-9.2807E-06,-2.7087E-06,-6.9923E-05
105049,G,3.6619E-04,1.4848E-05,-5.9894E-07,-8.3666E-06,-2.6343E-06,-6.9981E-05
105050,G,3.6792E-04,9.5197E-06,-5.6117E-07,-5.6046E-06,-3.2776E-06,-7.0251E-05
105051,G,3.6619E-04,1.3066E-05,-5.3782E-07,-7.3892E-06,-2.5064E-06,-7.0028E-05
105052,G,3.6620E-04,1.1284E-05,-4.7902E-07,-6.4824E-06,-2.4406E-06,-7.0072E-05
105053,G,3.6620E-04,9.5027E-06,-4.2233E-07,-5.5791E-06,-2.3463E-06,-7.0106E-05
105054,G,3.6792E-04,7.7363E-06,-4.8375E-07,-4.7043E-06,-3.1636E-06,-7.0276E-05
105055,G,3.6793E-04,5.9533E-06,-4.0804E-07,-3.8122E-06,-3.1345E-06,-7.0303E-05
105056,G,3.6966E-04,4.1798E-06,-4.0634E-07,-2.9302E-06,-3.9916E-06,-7.0468E-05
105057,G,3.6793E-04,4.1706E-06,-3.3373E-07,-2.8918E-06,-3.0533E-06,-7.0316E-05
105058,G,3.7139E-04,2.4002E-06,-3.6129E-07,-2.0465E-06,-4.8758E-06,-7.0634E-05
105059,G,3.6966E-04,2.3936E-06,-3.1066E-07,-2.0048E-06,-3.8938E-06,-7.0472E-05
105060,G,3.7139E-04,6.1226E-07,-2.4396E-07,-1.0967E-06,-4.7559E-06,-7.0633E-05
105061,G,3.7312E-04,-1.1744E-06,-1.3272E-07,-2.3105E-07,-5.5947E-06,-7.0788E-05
105062,G,3.7139E-04,-1.1754E-06,-1.2697E-07,-2.2890E-07,-4.8412E-06,-7.0645E-05
105063,G,3.7312E-04,-2.9655E-06,6.8493E-09,7.1615E-07,-5.7914E-06,-7.0801E-05
105064,G,3.7311E-04,-4.7552E-06,1.4674E-07,1.5419E-06,-5.6427E-06,-7.0769E-05
105065,G,3.5596E-04,3.7708E-05,1.5661E-06,-2.0160E-05,3.5294E-06,-6.7688E-05
105066,G,3.5429E-04,3.9425E-05,2.1799E-06,-2.0723E-05,4.8395E-06,-6.7404E-05
105067,G,3.5263E-04,4.1140E-05,2.8413E-06,-2.1296E-05,6.2545E-06,-6.7100E-05
105068,G,3.6101E-04,3.0746E-05,1.4997E-08,-1.6800E-05,-1.8850E-07,-6.8699E-05
105069,G,3.6101E-04,2.8987E-05,1.8331E-08,-1.5810E-05,-2.6062E-07,-6.8842E-05
105070,G,3.6101E-04,2.7193E-05,2.1964E-08,-1.4796E-05,-2.3152E-07,-6.8973E-05
105071,G,3.6102E-04,2.5417E-05,2.5138E-08,-1.3797E-05,-2.3478E-07,-6.9098E-05
105072,G,3.5763E-04,3.4204E-05,9.4222E-07,-1.8435E-05,2.1323E-06,-6.8112E-05
105073,G,3.5931E-04,3.2494E-05,4.5485E-07,-1.7611E-05,9.2134E-07,-6.8420E-05
105074,G,3.5931E-04,3.0703E-05,4.3134E-07,-1.6628E-05,7.6834E-07,-6.8586E-05
105075,G,3.5762E-04,3.2449E-05,8.9108E-07,-1.7416E-05,1.8587E-06,-6.8315E-05
105076,G,3.5595E-04,3.5928E-05,1.4780E-06,-1.9108E-05,3.3222E-06,-6.7874E-05
105077,G,3.5594E-04,3.4160E-05,1.3967E-06,-1.8052E-05,3.0554E-06,-6.8072E-05
105078,G,3.6273E-04,2.3675E-05,-2.9307E-07,-1.2976E-05,-1.1660E-06,-6.9330E-05
105079,G,3.6273E-04,2.1912E-05,-2.6807E-07,-1.1964E-05,-1.0808E-06,-6.9426E-05
105080,G,3.6102E-04,2.3640E-05,2.7163E-08,-1.2771E-05,-1.5875E-07,-6.9207E-05
105081,G,3.6274E-04,2.0133E-05,-2.4491E-07,-1.0978E-05,-1.0070E-06,-6.9513E-05
105082,G,3.6274E-04,1.8355E-05,-2.2385E-07,-1.0050E-05,-9.1809E-07,-6.9588E-05
105083,G,3.6446E-04,1.6602E-05,-4.3249E-07,-9.2082E-06,-1.7859E-06,-6.9786E-05
105084,G,3.6275E-04,1.6576E-05,-2.0490E-07,-9.0882E-06,-8.4034E-07,-6.9658E-05
105085,G,3.6447E-04,1.4823E-05,-3.9232E-07,-8.2430E-06,-1.6801E-06,-6.9844E-05
105086,G,3.6447E-04,1.3044E-05,-3.5438E-07,-7.3494E-06,-1.6021E-06,-6.9894E-05
105087,G,3.6621E-04,7.7221E-06,-3.6749E-07,-4.6665E-06,-2.2909E-06,-7.0139E-05
105088,G,3.6448E-04,1.1265E-05,-3.1849E-07,-6.4198E-06,-1.5161E-06,-6.9937E-05
105089,G,3.6448E-04,9.4863E-06,-2.8443E-07,-5.5082E-06,-1.4553E-06,-6.9976E-05
105090,G,3.6449E-04,7.7083E-06,-2.5199E-07,-4.6175E-06,-1.3875E-06,-7.0006E-05
105091,G,3.6621E-04,5.9418E-06,-3.1418E-07,-3.7594E-06,-2.2221E-06,-7.0161E-05
105092,G,3.6621E-04,4.1618E-06,-2.6208E-07,-2.8863E-06,-2.1909E-06,-7.0180E-05
105093,G,3.6793E-04,2.3872E-06,-2.6042E-07,-2.0206E-06,-3.0489E-06,-7.0333E-05
105094,G,3.6622E-04,2.3810E-06,-2.1088E-07,-1.9788E-06,-2.1483E-06,-7.0192E-05
105095,G,3.6966E-04,6.0860E-07,-2.1578E-07,-1.1463E-06,-3.9390E-06,-7.0489E-05
105096,G,3.6793E-04,6.0489E-07,-1.8783E-07,-1.0995E-06,-3.0044E-06,-7.0338E-05
105097,G,3.6966E-04,-1.1763E-06,-1.2124E-07,-2.2768E-07,-3.8705E-06,-7.0485E-05
105098,G,3.7139E-04,-2.9632E-06,-9.9419E-09,6.3630E-07,-4.7575E-06,-7.0634E-05
105099,G,3.6966E-04,-2.9614E-06,-2.6624E-08,6.9319E-07,-3.9435E-06,-7.0490E-05
105100,G,3.7138E-04,-4.7517E-06,1.0757E-07,1.5933E-06,-4.8865E-06,-7.0636E-05
105101,G,3.7138E-04,-6.5392E-06,2.2591E-07,2.4538E-06,-4.7996E-06,-7.0607E-05
105102,G,3.7311E-04,-6.5471E-06,2.8745E-07,2.4767E-06,-5.8168E-06,-7.0771E-05
105103,G,3.7311E-04,-8.3402E-06,4.2999E-07,3.3174E-06,-5.7638E-06,-7.0740E-05
105104,G,3.3940E-04,4.7826E-05,8.0205E-06,-1.8978E-05,1.4691E-05,-6.6790E-05
105105,G,3.3442E-04,4.9500E-05,9.7791E-06,-1.7272E-05,1.6451E-05,-6.7085E-05
105106,G,3.5427E-04,3.7662E-05,2.0613E-06,-1.9644E-05,4.5485E-06,-6.7628E-05
105107,G,3.5426E-04,3.5883E-05,1.9485E-06,-1.8720E-05,4.2766E-06,-6.7823E-05
105108,G,3.5096E-04,4.1094E-05,3.3649E-06,-2.0719E-05,7.1433E-06,-6.7140E-05
105109,G,3.4767E-04,4.4504E-05,4.8446E-06,-2.1505E-05,9.9477E-06,-6.6707E-05
105110,G,3.4931E-04,4.2797E-05,4.0835E-06,-2.1187E-05,8.5454E-06,-6.6934E-05
105111,G,3.4600E-04,4.4464E-05,5.3708E-06,-2.0745E-05,1.0817E-05,-6.6753E-05
105112,G,3.5261E-04,3.9380E-05,2.6900E-06,-2.0240E-05,5.7996E-06,-6.7358E-05
105113,G,3.5259E-04,3.7618E-05,2.5469E-06,-1.9350E-05,5.5460E-06,-6.7568E-05
105114,G,3.5093E-04,3.9335E-05,3.1891E-06,-1.9839E-05,6.8447E-06,-6.7329E-05
105115,G,3.4270E-04,4.6141E-05,6.6904E-06,-2.0144E-05,1.2943E-05,-6.6714E-05
105116,G,3.4433E-04,4.4425E-05,5.8800E-06,-2.0112E-05,1.1584E-05,-6.6823E-05
105117,G,3.5931E-04,2.8945E-05,4.0945E-07,-1.5611E-05,7.9831E-07,-6.8727E-05
105118,G,3.5931E-04,2.7154E-05,3.8754E-07,-1.4585E-05,7.4202E-07,-6.8866E-05
105119,G,3.5931E-04,2.5380E-05,3.6560E-07,-1.3577E-05,7.9592E-07,-6.8985E-05
105120,G,3.5932E-04,2.3606E-05,3.4292E-07,-1.2617E-05,7.9650E-07,-6.9095E-05
105121,G,3.5593E-04,3.2406E-05,1.3201E-06,-1.7065E-05,2.9655E-06,-6.8232E-05
105122,G,3.5762E-04,3.0661E-05,8.4158E-07,-1.6345E-05,1.8662E-06,-6.8480E-05
105123,G,3.5762E-04,2.8905E-05,7.9448E-07,-1.5349E-05,1.7510E-06,-6.8632E-05
105124,G,3.5592E-04,3.0621E-05,1.2450E-06,-1.6072E-05,2.8194E-06,-6.8398E-05
105125,G,3.5425E-04,3.4117E-05,1.8419E-06,-1.7748E-05,4.1078E-06,-6.7998E-05
105126,G,3.5424E-04,3.2365E-05,1.7404E-06,-1.6747E-05,3.9375E-06,-6.8168E-05
105127,G,3.6102E-04,2.1879E-05,2.7836E-08,-1.1824E-05,-1.1983E-07,-6.9304E-05
105128,G,3.6103E-04,2.0103E-05,2.6862E-08,-1.0868E-05,-3.6445E-08,-6.9389E-05
105129,G,3.5932E-04,2.1847E-05,3.1953E-07,-1.1639E-05,8.6742E-07,-6.9189E-05
105130,G,3.6103E-04,1.8328E-05,2.4147E-08,-9.8979E-06,1.7166E-08,-6.9470E-05
105131,G,3.6104E-04,1.6551E-05,1.9725E-08,-8.9799E-06,9.7378E-08,-6.9537E-05
105132,G,3.6275E-04,1.4800E-05,-1.8801E-07,-8.1794E-06,-7.5760E-07,-6.9716E-05
105133,G,3.6104E-04,1.4777E-05,1.3616E-08,-8.0449E-06,1.5190E-07,-6.9598E-05
105134,G,3.6276E-04,1.3023E-05,-1.7300E-07,-7.2363E-06,-6.8489E-07,-6.9768E-05
105135,G,3.6276E-04,1.1247E-05,-1.5979E-07,-6.3428E-06,-6.1691E-07,-6.9812E-05
105136,G,3.6449E-04,5.9307E-06,-2.2090E-07,-3.7367E-06,-1.3454E-06,-7.0031E-05
105137,G,3.6276E-04,9.4703E-06,-1.4813E-07,-5.4520E-06,-5.5905E-07,-6.9851E-05
105138,G,3.6277E-04,7.6949E-06,-1.3784E-07,-4.5634E-06,-5.0706E-07,-6.9883E-05
105139,G,3.6277E-04,5.9198E-06,-1.2869E-07,-3.6799E-06,-4.6547E-07,-6.9908E-05
105140,G,3.6449E-04,4.1532E-06,-1.9086E-07,-2.8395E-06,-1.3014E-06,-7.0049E-05
105141,G,3.6449E-04,2.3750E-06,-1.6161E-07,-1.9788E-06,-1.2803E-06,-7.0063E-05
105142,G,3.6622E-04,6.0140E-07,-1.6029E-07,-1.1184E-06,-2.1449E-06,-7.0202E-05
105143,G,3.6449E-04,5.9793E-07,-1.3289E-07,-1.0858E-06,-1.2612E-06,-7.0072E-05
105144,G,3.6793E-04,-1.1772E-06,-1.1556E-07,-2.2619E-07,-3.0246E-06,-7.0344E-05
105145,G,3.6622E-04,-1.1781E-06,-1.0996E-07,-2.2412E-07,-2.1290E-06,-7.0204E-05
105146,G,3.6793E-04,-2.9595E-06,-4.3232E-08,6.4651E-07,-3.0089E-06,-7.0339E-05
105147,G,3.6966E-04,-4.7460E-06,6.8391E-08,1.5471E-06,-3.9045E-06,-7.0474E-05
105148,G,3.6793E-04,-4.7415E-06,2.9495E-08,1.5727E-06,-3.0582E-06,-7.0334E-05
105149,G,3.6965E-04,-6.5316E-06,1.6430E-07,2.4838E-06,-4.0041E-06,-7.0470E-05
105150,G,3.7138E-04,-8.3297E-06,3.4580E-07,3.4045E-06,-5.0121E-06,-7.0617E-05
105151,G,3.6965E-04,-8.3195E-06,2.6160E-07,3.3552E-06,-4.0061E-06,-7.0447E-05
105152,G,3.7137E-04,-1.0118E-05,4.6734E-07,4.3209E-06,-4.9321E-06,-7.0570E-05
105153,G,3.7310E-04,-1.0131E-05,5.7425E-07,4.2178E-06,-6.0068E-06,-7.0772E-05
105154,G,3.7309E-04,-1.1923E-05,7.2064E-07,5.2524E-06,-5.8814E-06,-7.0697E-05
105155,G,3.3773E-04,4.7799E-05,8.4873E-06,-1.8501E-05,1.5235E-05,-6.6857E-05
105156,G,3.4102E-04,4.6108E-05,7.1826E-06,-1.9337E-05,1.3720E-05,-6.6822E-05
105157,G,3.3935E-04,4.6078E-05,7.6561E-06,-1.8673E-05,1.4360E-05,-6.6896E-05
105158,G,3.3767E-04,4.6052E-05,8.1100E-06,-1.7815E-05,1.4897E-05,-6.7031E-05
105159,G,3.3604E-04,4.7775E-05,8.9372E-06,-1.7573E-05,1.5807E-05,-6.7012E-05
105160,G,3.3273E-04,4.9485E-05,1.0205E-05,-1.6777E-05,1.6843E-05,-6.7151E-05
105161,G,3.3436E-04,4.7755E-05,9.3695E-06,-1.7051E-05,1.6220E-05,-6.7133E-05
105162,G,3.3267E-04,4.7739E-05,9.7857E-06,-1.6303E-05,1.6577E-05,-6.7274E-05
105163,G,3.3105E-04,4.9472E-05,1.0614E-05,-1.6040E-05,1.7123E-05,-6.7289E-05
105164,G,3.2936E-04,4.9461E-05,1.1009E-05,-1.5532E-05,1.7373E-05,-6.7407E-05
105165,G,3.5258E-04,3.5841E-05,2.4093E-06,-1.8310E-05,5.2649E-06,-6.7772E-05
105166,G,3.5256E-04,3.4076E-05,2.2779E-06,-1.7321E-05,5.1001E-06,-6.7950E-05
105167,G,3.4928E-04,4.1051E-05,3.8754E-06,-2.0256E-05,8.1360E-06,-6.7132E-05
105168,G,3.4925E-04,3.9293E-05,3.6757E-06,-1.9273E-05,7.7613E-06,-6.7340E-05
105169,G,3.4764E-04,4.2756E-05,4.6029E-06,-2.0524E-05,9.4211E-06,-6.6954E-05
105170,G,3.4596E-04,4.2717E-05,5.1070E-06,-1.9957E-05,1.0332E-05,-6.6968E-05
105171,G,3.4760E-04,4.1011E-05,4.3721E-06,-1.9661E-05,9.0729E-06,-6.7149E-05
105172,G,3.4429E-04,4.2680E-05,5.5952E-06,-1.9273E-05,1.1242E-05,-6.7016E-05
105173,G,3.5091E-04,3.7575E-05,3.0214E-06,-1.8809E-05,6.4809E-06,-6.7547E-05
105174,G,3.5089E-04,3.5800E-05,2.8593E-06,-1.7885E-05,6.2746E-06,-6.7733E-05
105175,G,3.4923E-04,3.7535E-05,3.4843E-06,-1.8398E-05,7.4694E-06,-6.7523E-05
105176,G,3.4265E-04,4.4390E-05,6.3720E-06,-1.9397E-05,1.2485E-05,-6.6897E-05
105177,G,3.4098E-04,4.4358E-05,6.8465E-06,-1.8709E-05,1.3146E-05,-6.6984E-05
105178,G,3.4261E-04,4.2646E-05,6.0674E-06,-1.8666E-05,1.1949E-05,-6.7081E-05
105179,G,3.5761E-04,2.7117E-05,7.4725E-07,-1.4346E-05,1.7874E-06,-6.8761E-05
105180,G,3.5761E-04,2.5345E-05,7.0056E-07,-1.3371E-05,1.7434E-06,-6.8886E-05
105181,G,3.5761E-04,2.3573E-05,6.5359E-07,-1.2384E-05,1.7947E-06,-6.8991E-05
105182,G,3.5761E-04,2.1817E-05,6.0647E-07,-1.1458E-05,1.7915E-06,-6.9088E-05
105183,G,3.5423E-04,3.0582E-05,1.6401E-06,-1.5735E-05,3.8462E-06,-6.8324E-05
105184,G,3.5592E-04,2.8867E-05,1.1730E-06,-1.5078E-05,2.8016E-06,-6.8539E-05
105185,G,3.5591E-04,2.7081E-05,1.1008E-06,-1.4086E-05,2.7315E-06,-6.8676E-05
105186,G,3.5422E-04,2.8830E-05,1.5437E-06,-1.4775E-05,3.7565E-06,-6.8466E-05
105187,G,3.5255E-04,3.2326E-05,2.1519E-06,-1.6369E-05,4.9230E-06,-6.8113E-05
105188,G,3.5254E-04,3.0546E-05,2.0271E-06,-1.5411E-05,4.8163E-06,-6.8263E-05
105189,G,3.5932E-04,2.0074E-05,2.9467E-07,-1.0684E-05,8.9316E-07,-6.9280E-05
105190,G,3.5932E-04,1.8301E-05,2.6856E-07,-9.7683E-06,9.6456E-07,-6.9355E-05
105191,G,3.5761E-04,2.0046E-05,5.5824E-07,-1.0528E-05,1.8469E-06,-6.9173E-05
105192,G,3.5932E-04,1.6526E-05,2.4110E-07,-8.8363E-06,1.0010E-06,-6.9427E-05
105193,G,3.5932E-04,1.4755E-05,2.1235E-07,-7.9477E-06,1.0657E-06,-6.9485E-05
105194,G,3.6104E-04,1.3003E-05,5.9509E-09,-7.1609E-06,2.2250E-07,-6.9648E-05
105195,G,3.5933E-04,1.2984E-05,1.8240E-07,-7.0410E-06,1.1035E-06,-6.9540E-05
105196,G,3.6104E-04,1.1229E-05,-3.1737E-09,-6.2583E-06,2.7046E-07,-6.9695E-05
105197,G,3.6105E-04,9.4551E-06,-1.3588E-08,-5.3738E-06,3.2594E-07,-6.9733E-05
105198,G,3.6277E-04,4.1448E-06,-1.2046E-07,-2.8206E-06,-4.3265E-07,-6.9927E-05
105199,G,3.6105E-04,7.6821E-06,-2.5166E-08,-4.5029E-06,3.6329E-07,-6.9767E-05
105200,G,3.6105E-04,5.9094E-06,-3.7684E-08,-3.6420E-06,4.0266E-07,-6.9791E-05
105201,G,3.6105E-04,4.1369E-06,-5.0965E-08,-2.7721E-06,4.2623E-07,-6.9812E-05
105202,G,3.6277E-04,2.3691E-06,-1.1291E-07,-1.9386E-06,-4.1023E-07,-6.9941E-05
105203,G,3.6277E-04,5.9466E-07,-1.0580E-07,-1.0893E-06,-3.9773E-07,-6.9950E-05
105204,G,3.6449E-04,-1.1789E-06,-1.0441E-07,-2.2122E-07,-1.2620E-06,-7.0076E-05
105205,G,3.6277E-04,-1.1798E-06,-9.8886E-08,-2.2045E-07,-3.9513E-07,-6.9954E-05
105206,G,3.6621E-04,-2.9578E-06,-5.9631E-08,6.7191E-07,-2.1458E-06,-7.0203E-05
105207,G,3.6449E-04,-2.9560E-06,-7.5858E-08,6.4168E-07,-1.2658E-06,-7.0073E-05
105208,G,3.6621E-04,-4.7373E-06,-8.9601E-09,1.5292E-06,-2.1550E-06,-7.0193E-05
105209,G,3.6793E-04,-6.5243E-06,1.0303E-07,2.4358E-06,-3.0666E-06,-7.0319E-05
105210,G,3.6621E-04,-6.5183E-06,4.2476E-08,2.4445E-06,-2.2016E-06,-7.0182E-05
105211,G,3.6792E-04,-8.3094E-06,1.7780E-07,3.3626E-06,-3.1523E-06,-7.0306E-05
105212,G,3.6964E-04,-1.0106E-05,3.6044E-07,4.2541E-06,-4.1440E-06,-7.0437E-05
105213,G,3.6792E-04,-1.0093E-05,2.5399E-07,4.2779E-06,-3.1884E-06,-7.0279E-05
105214,G,3.7136E-04,-1.1907E-05,5.9099E-07,5.1349E-06,-5.1995E-06,-7.0583E-05
105215,G,3.6964E-04,-1.1891E-05,4.6131E-07,5.2376E-06,-4.1707E-06,-7.0399E-05
105216,G,3.7135E-04,-1.3697E-05,7.1759E-07,6.1528E-06,-5.1883E-06,-7.0530E-05
105217,G,3.3599E-04,4.6028E-05,8.5474E-06,-1.7258E-05,1.5349E-05,-6.7130E-05
105218,G,3.3930E-04,4.4329E-05,7.3035E-06,-1.7992E-05,1.3828E-05,-6.7079E-05
105219,G,3.3762E-04,4.4303E-05,7.7434E-06,-1.7355E-05,1.4434E-05,-6.7165E-05
105220,G,3.3593E-04,4.4281E-05,8.1677E-06,-1.6713E-05,1.4992E-05,-6.7261E-05
105221,G,3.3430E-04,4.6009E-05,8.9687E-06,-1.6542E-05,1.5813E-05,-6.7251E-05
105222,G,3.3098E-04,4.7726E-05,1.0188E-05,-1.5870E-05,1.6924E-05,-6.7355E-05
105223,G,3.3261E-04,4.5993E-05,9.3753E-06,-1.6053E-05,1.6221E-05,-6.7346E-05
105224,G,3.3093E-04,4.5980E-05,9.7688E-06,-1.5480E-05,1.6548E-05,-6.7453E-05
105225,G,3.2929E-04,4.7716E-05,1.0577E-05,-1.5282E-05,1.7148E-05,-6.7467E-05
105226,G,3.2766E-04,4.9455E-05,1.1392E-05,-1.5084E-05,1.7580E-05,-6.7493E-05
105227,G,3.2760E-04,4.7710E-05,1.0954E-05,-1.4907E-05,1.7368E-05,-6.7560E-05
105228,G,3.2597E-04,4.9452E-05,1.1764E-05,-1.4691E-05,1.7733E-05,-6.7594E-05
105229,G,3.5088E-04,3.4037E-05,2.7037E-06,-1.6939E-05,6.0396E-06,-6.7908E-05
105230,G,3.5086E-04,3.2289E-05,2.5541E-06,-1.5996E-05,5.9010E-06,-6.8065E-05
105231,G,3.4757E-04,3.9254E-05,4.1494E-06,-1.8796E-05,8.6842E-06,-6.7340E-05
105232,G,3.4755E-04,3.7497E-05,3.9348E-06,-1.7849E-05,8.3950E-06,-6.7527E-05
105233,G,3.4593E-04,4.0973E-05,4.8542E-06,-1.9083E-05,9.9513E-06,-6.7171E-05
105234,G,3.4425E-04,4.0937E-05,5.3214E-06,-1.8481E-05,1.0754E-05,-6.7210E-05
105235,G,3.4589E-04,3.9217E-05,4.6093E-06,-1.8198E-05,9.5794E-06,-6.7362E-05
105236,G,3.4257E-04,4.0904E-05,5.7738E-06,-1.7891E-05,1.1629E-05,-6.7251E-05
105237,G,3.4921E-04,3.5762E-05,3.2981E-06,-1.7426E-05,7.2003E-06,-6.7711E-05
105238,G,3.4919E-04,3.4001E-05,3.1192E-06,-1.6504E-05,6.9945E-06,-6.7879E-05
105239,G,3.4752E-04,3.5726E-05,3.7257E-06,-1.6979E-05,8.1131E-06,-6.7699E-05
105240,G,3.4093E-04,4.2614E-05,6.5233E-06,-1.7984E-05,1.2763E-05,-6.7152E-05
105241,G,3.3925E-04,4.2586E-05,6.9638E-06,-1.7396E-05,1.3422E-05,-6.7223E-05
105242,G,3.4089E-04,4.0873E-05,6.2115E-06,-1.7303E-05,1.2311E-05,-6.7310E-05
105243,G,3.5591E-04,2.5311E-05,1.0298E-06,-1.3116E-05,2.7431E-06,-6.8794E-05
105244,G,3.5591E-04,2.3542E-05,9.5900E-07,-1.2185E-05,2.7179E-06,-6.8901E-05
105245,G,3.5590E-04,2.1788E-05,8.8872E-07,-1.1251E-05,2.7460E-06,-6.8995E-05
105246,G,3.5590E-04,2.0019E-05,8.1744E-07,-1.0335E-05,2.7450E-06,-6.9084E-05
