Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100055,G,3.0131E-04,-1.2123E-06,7.4232E-08,-1.8653E-07,2.4357E-05,-6.9484E-05
100056,G,3.4325E-04,-1.1949E-06,-3.9563E-08,-2.0905E-07,8.4978E-06,-6.9075E-05
100057,G,3.6807E-04,-1.2006E-06,-1.1507E-07,-2.1834E-07,-2.7330E-06,-7.0302E-05
100058,G,2.7801E-04,-1.1831E-06,1.5175E-07,-2.3015E-07,3.9499E-05,-7.1871E-05
100059,G,3.7334E-04,-2.9386E-06,6.8115E-09,6.7570E-07,-5.4642E-06,-7.0763E-05
100060,G,2.7322E-04,5.8488E-07,1.2952E-06,-2.1947E-06,4.4687E-05,-7.2973E-05
100061,G,3.7159E-04,-2.9349E-06,-9.9371E-09,6.4374E-07,-4.4993E-06,-7.0584E-05
100062,G,2.7481E-04,5.7327E-07,1.2413E-06,-2.0298E-06,4.2885E-05,-7.2567E-05
100063,G,3.6984E-04,-2.9312E-06,-2.6599E-08,6.6698E-07,-3.6502E-06,-7.0446E-05
100064,G,2.7641E-04,5.6302E-07,1.1907E-06,-1.9413E-06,4.1088E-05,-7.2190E-05
100065,G,3.6808E-04,-2.9279E-06,-4.3178E-08,6.3954E-07,-2.7235E-06,-7.0294E-05
100066,G,2.7801E-04,5.5448E-07,1.1430E-06,-1.7912E-06,3.9471E-05,-7.1860E-05
100067,G,3.6632E-04,-2.9247E-06,-5.9598E-08,6.5002E-07,-1.8554E-06,-7.0161E-05
100068,G,2.7963E-04,5.4684E-07,1.0982E-06,-1.7105E-06,3.7906E-05,-7.1551E-05
100069,G,3.6455E-04,-2.9217E-06,-7.5858E-08,6.2858E-07,-9.7070E-07,-7.0032E-05
100070,G,2.8126E-04,5.4024E-07,1.0561E-06,-1.5884E-06,3.6468E-05,-7.1281E-05
100071,G,3.6279E-04,-2.9191E-06,-9.1900E-08,6.2926E-07,-1.1138E-07,-6.9912E-05
100072,G,2.8289E-04,5.3435E-07,1.0165E-06,-1.5146E-06,3.5114E-05,-7.1036E-05
