Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
110055,G,3.9241E-04,1.9481E-05,-4.2986E-06,-4.7569E-06,-1.3405E-05,-6.8947E-05
110056,G,3.9242E-04,1.7768E-05,-3.9616E-06,-4.4170E-06,-1.3554E-05,-6.8960E-05
110057,G,3.9243E-04,1.6055E-05,-3.6212E-06,-4.0775E-06,-1.3678E-05,-6.8972E-05
110058,G,3.9243E-04,1.4342E-05,-3.2775E-06,-3.7490E-06,-1.3813E-05,-6.8983E-05
110059,G,3.9243E-04,1.2628E-05,-2.9309E-06,-3.3970E-06,-1.3920E-05,-6.8993E-05
110060,G,4.0808E-04,1.0935E-05,-3.1901E-06,-2.4475E-06,-1.6918E-05,-6.9109E-05
110061,G,4.0634E-04,1.0932E-05,-3.1301E-06,-2.3738E-06,-1.6644E-05,-6.9104E-05
110062,G,4.0460E-04,1.0930E-05,-3.0682E-06,-2.5607E-06,-1.6390E-05,-6.9094E-05
110063,G,4.0286E-04,1.0927E-05,-3.0044E-06,-2.5517E-06,-1.6057E-05,-6.9081E-05
110064,G,4.0112E-04,1.0925E-05,-2.9386E-06,-2.6964E-06,-1.5743E-05,-6.9068E-05
110065,G,3.9939E-04,1.0922E-05,-2.8710E-06,-2.7224E-06,-1.5403E-05,-6.9054E-05
110066,G,3.9765E-04,1.0920E-05,-2.8014E-06,-2.8388E-06,-1.5091E-05,-6.9041E-05
110067,G,3.9591E-04,1.0918E-05,-2.7299E-06,-2.8826E-06,-1.4731E-05,-6.9027E-05
110068,G,3.9417E-04,1.0916E-05,-2.6565E-06,-2.9791E-06,-1.4386E-05,-6.9014E-05
110069,G,3.9244E-04,1.0914E-05,-2.5814E-06,-3.0290E-06,-1.4033E-05,-6.9002E-05
110070,G,3.9065E-04,2.8036E-05,-5.7704E-06,-6.3680E-06,-1.2357E-05,-6.8869E-05
110071,G,3.9066E-04,2.6325E-05,-5.4594E-06,-6.0082E-06,-1.2529E-05,-6.8883E-05
110072,G,3.9066E-04,2.4614E-05,-5.1447E-06,-5.7460E-06,-1.2641E-05,-6.8895E-05
110073,G,3.9067E-04,2.2902E-05,-4.8263E-06,-5.4502E-06,-1.2829E-05,-6.8909E-05
110074,G,3.9067E-04,2.1190E-05,-4.5044E-06,-5.1486E-06,-1.2929E-05,-6.8922E-05
110075,G,3.9068E-04,1.9478E-05,-4.1789E-06,-4.8150E-06,-1.3104E-05,-6.8936E-05
110076,G,3.9069E-04,1.7766E-05,-3.8501E-06,-4.4985E-06,-1.3203E-05,-6.8949E-05
110077,G,3.9069E-04,1.6053E-05,-3.5181E-06,-4.1663E-06,-1.3356E-05,-6.8961E-05
110078,G,3.9069E-04,1.4339E-05,-3.1830E-06,-3.8114E-06,-1.3450E-05,-6.8971E-05
110079,G,3.9070E-04,1.0912E-05,-2.5046E-06,-3.1071E-06,-1.3659E-05,-6.8990E-05
110080,G,3.9070E-04,1.2626E-05,-2.8451E-06,-3.4601E-06,-1.3578E-05,-6.8981E-05
110081,G,4.0808E-04,9.2182E-06,-2.7647E-06,-2.0747E-06,-1.7093E-05,-6.9117E-05
110082,G,4.0634E-04,9.2160E-06,-2.7119E-06,-2.1560E-06,-1.6795E-05,-6.9113E-05
110083,G,4.0460E-04,9.2138E-06,-2.6575E-06,-2.1925E-06,-1.6463E-05,-6.9101E-05
110084,G,4.0287E-04,9.2116E-06,-2.6015E-06,-2.2901E-06,-1.6175E-05,-6.9089E-05
110085,G,4.0113E-04,9.2094E-06,-2.5437E-06,-2.3312E-06,-1.5850E-05,-6.9076E-05
110086,G,3.9939E-04,9.2074E-06,-2.4842E-06,-2.4240E-06,-1.5534E-05,-6.9062E-05
110087,G,3.9765E-04,9.2054E-06,-2.4230E-06,-2.4714E-06,-1.5177E-05,-6.9049E-05
110088,G,3.9591E-04,9.2035E-06,-2.3601E-06,-2.5552E-06,-1.4845E-05,-6.9035E-05
110089,G,3.9418E-04,9.2017E-06,-2.2956E-06,-2.6060E-06,-1.4486E-05,-6.9022E-05
110090,G,3.9244E-04,9.1999E-06,-2.2295E-06,-2.6788E-06,-1.4120E-05,-6.9010E-05
110091,G,3.9071E-04,9.1984E-06,-2.1619E-06,-2.7271E-06,-1.3759E-05,-6.8998E-05
110092,G,3.8891E-04,2.9745E-05,-5.9122E-06,-6.6562E-06,-1.1721E-05,-6.8849E-05
110093,G,3.8892E-04,2.8034E-05,-5.6116E-06,-6.3503E-06,-1.2246E-05,-6.8857E-05
110094,G,3.8892E-04,2.6323E-05,-5.3076E-06,-6.1256E-06,-1.2117E-05,-6.8870E-05
110095,G,3.8893E-04,2.4612E-05,-5.0001E-06,-5.8149E-06,-1.2452E-05,-6.8884E-05
110096,G,3.8894E-04,2.2900E-05,-4.6892E-06,-5.5156E-06,-1.2442E-05,-6.8898E-05
110097,G,3.8894E-04,2.1188E-05,-4.3749E-06,-5.2036E-06,-1.2685E-05,-6.8911E-05
110098,G,3.8895E-04,1.9476E-05,-4.0574E-06,-4.8989E-06,-1.2727E-05,-6.8925E-05
110099,G,3.8895E-04,1.7763E-05,-3.7368E-06,-4.5638E-06,-1.2916E-05,-6.8938E-05
110100,G,3.8896E-04,1.6051E-05,-3.4132E-06,-4.2242E-06,-1.2979E-05,-6.8949E-05
110101,G,3.8897E-04,9.1969E-06,-2.0929E-06,-2.7862E-06,-1.3367E-05,-6.8987E-05
110102,G,3.8896E-04,1.4337E-05,-3.0867E-06,-3.8850E-06,-1.3129E-05,-6.8960E-05
110103,G,3.8897E-04,1.0911E-05,-2.4264E-06,-3.1535E-06,-1.3310E-05,-6.8979E-05
110104,G,3.8896E-04,1.2624E-05,-2.7577E-06,-3.5265E-06,-1.3195E-05,-6.8970E-05
110105,G,4.0983E-04,7.5031E-06,-2.3808E-06,-1.7249E-06,-1.7438E-05,-6.9127E-05
110106,G,4.0809E-04,7.5012E-06,-2.3367E-06,-1.8022E-06,-1.7154E-05,-6.9127E-05
110107,G,4.0635E-04,7.4993E-06,-2.2912E-06,-1.8463E-06,-1.6867E-05,-6.9119E-05
110108,G,4.0461E-04,7.4975E-06,-2.2442E-06,-1.9031E-06,-1.6592E-05,-6.9108E-05
110109,G,4.0287E-04,7.4956E-06,-2.1959E-06,-1.9642E-06,-1.6265E-05,-6.9095E-05
110110,G,4.0113E-04,7.4937E-06,-2.1461E-06,-2.0174E-06,-1.5953E-05,-6.9082E-05
110111,G,3.9939E-04,7.4920E-06,-2.0948E-06,-2.0821E-06,-1.5613E-05,-6.9069E-05
110112,G,3.9765E-04,7.4903E-06,-2.0421E-06,-2.1345E-06,-1.5289E-05,-6.9056E-05
110113,G,3.9592E-04,7.4887E-06,-1.9879E-06,-2.1977E-06,-1.4927E-05,-6.9042E-05
110114,G,3.9418E-04,7.4871E-06,-1.9323E-06,-2.2484E-06,-1.4572E-05,-6.9029E-05
110115,G,3.9244E-04,7.4856E-06,-1.8753E-06,-2.3066E-06,-1.4206E-05,-6.9017E-05
110116,G,3.9071E-04,7.4843E-06,-1.8171E-06,-2.3519E-06,-1.3823E-05,-6.9005E-05
110117,G,3.8897E-04,7.4830E-06,-1.7576E-06,-2.4013E-06,-1.3450E-05,-6.8994E-05
110118,G,3.8718E-04,2.9742E-05,-5.7454E-06,-6.6700E-06,-1.1751E-05,-6.8831E-05
110119,G,3.8718E-04,2.8032E-05,-5.4516E-06,-6.4321E-06,-1.1750E-05,-6.8845E-05
110120,G,3.8719E-04,2.6321E-05,-5.1544E-06,-6.1275E-06,-1.2015E-05,-6.8859E-05
110121,G,3.8720E-04,2.4609E-05,-4.8541E-06,-5.8628E-06,-1.2023E-05,-6.8873E-05
110122,G,3.8720E-04,2.2898E-05,-4.5505E-06,-5.5718E-06,-1.2250E-05,-6.8888E-05
110123,G,3.8721E-04,2.1186E-05,-4.2439E-06,-5.2709E-06,-1.2288E-05,-6.8901E-05
110124,G,3.8721E-04,1.9474E-05,-3.9343E-06,-4.9461E-06,-1.2473E-05,-6.8915E-05
110125,G,3.8722E-04,1.7761E-05,-3.6218E-06,-4.6260E-06,-1.2530E-05,-6.8927E-05
110126,G,3.8724E-04,7.4818E-06,-1.6971E-06,-2.4373E-06,-1.3046E-05,-6.8983E-05
110127,G,3.8722E-04,1.6049E-05,-3.3067E-06,-4.2904E-06,-1.2679E-05,-6.8939E-05
110128,G,3.8723E-04,9.1955E-06,-2.0227E-06,-2.8263E-06,-1.3002E-05,-6.8977E-05
110129,G,3.8723E-04,1.4336E-05,-2.9889E-06,-3.9358E-06,-1.2742E-05,-6.8950E-05
110130,G,3.8723E-04,1.0909E-05,-2.3467E-06,-3.2127E-06,-1.2915E-05,-6.8969E-05
110131,G,3.8723E-04,1.2622E-05,-2.6689E-06,-3.5777E-06,-1.2858E-05,-6.8960E-05
110132,G,4.0983E-04,5.7855E-06,-1.9438E-06,-1.4087E-06,-1.7516E-05,-6.9137E-05
110133,G,4.0809E-04,5.7840E-06,-1.9066E-06,-1.5616E-06,-1.7247E-05,-6.9134E-05
110134,G,4.0635E-04,5.7824E-06,-1.8682E-06,-1.5134E-06,-1.6961E-05,-6.9125E-05
110135,G,4.0461E-04,5.7809E-06,-1.8287E-06,-1.6371E-06,-1.6646E-05,-6.9113E-05
110136,G,4.0287E-04,5.7794E-06,-1.7881E-06,-1.6171E-06,-1.6354E-05,-6.9101E-05
110137,G,4.0113E-04,5.7779E-06,-1.7463E-06,-1.7222E-06,-1.6027E-05,-6.9088E-05
110138,G,3.9940E-04,5.7764E-06,-1.7033E-06,-1.7212E-06,-1.5706E-05,-6.9074E-05
110139,G,3.9766E-04,5.7750E-06,-1.6590E-06,-1.8107E-06,-1.5352E-05,-6.9061E-05
110140,G,3.9592E-04,5.7737E-06,-1.6137E-06,-1.8229E-06,-1.5010E-05,-6.9048E-05
110141,G,3.9418E-04,5.7724E-06,-1.5671E-06,-1.8986E-06,-1.4643E-05,-6.9034E-05
110142,G,3.9245E-04,5.7711E-06,-1.5193E-06,-1.9178E-06,-1.4269E-05,-6.9022E-05
110143,G,3.9071E-04,5.7701E-06,-1.4706E-06,-1.9800E-06,-1.3892E-05,-6.9010E-05
110144,G,3.8897E-04,5.7690E-06,-1.4208E-06,-1.9997E-06,-1.3493E-05,-6.8999E-05
110145,G,3.8724E-04,5.7681E-06,-1.3702E-06,-2.0481E-06,-1.3104E-05,-6.8989E-05
110146,G,3.8544E-04,3.1451E-05,-5.8622E-06,-7.0318E-06,-1.1325E-05,-6.8813E-05
110147,G,3.8545E-04,2.9740E-05,-5.5779E-06,-6.7023E-06,-1.1428E-05,-6.8821E-05
110148,G,3.8545E-04,2.8030E-05,-5.2905E-06,-6.4413E-06,-1.1556E-05,-6.8835E-05
110149,G,3.8546E-04,2.6319E-05,-5.0001E-06,-6.1972E-06,-1.1672E-05,-6.8850E-05
110150,G,3.8546E-04,2.4608E-05,-4.7068E-06,-5.9073E-06,-1.1796E-05,-6.8864E-05
110151,G,3.8547E-04,2.2896E-05,-4.4106E-06,-5.6151E-06,-1.1900E-05,-6.8879E-05
110152,G,3.8547E-04,2.1184E-05,-4.1116E-06,-5.3111E-06,-1.2024E-05,-6.8892E-05
110153,G,3.8548E-04,1.9472E-05,-3.8099E-06,-5.0045E-06,-1.2115E-05,-6.8905E-05
110154,G,3.8548E-04,1.7760E-05,-3.5055E-06,-4.6734E-06,-1.2230E-05,-6.8918E-05
110155,G,3.8549E-04,1.6047E-05,-3.1988E-06,-4.3342E-06,-1.2309E-05,-6.8930E-05
110156,G,3.8550E-04,4.0535E-06,-1.0010E-06,-1.6668E-06,-1.2726E-05,-6.8983E-05
110157,G,3.8550E-04,5.7672E-06,-1.3187E-06,-2.0628E-06,-1.2691E-05,-6.8979E-05
110158,G,3.8550E-04,7.4808E-06,-1.6356E-06,-2.4745E-06,-1.2659E-05,-6.8974E-05
110159,G,3.8550E-04,9.1944E-06,-1.9515E-06,-2.8691E-06,-1.2602E-05,-6.8967E-05
110160,G,3.8549E-04,1.4334E-05,-2.8898E-06,-3.9887E-06,-1.2409E-05,-6.8941E-05
110161,G,3.8550E-04,1.0908E-05,-2.2659E-06,-3.2487E-06,-1.2553E-05,-6.8959E-05
110162,G,3.8549E-04,1.2621E-05,-2.5788E-06,-3.6258E-06,-1.2474E-05,-6.8950E-05
110163,G,4.0983E-04,4.0676E-06,-1.5050E-06,-1.3507E-06,-1.7575E-05,-6.9145E-05
110164,G,4.0809E-04,4.0664E-06,-1.4747E-06,-1.1060E-06,-1.7295E-05,-6.9139E-05
110165,G,4.0635E-04,4.0653E-06,-1.4435E-06,-1.3650E-06,-1.7012E-05,-6.9129E-05
110166,G,4.0461E-04,4.0641E-06,-1.4114E-06,-1.2175E-06,-1.6731E-05,-6.9117E-05
110167,G,4.0287E-04,4.0629E-06,-1.3785E-06,-1.3994E-06,-1.6409E-05,-6.9105E-05
110168,G,4.0114E-04,4.0617E-06,-1.3447E-06,-1.3180E-06,-1.6097E-05,-6.9092E-05
110169,G,3.9940E-04,4.0606E-06,-1.3099E-06,-1.4496E-06,-1.5757E-05,-6.9078E-05
110170,G,3.9766E-04,4.0596E-06,-1.2743E-06,-1.4094E-06,-1.5426E-05,-6.9065E-05
110171,G,3.9592E-04,4.0585E-06,-1.2377E-06,-1.5080E-06,-1.5062E-05,-6.9052E-05
110172,G,3.9418E-04,4.0575E-06,-1.2002E-06,-1.4925E-06,-1.4701E-05,-6.9039E-05
110173,G,3.9245E-04,4.0566E-06,-1.1619E-06,-1.5683E-06,-1.4324E-05,-6.9026E-05
110174,G,3.9071E-04,4.0557E-06,-1.1227E-06,-1.5655E-06,-1.3934E-05,-6.9015E-05
110175,G,3.8898E-04,4.0549E-06,-1.0828E-06,-1.6232E-06,-1.3544E-05,-6.9003E-05
110176,G,3.8724E-04,4.0542E-06,-1.0422E-06,-1.6246E-06,-1.3132E-05,-6.8993E-05
110177,G,3.8724E-04,2.3403E-06,-7.1345E-07,-1.2358E-06,-1.3164E-05,-6.8996E-05
110178,G,3.8550E-04,2.3397E-06,-6.8261E-07,-1.2298E-06,-1.2742E-05,-6.8986E-05
110179,G,3.8371E-04,3.1449E-05,-5.6878E-06,-6.9261E-06,-1.1099E-05,-6.8806E-05
110180,G,3.8372E-04,2.9739E-05,-5.4097E-06,-6.7475E-06,-1.1159E-05,-6.8815E-05
110181,G,3.8372E-04,2.8028E-05,-5.1287E-06,-6.4897E-06,-1.1309E-05,-6.8828E-05
110182,G,3.8373E-04,2.6317E-05,-4.8450E-06,-6.2098E-06,-1.1392E-05,-6.8842E-05
110183,G,3.8373E-04,2.4606E-05,-4.5587E-06,-5.9394E-06,-1.1512E-05,-6.8857E-05
110184,G,3.8374E-04,2.2894E-05,-4.2697E-06,-5.6535E-06,-1.1610E-05,-6.8871E-05
110185,G,3.8374E-04,2.1182E-05,-3.9782E-06,-5.3541E-06,-1.1708E-05,-6.8884E-05
110186,G,3.8375E-04,1.9470E-05,-3.6843E-06,-5.0356E-06,-1.1806E-05,-6.8898E-05
110187,G,3.8375E-04,1.7758E-05,-3.3881E-06,-4.7145E-06,-1.1886E-05,-6.8910E-05
110188,G,3.8375E-04,1.6045E-05,-3.0898E-06,-4.3773E-06,-1.1976E-05,-6.8922E-05
110189,G,3.8376E-04,1.4333E-05,-2.7896E-06,-4.0230E-06,-1.2041E-05,-6.8933E-05
110190,G,3.8377E-04,2.3393E-06,-6.5145E-07,-1.2595E-06,-1.2324E-05,-6.8978E-05
110191,G,3.8377E-04,4.0529E-06,-9.5930E-07,-1.6661E-06,-1.2302E-05,-6.8975E-05
110192,G,3.8377E-04,5.7664E-06,-1.2667E-06,-2.0967E-06,-1.2288E-05,-6.8971E-05
110193,G,3.8377E-04,7.4799E-06,-1.5734E-06,-2.4979E-06,-1.2250E-05,-6.8966E-05
110194,G,3.8376E-04,9.1933E-06,-1.8793E-06,-2.8966E-06,-1.2219E-05,-6.8959E-05
110195,G,3.8376E-04,1.0907E-05,-2.1841E-06,-3.2877E-06,-1.2163E-05,-6.8951E-05
110196,G,3.8376E-04,1.2620E-05,-2.4876E-06,-3.6606E-06,-1.2116E-05,-6.8942E-05
110197,G,4.0983E-04,2.3496E-06,-1.0650E-06,-7.6267E-07,-1.7616E-05,-6.9151E-05
110198,G,4.0809E-04,2.3488E-06,-1.0415E-06,-1.0809E-06,-1.7355E-05,-6.9142E-05
110199,G,4.0635E-04,2.3480E-06,-1.0174E-06,-8.7111E-07,-1.7067E-05,-6.9132E-05
110200,G,4.0462E-04,2.3472E-06,-9.9274E-07,-1.0785E-06,-1.6760E-05,-6.9120E-05
110201,G,4.0288E-04,2.3463E-06,-9.6750E-07,-9.5472E-07,-1.6464E-05,-6.9108E-05
110202,G,4.0114E-04,2.3455E-06,-9.4166E-07,-1.0981E-06,-1.6138E-05,-6.9095E-05
110203,G,3.9940E-04,2.3448E-06,-9.1521E-07,-1.0266E-06,-1.5813E-05,-6.9081E-05
110204,G,3.9766E-04,2.3441E-06,-8.8814E-07,-1.1293E-06,-1.5459E-05,-6.9068E-05
110205,G,3.9592E-04,2.3433E-06,-8.6046E-07,-1.0905E-06,-1.5111E-05,-6.9055E-05
110206,G,3.9419E-04,2.3426E-06,-8.3215E-07,-1.1661E-06,-1.4740E-05,-6.9042E-05
110207,G,3.9245E-04,2.3420E-06,-8.0327E-07,-1.1469E-06,-1.4361E-05,-6.9029E-05
110208,G,3.9071E-04,2.3414E-06,-7.7383E-07,-1.2032E-06,-1.3972E-05,-6.9018E-05
110209,G,3.8898E-04,2.3408E-06,-7.4387E-07,-1.1941E-06,-1.3568E-05,-6.9006E-05
110210,G,3.8898E-04,6.2662E-07,-4.0434E-07,-8.0876E-07,-1.3589E-05,-6.9008E-05
110211,G,3.8724E-04,6.2633E-07,-3.8419E-07,-8.0289E-07,-1.3175E-05,-6.8998E-05
110212,G,3.8551E-04,6.2599E-07,-3.6383E-07,-8.2298E-07,-1.2758E-05,-6.8988E-05
110213,G,3.8377E-04,6.2575E-07,-3.4330E-07,-8.1792E-07,-1.2326E-05,-6.8980E-05
110214,G,3.8198E-04,3.1448E-05,-5.5133E-06,-7.0071E-06,-1.0856E-05,-6.8799E-05
110215,G,3.8199E-04,2.9737E-05,-5.2411E-06,-6.7279E-06,-1.0901E-05,-6.8811E-05
110216,G,3.8199E-04,2.8027E-05,-4.9664E-06,-6.4901E-06,-1.1076E-05,-6.8823E-05
110217,G,3.8200E-04,2.6316E-05,-4.6893E-06,-6.2369E-06,-1.1094E-05,-6.8836E-05
110218,G,3.8200E-04,2.4604E-05,-4.4098E-06,-5.9629E-06,-1.1263E-05,-6.8851E-05
110219,G,3.8201E-04,2.2893E-05,-4.1280E-06,-5.6739E-06,-1.1285E-05,-6.8865E-05
110220,G,3.8201E-04,2.1181E-05,-3.8440E-06,-5.3756E-06,-1.1431E-05,-6.8878E-05
110221,G,3.8201E-04,1.9469E-05,-3.5579E-06,-5.0689E-06,-1.1460E-05,-6.8891E-05
110222,G,3.8202E-04,1.7757E-05,-3.2699E-06,-4.7407E-06,-1.1579E-05,-6.8903E-05
110223,G,3.8202E-04,1.6044E-05,-2.9800E-06,-4.4023E-06,-1.1610E-05,-6.8915E-05
110224,G,3.8202E-04,1.4331E-05,-2.6886E-06,-4.0536E-06,-1.1703E-05,-6.8925E-05
110225,G,3.8203E-04,1.2619E-05,-2.3957E-06,-3.6880E-06,-1.1728E-05,-6.8935E-05
110226,G,3.8203E-04,6.2552E-07,-3.2265E-07,-8.3207E-07,-1.1903E-05,-6.8973E-05
110227,G,3.8203E-04,2.3390E-06,-6.2004E-07,-1.2518E-06,-1.1887E-05,-6.8971E-05
110228,G,3.8203E-04,4.0524E-06,-9.1725E-07,-1.6943E-06,-1.1890E-05,-6.8968E-05
110229,G,3.8203E-04,5.7658E-06,-1.2142E-06,-2.1021E-06,-1.1862E-05,-6.8964E-05
110230,G,3.8203E-04,7.4791E-06,-1.5107E-06,-2.5204E-06,-1.1856E-05,-6.8958E-05
110231,G,3.8203E-04,9.1924E-06,-1.8066E-06,-2.9211E-06,-1.1811E-05,-6.8952E-05
110232,G,3.8203E-04,1.0906E-05,-2.1016E-06,-3.3083E-06,-1.1795E-05,-6.8944E-05
110233,G,4.0983E-04,6.3154E-07,-6.2407E-07,-7.1534E-07,-1.7658E-05,-6.9153E-05
110234,G,4.0809E-04,6.3104E-07,-6.0735E-07,-6.2265E-07,-1.7369E-05,-6.9145E-05
110235,G,4.0636E-04,6.3062E-07,-5.9039E-07,-7.2845E-07,-1.7089E-05,-6.9134E-05
110236,G,4.0462E-04,6.3019E-07,-5.7314E-07,-6.5603E-07,-1.6803E-05,-6.9122E-05
110237,G,4.0288E-04,6.2969E-07,-5.5558E-07,-7.4017E-07,-1.6484E-05,-6.9110E-05
110238,G,4.0114E-04,6.2927E-07,-5.3774E-07,-6.9097E-07,-1.6171E-05,-6.9097E-05
110239,G,3.9940E-04,6.2886E-07,-5.1959E-07,-7.5499E-07,-1.5832E-05,-6.9083E-05
110240,G,3.9766E-04,6.2846E-07,-5.0113E-07,-7.2420E-07,-1.5496E-05,-6.9070E-05
110241,G,3.9592E-04,6.2807E-07,-4.8237E-07,-7.7250E-07,-1.5131E-05,-6.9057E-05
110242,G,3.9419E-04,6.2763E-07,-4.6328E-07,-7.5466E-07,-1.4766E-05,-6.9044E-05
