Gravity:,Z,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
110089,G,-3.9131E-07,-4.9745E-06,-1.0037E-04,5.4057E-06,1.2828E-05,1.8863E-07
110090,G,-3.8610E-07,-4.9870E-06,-1.0050E-04,5.2187E-06,1.2836E-05,1.4739E-07
110091,G,-3.8160E-07,-5.0033E-06,-1.0063E-04,4.8327E-06,1.2888E-05,1.0771E-07
110092,G,-6.5885E-07,-4.8713E-06,-9.4988E-05,7.5872E-06,2.1885E-05,-3.6584E-07
110093,G,-6.5077E-07,-4.9020E-06,-9.5544E-05,7.1813E-06,2.2397E-05,-2.9346E-07
110094,G,-6.4060E-07,-4.9283E-06,-9.6094E-05,6.6845E-06,2.1686E-05,-2.2693E-07
110095,G,-6.2770E-07,-4.9510E-06,-9.6638E-05,6.2076E-06,2.1742E-05,-1.7130E-07
110096,G,-6.1197E-07,-4.9699E-06,-9.7172E-05,5.8335E-06,2.1047E-05,-1.1707E-07
110097,G,-5.9336E-07,-4.9853E-06,-9.7695E-05,5.4960E-06,2.0745E-05,-6.9637E-08
110098,G,-5.7176E-07,-4.9975E-06,-9.8204E-05,5.1693E-06,1.9930E-05,-2.8665E-08
110099,G,-5.4715E-07,-5.0069E-06,-9.8695E-05,4.9336E-06,1.9283E-05,5.4227E-09
110100,G,-5.1942E-07,-5.0137E-06,-9.9164E-05,4.6922E-06,1.8242E-05,3.2465E-08
110101,G,-3.7772E-07,-5.0233E-06,-1.0074E-04,4.2967E-06,1.2825E-05,7.0310E-08
110102,G,-4.8858E-07,-5.0184E-06,-9.9608E-05,4.5723E-06,1.7229E-05,5.2253E-08
110103,G,-4.1763E-07,-5.0229E-06,-1.0040E-04,4.3419E-06,1.4500E-05,7.0901E-08
110104,G,-4.5463E-07,-5.0214E-06,-1.0002E-04,4.4173E-06,1.5893E-05,6.4966E-08
110105,G,-4.0993E-07,-4.9931E-06,-9.9601E-05,3.0178E-06,9.9755E-06,4.3034E-07
110106,G,-4.0135E-07,-4.9799E-06,-9.9685E-05,3.6126E-06,1.0079E-05,4.1075E-07
110107,G,-3.9270E-07,-4.9687E-06,-9.9779E-05,3.9677E-06,1.0275E-05,3.9002E-07
110108,G,-3.8423E-07,-4.9600E-06,-9.9885E-05,4.4501E-06,1.0379E-05,3.6503E-07
110109,G,-3.7622E-07,-4.9539E-06,-1.0000E-04,4.7886E-06,1.0545E-05,3.3424E-07
110110,G,-3.6880E-07,-4.9508E-06,-1.0012E-04,5.1313E-06,1.0578E-05,3.0152E-07
110111,G,-3.6200E-07,-4.9507E-06,-1.0026E-04,5.3549E-06,1.0727E-05,2.6749E-07
110112,G,-3.5588E-07,-4.9539E-06,-1.0039E-04,5.5179E-06,1.0793E-05,2.3268E-07
110113,G,-3.5045E-07,-4.9605E-06,-1.0053E-04,5.5543E-06,1.0896E-05,1.9755E-07
110114,G,-3.4571E-07,-4.9706E-06,-1.0067E-04,5.4754E-06,1.0943E-05,1.6254E-07
110115,G,-3.4163E-07,-4.9844E-06,-1.0080E-04,5.2420E-06,1.1019E-05,1.2811E-07
110116,G,-3.3813E-07,-5.0019E-06,-1.0093E-04,4.8468E-06,1.1013E-05,9.4905E-08
110117,G,-3.3514E-07,-5.0231E-06,-1.0104E-04,4.2668E-06,1.1051E-05,6.3549E-08
110118,G,-6.4429E-07,-4.8717E-06,-9.5178E-05,7.5194E-06,2.1641E-05,-4.2964E-07
110119,G,-6.3789E-07,-4.9044E-06,-9.5719E-05,6.8416E-06,2.1600E-05,-3.6972E-07
110120,G,-6.2836E-07,-4.9331E-06,-9.6257E-05,6.3653E-06,2.1442E-05,-3.0474E-07
110121,G,-6.1629E-07,-4.9578E-06,-9.6790E-05,5.9194E-06,2.1110E-05,-2.4219E-07
110122,G,-6.0141E-07,-4.9788E-06,-9.7314E-05,5.4688E-06,2.0809E-05,-1.8618E-07
110123,G,-5.8368E-07,-4.9964E-06,-9.7828E-05,5.0677E-06,2.0268E-05,-1.3541E-07
110124,G,-5.6299E-07,-5.0107E-06,-9.8328E-05,4.7382E-06,1.9730E-05,-9.0969E-08
110125,G,-5.3927E-07,-5.0221E-06,-9.8812E-05,4.4161E-06,1.8941E-05,-5.2977E-08
110126,G,-3.3253E-07,-5.0481E-06,-1.0114E-04,3.4889E-06,1.0987E-05,3.4606E-08
110127,G,-5.1249E-07,-5.0309E-06,-9.9275E-05,4.1847E-06,1.8101E-05,-2.1695E-08
110128,G,-3.7430E-07,-5.0471E-06,-1.0084E-04,3.5526E-06,1.2801E-05,3.5847E-08
110129,G,-4.8256E-07,-5.0374E-06,-9.9714E-05,3.9353E-06,1.7004E-05,2.6043E-09
110130,G,-4.1338E-07,-5.0452E-06,-1.0050E-04,3.6519E-06,1.4369E-05,3.1131E-08
110131,G,-4.4951E-07,-5.0421E-06,-1.0013E-04,3.7913E-06,1.5816E-05,2.0117E-08
110132,G,-3.4702E-07,-4.9813E-06,-9.9828E-05,3.1288E-06,8.1066E-06,3.5028E-07
110133,G,-3.4033E-07,-4.9689E-06,-9.9914E-05,3.7465E-06,8.2264E-06,3.3076E-07
110134,G,-3.3357E-07,-4.9586E-06,-1.0001E-04,4.0690E-06,8.2921E-06,3.1340E-07
110135,G,-3.2709E-07,-4.9508E-06,-1.0012E-04,4.5853E-06,8.4302E-06,2.9145E-07
110136,G,-3.2096E-07,-4.9456E-06,-1.0024E-04,4.8747E-06,8.4889E-06,2.6744E-07
110137,G,-3.1526E-07,-4.9434E-06,-1.0037E-04,5.2537E-06,8.6524E-06,2.4147E-07
110138,G,-3.1010E-07,-4.9443E-06,-1.0050E-04,5.4302E-06,8.7034E-06,2.1449E-07
110139,G,-3.0545E-07,-4.9484E-06,-1.0064E-04,5.6205E-06,8.8155E-06,1.8679E-07
110140,G,-3.0137E-07,-4.9560E-06,-1.0078E-04,5.6140E-06,8.8739E-06,1.5876E-07
110141,G,-2.9783E-07,-4.9670E-06,-1.0092E-04,5.5493E-06,8.9602E-06,1.3079E-07
110142,G,-2.9482E-07,-4.9818E-06,-1.0105E-04,5.2733E-06,8.9906E-06,1.0323E-07
110143,G,-2.9227E-07,-5.0003E-06,-1.0118E-04,4.8780E-06,9.0553E-06,7.6579E-08
110144,G,-2.9012E-07,-5.0226E-06,-1.0130E-04,4.2498E-06,9.0361E-06,5.1364E-08
110145,G,-2.8827E-07,-5.0486E-06,-1.0139E-04,3.4569E-06,9.0468E-06,2.8041E-08
110146,G,-6.3541E-07,-4.8395E-06,-9.4832E-05,7.9330E-06,2.1117E-05,-5.2533E-07
110147,G,-6.3248E-07,-4.8773E-06,-9.5360E-05,6.9655E-06,2.1171E-05,-4.9679E-07
110148,G,-6.2631E-07,-4.9118E-06,-9.5887E-05,6.5306E-06,2.0999E-05,-4.3278E-07
110149,G,-6.1764E-07,-4.9423E-06,-9.6412E-05,5.9579E-06,2.0933E-05,-3.6762E-07
110150,G,-6.0622E-07,-4.9690E-06,-9.6932E-05,5.4270E-06,2.0648E-05,-3.0417E-07
110151,G,-5.9206E-07,-4.9919E-06,-9.7445E-05,4.9637E-06,2.0343E-05,-2.4552E-07
110152,G,-5.7507E-07,-5.0114E-06,-9.7948E-05,4.5293E-06,1.9905E-05,-1.9257E-07
110153,G,-5.5515E-07,-5.0277E-06,-9.8439E-05,4.1137E-06,1.9341E-05,-1.4528E-07
110154,G,-5.3222E-07,-5.0410E-06,-9.8914E-05,3.7717E-06,1.8667E-05,-1.0411E-07
110155,G,-5.0624E-07,-5.0517E-06,-9.9371E-05,3.4342E-06,1.7803E-05,-6.9266E-08
110156,G,-2.4083E-07,-5.0792E-06,-1.0166E-04,2.3730E-06,6.9037E-06,1.3674E-09
110157,G,-2.8659E-07,-5.0782E-06,-1.0147E-04,2.4127E-06,8.9787E-06,7.2699E-09
110158,G,-3.3016E-07,-5.0766E-06,-1.0122E-04,2.5044E-06,1.0933E-05,8.8549E-09
110159,G,-3.7120E-07,-5.0744E-06,-1.0092E-04,2.6172E-06,1.2674E-05,5.2354E-09
110160,G,-4.7712E-07,-5.0600E-06,-9.9804E-05,3.1919E-06,1.6815E-05,-4.1150E-08
110161,G,-4.0951E-07,-5.0711E-06,-1.0058E-04,2.7634E-06,1.4256E-05,-4.1178E-09
110162,G,-4.4486E-07,-5.0664E-06,-1.0021E-04,2.9420E-06,1.5609E-05,-1.9529E-08
110163,G,-2.8264E-07,-4.9719E-06,-1.0001E-04,3.5721E-06,6.0756E-06,2.6339E-07
110164,G,-2.7778E-07,-4.9603E-06,-1.0009E-04,3.5945E-06,6.1827E-06,2.4471E-07
110165,G,-2.7297E-07,-4.9506E-06,-1.0019E-04,4.3625E-06,6.3176E-06,2.3107E-07
110166,G,-2.6835E-07,-4.9435E-06,-1.0031E-04,4.5322E-06,6.3700E-06,2.1437E-07
110167,G,-2.6402E-07,-4.9390E-06,-1.0043E-04,5.0860E-06,6.5014E-06,1.9630E-07
110168,G,-2.6003E-07,-4.9375E-06,-1.0056E-04,5.2477E-06,6.5293E-06,1.7707E-07
110169,G,-2.5641E-07,-4.9391E-06,-1.0069E-04,5.5893E-06,6.6462E-06,1.5697E-07
110170,G,-2.5320E-07,-4.9439E-06,-1.0083E-04,5.6362E-06,6.6955E-06,1.3632E-07
110171,G,-2.5040E-07,-4.9522E-06,-1.0097E-04,5.7324E-06,6.7809E-06,1.1536E-07
110172,G,-2.4800E-07,-4.9641E-06,-1.0112E-04,5.5668E-06,6.8228E-06,9.4404E-08
110173,G,-2.4600E-07,-4.9796E-06,-1.0125E-04,5.3509E-06,6.8915E-06,7.3709E-08
110174,G,-2.4435E-07,-4.9989E-06,-1.0138E-04,4.8769E-06,6.9007E-06,5.3670E-08
110175,G,-2.4300E-07,-5.0220E-06,-1.0150E-04,4.2773E-06,6.9464E-06,3.4674E-08
110176,G,-2.4185E-07,-5.0488E-06,-1.0159E-04,3.4133E-06,6.9187E-06,1.7079E-08
110177,G,-1.9375E-07,-5.0490E-06,-1.0174E-04,3.4243E-06,4.6995E-06,2.5925E-09
110178,G,-1.9337E-07,-5.0801E-06,-1.0181E-04,2.3165E-06,4.6673E-06,-7.9292E-09
110179,G,-6.2450E-07,-4.8489E-06,-9.5019E-05,7.0859E-06,2.0392E-05,-5.9917E-07
110180,G,-6.2164E-07,-4.8880E-06,-9.5531E-05,6.6998E-06,2.0615E-05,-5.4603E-07
110181,G,-6.1616E-07,-4.9239E-06,-9.6044E-05,5.9602E-06,2.0365E-05,-4.8536E-07
110182,G,-6.0796E-07,-4.9560E-06,-9.6554E-05,5.3905E-06,2.0430E-05,-4.1872E-07
110183,G,-5.9713E-07,-4.9843E-06,-9.7061E-05,4.8429E-06,2.0070E-05,-3.5440E-07
110184,G,-5.8355E-07,-5.0091E-06,-9.7561E-05,4.3017E-06,1.9914E-05,-2.9456E-07
110185,G,-5.6716E-07,-5.0304E-06,-9.8052E-05,3.8036E-06,1.9400E-05,-2.3984E-07
110186,G,-5.4791E-07,-5.0485E-06,-9.8533E-05,3.3586E-06,1.8985E-05,-1.9051E-07
110187,G,-5.2566E-07,-5.0636E-06,-9.8998E-05,2.9261E-06,1.8250E-05,-1.4685E-07
110188,G,-5.0037E-07,-5.0761E-06,-9.9446E-05,2.5675E-06,1.7523E-05,-1.0920E-07
110189,G,-4.7197E-07,-5.0862E-06,-9.9872E-05,2.2094E-06,1.6494E-05,-7.8013E-08
110190,G,-1.9298E-07,-5.1145E-06,-1.0185E-04,1.0182E-06,4.6390E-06,-1.6960E-08
110191,G,-2.3983E-07,-5.1131E-06,-1.0171E-04,1.0672E-06,6.8251E-06,-1.2083E-08
110192,G,-2.8494E-07,-5.1112E-06,-1.0151E-04,1.1803E-06,8.9058E-06,-1.0481E-08
110193,G,-3.2784E-07,-5.1086E-06,-1.0126E-04,1.3019E-06,1.0788E-05,-1.3103E-08
110194,G,-3.6819E-07,-5.1051E-06,-1.0097E-04,1.4718E-06,1.2542E-05,-2.0812E-08
110195,G,-4.0580E-07,-5.1004E-06,-1.0064E-04,1.6789E-06,1.4028E-05,-3.4038E-08
110196,G,-4.4042E-07,-5.0942E-06,-1.0027E-04,1.9356E-06,1.5405E-05,-5.3053E-08
110197,G,-2.1714E-07,-4.9653E-06,-1.0013E-04,3.3149E-06,4.1290E-06,1.6769E-07
110198,G,-2.1412E-07,-4.9541E-06,-1.0022E-04,3.9397E-06,4.1819E-06,1.5507E-07
110199,G,-2.1119E-07,-4.9449E-06,-1.0033E-04,4.2242E-06,4.2048E-06,1.4520E-07
110200,G,-2.0842E-07,-4.9383E-06,-1.0044E-04,4.7774E-06,4.3116E-06,1.3406E-07
110201,G,-2.0582E-07,-4.9343E-06,-1.0056E-04,5.0208E-06,4.3249E-06,1.2201E-07
110202,G,-2.0347E-07,-4.9333E-06,-1.0069E-04,5.4259E-06,4.4307E-06,1.0921E-07
110203,G,-2.0136E-07,-4.9354E-06,-1.0083E-04,5.5664E-06,4.4510E-06,9.5884E-08
110204,G,-1.9952E-07,-4.9408E-06,-1.0097E-04,5.7685E-06,4.5269E-06,8.2172E-08
110205,G,-1.9795E-07,-4.9496E-06,-1.0112E-04,5.7296E-06,4.5582E-06,6.8245E-08
110206,G,-1.9666E-07,-4.9620E-06,-1.0126E-04,5.6619E-06,4.6174E-06,5.4289E-08
110207,G,-1.9563E-07,-4.9781E-06,-1.0140E-04,5.3500E-06,4.6359E-06,4.0477E-08
110208,G,-1.9483E-07,-4.9979E-06,-1.0153E-04,4.9341E-06,4.6868E-06,2.7091E-08
110209,G,-1.9422E-07,-5.0216E-06,-1.0164E-04,4.2591E-06,4.6773E-06,1.4384E-08
110210,G,-1.4432E-07,-5.0216E-06,-1.0173E-04,4.2871E-06,2.3804E-06,-8.3750E-09
110211,G,-1.4450E-07,-5.0494E-06,-1.0183E-04,3.4022E-06,2.3621E-06,-1.4294E-08
110212,G,-1.4472E-07,-5.0808E-06,-1.0190E-04,2.3115E-06,2.3676E-06,-1.9598E-08
110213,G,-1.4494E-07,-5.1156E-06,-1.0194E-04,9.6627E-07,2.3401E-06,-2.4150E-08
110214,G,-6.1483E-07,-4.8627E-06,-9.5192E-05,6.6898E-06,2.0297E-05,-6.4906E-07
110215,G,-6.1208E-07,-4.9032E-06,-9.5689E-05,5.8598E-06,1.9502E-05,-5.9074E-07
110216,G,-6.0681E-07,-4.9404E-06,-9.6185E-05,5.3225E-06,2.0140E-05,-5.2493E-07
110217,G,-5.9902E-07,-4.9739E-06,-9.6680E-05,4.6791E-06,1.9505E-05,-4.5831E-07
110218,G,-5.8860E-07,-5.0038E-06,-9.7172E-05,4.0637E-06,1.9772E-05,-3.9337E-07
110219,G,-5.7550E-07,-5.0301E-06,-9.7658E-05,3.4954E-06,1.9152E-05,-3.3280E-07
110220,G,-5.5964E-07,-5.0531E-06,-9.8137E-05,2.9481E-06,1.9079E-05,-2.7701E-07
110221,G,-5.4090E-07,-5.0729E-06,-9.8605E-05,2.4194E-06,1.8363E-05,-2.2623E-07
110222,G,-5.1925E-07,-5.0898E-06,-9.9060E-05,1.9487E-06,1.7944E-05,-1.8081E-07
110223,G,-4.9458E-07,-5.1040E-06,-9.9497E-05,1.4872E-06,1.7029E-05,-1.4107E-07
110224,G,-4.6682E-07,-5.1158E-06,-9.9913E-05,1.1012E-06,1.6229E-05,-1.0757E-07
110225,G,-4.3595E-07,-5.1254E-06,-1.0030E-04,7.2329E-07,1.5030E-05,-8.0029E-08
110226,G,-1.4512E-07,-5.1537E-06,-1.0194E-04,-5.7451E-07,2.3154E-06,-2.7874E-08
110227,G,-1.9252E-07,-5.1522E-06,-1.0186E-04,-5.2746E-07,4.5595E-06,-2.4321E-08
110228,G,-2.3871E-07,-5.1502E-06,-1.0172E-04,-4.1142E-07,6.7445E-06,-2.3039E-08
110229,G,-2.8316E-07,-5.1474E-06,-1.0152E-04,-2.8469E-07,8.7400E-06,-2.4911E-08
110230,G,-3.2539E-07,-5.1438E-06,-1.0128E-04,-8.9823E-08,1.0646E-05,-3.0903E-08
110231,G,-3.6506E-07,-5.1391E-06,-1.0099E-04,1.3570E-07,1.2277E-05,-4.1901E-08
110232,G,-4.0198E-07,-5.1331E-06,-1.0067E-04,4.1197E-07,1.3822E-05,-5.8177E-08
110233,G,-1.5081E-07,-4.9617E-06,-1.0021E-04,3.4887E-06,2.0346E-06,6.8631E-08
110234,G,-1.4970E-07,-4.9507E-06,-1.0030E-04,3.8766E-06,2.0797E-06,6.1935E-08
110235,G,-1.4864E-07,-4.9418E-06,-1.0041E-04,4.3701E-06,2.1528E-06,5.7030E-08
110236,G,-1.4767E-07,-4.9354E-06,-1.0052E-04,4.7381E-06,2.1305E-06,5.1413E-08
110237,G,-1.4679E-07,-4.9317E-06,-1.0064E-04,5.1399E-06,2.2106E-06,4.5431E-08
110238,G,-1.4603E-07,-4.9311E-06,-1.0078E-04,5.4061E-06,2.1980E-06,3.9010E-08
110239,G,-1.4539E-07,-4.9335E-06,-1.0091E-04,5.6619E-06,2.2599E-06,3.2361E-08
110240,G,-1.4489E-07,-4.9391E-06,-1.0106E-04,5.7619E-06,2.2650E-06,2.5539E-08
110241,G,-1.4453E-07,-4.9483E-06,-1.0120E-04,5.8041E-06,2.3079E-06,1.8591E-08
110242,G,-1.4429E-07,-4.9610E-06,-1.0135E-04,5.6606E-06,2.3168E-06,1.1607E-08
110243,G,-1.4419E-07,-4.9774E-06,-1.0148E-04,5.4032E-06,2.3534E-06,4.6835E-09
110244,G,-1.4421E-07,-4.9976E-06,-1.0161E-04,4.9284E-06,2.3473E-06,-2.0135E-09
110245,G,-9.3091E-08,-4.9980E-06,-1.0164E-04,4.9489E-06,5.3061E-09,-3.2606E-08
