Case =,Cold,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
110076,G,2.1053E-06,9.1142E-06,4.8554E-04,2.0026E-05,6.1139E-06,-7.3898E-07
110077,G,1.7439E-06,9.0951E-06,4.8546E-04,2.2215E-05,1.0544E-06,-7.3557E-07
110078,G,1.3828E-06,9.0763E-06,4.8538E-04,1.8107E-05,5.0294E-06,-7.3348E-07
110079,G,6.6181E-07,9.0390E-06,4.8523E-04,1.8416E-05,4.1089E-06,-7.3259E-07
110080,G,1.0221E-06,9.0576E-06,4.8530E-04,2.4079E-05,1.3549E-06,-7.3253E-07
110081,G,4.8031E-07,5.3842E-06,4.9041E-04,2.3592E-05,3.1307E-06,-5.4718E-07
110082,G,4.6593E-07,5.7413E-06,4.8988E-04,1.8270E-05,6.8562E-07,-6.7390E-07
110083,G,4.4536E-07,6.1085E-06,4.8936E-04,2.3816E-05,5.4177E-06,-7.0197E-07
110084,G,4.2790E-07,6.4728E-06,4.8884E-04,1.8374E-05,1.9268E-08,-6.9999E-07
110085,G,4.0969E-07,6.8379E-06,4.8831E-04,2.3547E-05,3.5475E-06,-7.0547E-07
110086,G,3.9196E-07,7.2023E-06,4.8779E-04,1.8592E-05,1.4008E-06,-7.0593E-07
110087,G,3.7407E-07,7.5665E-06,4.8726E-04,2.3208E-05,3.0452E-06,-7.1077E-07
110088,G,3.5615E-07,7.9305E-06,4.8674E-04,1.8982E-05,2.4346E-06,-7.1585E-07
110089,G,3.3813E-07,8.2942E-06,4.8621E-04,2.2765E-05,1.9702E-06,-7.2161E-07
110090,G,3.2001E-07,8.6575E-06,4.8569E-04,1.9337E-05,3.3714E-06,-7.2756E-07
110091,G,3.0179E-07,9.0206E-06,4.8517E-04,2.2288E-05,1.3295E-06,-7.3353E-07
110092,G,4.6175E-06,9.6252E-06,4.8568E-04,2.6531E-05,2.4364E-05,-1.0465E-06
110093,G,4.2738E-06,9.5986E-06,4.8557E-04,2.0722E-05,-9.2424E-06,-7.7068E-07
110094,G,3.9005E-06,9.5823E-06,4.8548E-04,2.0543E-05,1.3559E-05,-7.4216E-07
110095,G,3.5375E-06,9.5596E-06,4.8538E-04,2.0064E-05,-3.6098E-06,-7.8464E-07
110096,G,3.1742E-06,9.5388E-06,4.8529E-04,2.0174E-05,9.5288E-06,-7.6648E-07
110097,G,2.8116E-06,9.5181E-06,4.8520E-04,2.2851E-05,-1.1118E-06,-7.6354E-07
110098,G,2.4493E-06,9.4979E-06,4.8511E-04,1.9210E-05,7.4166E-06,-7.5556E-07
110099,G,2.0875E-06,9.4782E-06,4.8502E-04,2.1638E-05,2.3299E-07,-7.4991E-07
110100,G,1.7260E-06,9.4588E-06,4.8494E-04,1.9599E-05,5.9147E-06,-7.4541E-07
110101,G,2.8347E-07,9.3832E-06,4.8465E-04,1.9575E-05,3.8049E-06,-7.3934E-07
110102,G,1.3648E-06,9.4396E-06,4.8486E-04,2.3065E-05,9.6770E-07,-7.4230E-07
110103,G,6.4358E-07,9.4019E-06,4.8471E-04,2.2865E-05,1.2457E-06,-7.3938E-07
110104,G,1.0040E-06,9.4207E-06,4.8478E-04,1.8159E-05,4.7532E-06,-7.4033E-07
110105,G,1.3888E-07,5.0073E-06,4.9088E-04,2.2937E-05,3.7129E-06,-8.0858E-07
110106,G,1.2205E-07,5.3620E-06,4.9035E-04,1.9401E-05,8.4798E-07,-7.2426E-07
110107,G,1.0479E-07,5.7281E-06,4.8983E-04,2.2987E-05,3.3145E-06,-6.6425E-07
110108,G,8.7399E-08,6.0911E-06,4.8931E-04,1.8940E-05,-3.4848E-07,-6.9988E-07
110109,G,6.8949E-08,6.4560E-06,4.8878E-04,2.3172E-05,4.0246E-06,-7.0675E-07
110110,G,5.1007E-08,6.8204E-06,4.8826E-04,1.9001E-05,1.1170E-06,-7.0969E-07
110111,G,3.2918E-08,7.1848E-06,4.8773E-04,2.2887E-05,2.9387E-06,-7.1336E-07
110112,G,1.4897E-08,7.5488E-06,4.8720E-04,1.9337E-05,1.7351E-06,-7.1661E-07
110113,G,-3.1999E-09,7.9126E-06,4.8668E-04,2.2514E-05,2.2001E-06,-7.2088E-07
110114,G,-2.1354E-08,8.2761E-06,4.8615E-04,1.9662E-05,2.7018E-06,-7.2548E-07
110115,G,-3.9607E-08,8.6393E-06,4.8563E-04,2.2108E-05,1.4634E-06,-7.3036E-07
110116,G,-5.7931E-08,9.0022E-06,4.8511E-04,1.9884E-05,3.3223E-06,-7.3530E-07
110117,G,-7.6343E-08,9.3647E-06,4.8458E-04,2.1690E-05,1.1708E-06,-7.4013E-07
110118,G,4.6180E-06,9.9818E-06,4.8514E-04,2.0031E-05,-6.5819E-06,-6.3653E-07
110119,G,4.2444E-06,9.9684E-06,4.8505E-04,2.2473E-05,1.3304E-05,-8.2799E-07
110120,G,3.8840E-06,9.9444E-06,4.8495E-04,2.1688E-05,-3.8392E-06,-8.0671E-07
110121,G,3.5193E-06,9.9242E-06,4.8486E-04,2.1673E-05,9.8226E-06,-7.7789E-07
110122,G,3.1564E-06,9.9027E-06,4.8477E-04,2.1494E-05,-1.1761E-06,-7.8157E-07
110123,G,2.7936E-06,9.8820E-06,4.8468E-04,1.9289E-05,7.4009E-06,-7.7126E-07
110124,G,2.4313E-06,9.8616E-06,4.8459E-04,2.2174E-05,4.9464E-07,-7.6544E-07
110125,G,2.0694E-06,9.8416E-06,4.8450E-04,1.9986E-05,5.8102E-06,-7.5919E-07
110126,G,-9.4852E-08,9.7268E-06,4.8407E-04,1.9964E-05,3.0758E-06,-7.4472E-07
110127,G,1.7078E-06,9.8219E-06,4.8442E-04,2.1825E-05,1.3299E-06,-7.5422E-07
110128,G,2.6503E-07,9.7455E-06,4.8413E-04,2.1800E-05,1.6137E-06,-7.4481E-07
110129,G,1.3466E-06,9.8025E-06,4.8434E-04,1.8861E-05,4.7090E-06,-7.5033E-07
110130,G,6.2521E-07,9.7644E-06,4.8419E-04,1.8980E-05,3.8345E-06,-7.4573E-07
110131,G,9.8573E-07,9.7834E-06,4.8426E-04,2.2907E-05,1.6508E-06,-7.4754E-07
110132,G,-2.2594E-07,4.9712E-06,4.9083E-04,7.4727E-06,2.2015E-06,-8.0116E-07
110133,G,-2.3608E-07,5.3458E-06,4.9031E-04,3.2034E-05,3.5092E-06,-6.5373E-07
110134,G,-2.5385E-07,5.7095E-06,4.8978E-04,1.2476E-05,1.0970E-06,-7.1779E-07
110135,G,-2.7156E-07,6.0743E-06,4.8926E-04,2.7725E-05,3.9653E-06,-7.0332E-07
110136,G,-2.8950E-07,6.4385E-06,4.8873E-04,1.5871E-05,3.9223E-07,-7.1341E-07
110137,G,-3.0773E-07,6.8029E-06,4.8820E-04,2.5100E-05,2.8212E-06,-7.1660E-07
110138,G,-3.2588E-07,7.1670E-06,4.8768E-04,1.7875E-05,1.3528E-06,-7.1972E-07
110139,G,-3.4410E-07,7.5309E-06,4.8715E-04,2.3545E-05,2.2712E-06,-7.2295E-07
110140,G,-3.6231E-07,7.8946E-06,4.8663E-04,1.9058E-05,2.0180E-06,-7.2624E-07
110141,G,-3.8061E-07,8.2580E-06,4.8610E-04,2.2572E-05,1.5402E-06,-7.2991E-07
110142,G,-3.9897E-07,8.6210E-06,4.8558E-04,1.9715E-05,2.7253E-06,-7.3379E-07
110143,G,-4.1738E-07,8.9837E-06,4.8505E-04,2.1903E-05,1.0412E-06,-7.3774E-07
110144,G,-4.3589E-07,9.3461E-06,4.8453E-04,2.0023E-05,2.9896E-06,-7.4163E-07
110145,G,-4.5444E-07,9.7081E-06,4.8401E-04,2.1365E-05,1.3086E-06,-7.4535E-07
110146,G,4.9488E-06,1.0378E-05,4.8471E-04,1.8856E-05,3.8796E-06,-4.7761E-07
110147,G,4.5875E-06,1.0356E-05,4.8462E-04,2.1875E-05,3.7862E-06,-9.3947E-07
110148,G,4.2283E-06,1.0330E-05,4.8452E-04,1.9935E-05,4.1926E-06,-8.1911E-07
110149,G,3.8639E-06,1.0310E-05,4.8443E-04,2.0712E-05,3.5044E-06,-8.0690E-07
110150,G,3.5013E-06,1.0287E-05,4.8434E-04,2.0438E-05,3.7577E-06,-7.9975E-07
110151,G,3.1381E-06,1.0266E-05,4.8425E-04,2.0386E-05,3.6522E-06,-7.8670E-07
110152,G,2.7755E-06,1.0245E-05,4.8416E-04,2.2023E-05,3.4426E-06,-7.8080E-07
110153,G,2.4131E-06,1.0225E-05,4.8407E-04,1.9560E-05,3.6417E-06,-7.7325E-07
110154,G,2.0512E-06,1.0205E-05,4.8398E-04,2.1439E-05,3.1877E-06,-7.6717E-07
110155,G,1.6895E-06,1.0185E-05,4.8390E-04,1.9697E-05,3.4579E-06,-7.6177E-07
110156,G,-8.3246E-07,1.0051E-05,4.8345E-04,2.0823E-05,1.4711E-06,-7.4920E-07
110157,G,-4.7306E-07,1.0070E-05,4.8350E-04,2.0073E-05,2.2479E-06,-7.4876E-07
110158,G,-1.1342E-07,1.0089E-05,4.8355E-04,2.1247E-05,2.0569E-06,-7.4892E-07
110159,G,2.4653E-07,1.0107E-05,4.8361E-04,1.9647E-05,2.7460E-06,-7.4978E-07
110160,G,1.3282E-06,1.0165E-05,4.8382E-04,2.2203E-05,2.9017E-06,-7.5738E-07
110161,G,6.0677E-07,1.0126E-05,4.8368E-04,2.2087E-05,2.5335E-06,-7.5143E-07
110162,G,9.6734E-07,1.0146E-05,4.8375E-04,1.8801E-05,3.1533E-06,-7.5396E-07
110163,G,-5.7481E-07,4.9597E-06,4.9080E-04,3.7299E-05,1.6922E-06,-3.3368E-07
110164,G,-5.9377E-07,5.3245E-06,4.9026E-04,1.0949E-05,1.1628E-06,-7.6156E-07
110165,G,-6.1197E-07,5.6917E-06,4.8974E-04,2.7983E-05,2.7010E-06,-7.1950E-07
110166,G,-6.2980E-07,6.0563E-06,4.8921E-04,1.6162E-05,1.3470E-07,-7.2068E-07
110167,G,-6.4805E-07,6.4208E-06,4.8869E-04,2.4627E-05,2.9609E-06,-7.2175E-07
110168,G,-6.6625E-07,6.7850E-06,4.8816E-04,1.8462E-05,9.0894E-07,-7.2428E-07
110169,G,-6.8456E-07,7.1491E-06,4.8763E-04,2.3007E-05,2.0893E-06,-7.2679E-07
110170,G,-7.0288E-07,7.5129E-06,4.8711E-04,1.9611E-05,1.4632E-06,-7.2931E-07
110171,G,-7.2124E-07,7.8764E-06,4.8658E-04,2.2150E-05,1.5807E-06,-7.3196E-07
110172,G,-7.3965E-07,8.2397E-06,4.8606E-04,2.0181E-05,2.1132E-06,-7.3478E-07
110173,G,-7.5810E-07,8.6026E-06,4.8553E-04,2.1620E-05,9.9603E-07,-7.3773E-07
110174,G,-7.7661E-07,8.9652E-06,4.8501E-04,2.0417E-05,2.6092E-06,-7.4075E-07
110175,G,-7.9517E-07,9.3275E-06,4.8448E-04,2.1215E-05,8.2027E-07,-7.4372E-07
110176,G,-8.1378E-07,9.6894E-06,4.8397E-04,2.0425E-05,2.3639E-06,-7.4657E-07
110177,G,-1.1729E-06,9.6706E-06,4.8393E-04,2.0436E-05,8.0293E-07,-7.4828E-07
110178,G,-1.1916E-06,1.0032E-05,4.8341E-04,2.0807E-05,1.6815E-06,-7.5011E-07
110179,G,4.9440E-06,1.0750E-05,4.8418E-04,2.3911E-05,-9.2056E-06,-8.0312E-07
110180,G,4.5724E-06,1.0718E-05,4.8410E-04,2.0365E-05,1.3975E-05,-8.5330E-07
110181,G,4.2085E-06,1.0696E-05,4.8400E-04,2.1883E-05,-4.0896E-06,-8.2840E-07
110182,G,3.8458E-06,1.0672E-05,4.8391E-04,2.0807E-05,9.7773E-06,-8.1665E-07
110183,G,3.4825E-06,1.0651E-05,4.8382E-04,2.1065E-05,-1.0716E-06,-8.0371E-07
110184,G,3.1197E-06,1.0629E-05,4.8373E-04,2.1028E-05,7.1671E-06,-7.9579E-07
110185,G,2.7571E-06,1.0608E-05,4.8364E-04,1.9611E-05,8.0255E-07,-7.8699E-07
110186,G,2.3947E-06,1.0587E-05,4.8355E-04,2.1616E-05,5.4858E-06,-7.8016E-07
110187,G,2.0327E-06,1.0567E-05,4.8347E-04,1.9845E-05,1.8262E-06,-7.7361E-07
110188,G,1.6711E-06,1.0547E-05,4.8339E-04,2.1407E-05,4.3526E-06,-7.6802E-07
110189,G,1.3098E-06,1.0527E-05,4.8331E-04,1.9180E-05,2.2683E-06,-7.6330E-07
110190,G,-1.2104E-06,1.0393E-05,4.8290E-04,2.0265E-05,1.3807E-06,-7.5173E-07
110191,G,-8.5115E-07,1.0412E-05,4.8294E-04,2.0248E-05,1.6847E-06,-7.5152E-07
110192,G,-4.9173E-07,1.0431E-05,4.8298E-04,2.0854E-05,2.1088E-06,-7.5177E-07
110193,G,-1.3204E-07,1.0450E-05,4.8304E-04,1.9879E-05,2.0915E-06,-7.5259E-07
110194,G,2.2793E-07,1.0469E-05,4.8310E-04,2.1300E-05,2.8082E-06,-7.5409E-07
110195,G,5.8821E-07,1.0488E-05,4.8316E-04,1.9195E-05,2.3120E-06,-7.5631E-07
110196,G,9.4883E-07,1.0508E-05,4.8323E-04,2.2022E-05,3.5204E-06,-7.5939E-07
110197,G,-9.3257E-07,4.9441E-06,4.9077E-04,3.6099E-05,6.4515E-07,-1.2006E-06
110198,G,-9.5026E-07,5.3068E-06,4.9023E-04,1.1699E-05,1.4588E-06,-6.9542E-07
110199,G,-9.6948E-07,5.6735E-06,4.8970E-04,2.7518E-05,2.2570E-07,-7.4256E-07
110200,G,-9.8799E-07,6.0383E-06,4.8918E-04,1.6490E-05,2.4711E-06,-7.3117E-07
110201,G,-1.0063E-06,6.4027E-06,4.8865E-04,2.4412E-05,2.3093E-07,-7.3167E-07
110202,G,-1.0247E-06,6.7669E-06,4.8812E-04,1.8636E-05,1.9365E-06,-7.3261E-07
110203,G,-1.0431E-06,7.1309E-06,4.8760E-04,2.2909E-05,1.0740E-06,-7.3429E-07
110204,G,-1.0615E-06,7.4946E-06,4.8707E-04,1.9703E-05,1.4588E-06,-7.3612E-07
110205,G,-1.0800E-06,7.8581E-06,4.8654E-04,2.2108E-05,1.5326E-06,-7.3802E-07
110206,G,-1.0985E-06,8.2213E-06,4.8602E-04,2.0226E-05,9.6558E-07,-7.4002E-07
110207,G,-1.1170E-06,8.5841E-06,4.8549E-04,2.1607E-05,2.1032E-06,-7.4211E-07
110208,G,-1.1356E-06,8.9467E-06,4.8497E-04,2.0437E-05,5.3244E-07,-7.4422E-07
110209,G,-1.1543E-06,9.3088E-06,4.8445E-04,2.1209E-05,2.2606E-06,-7.4630E-07
110210,G,-1.5132E-06,9.2901E-06,4.8441E-04,1.9912E-05,2.5437E-07,-7.4922E-07
110211,G,-1.5319E-06,9.6518E-06,4.8389E-04,2.1450E-05,1.6908E-06,-7.5035E-07
110212,G,-1.5507E-06,1.0013E-05,4.8338E-04,2.0024E-05,7.9060E-07,-7.5138E-07
110213,G,-1.5694E-06,1.0374E-05,4.8287E-04,2.0842E-05,1.1669E-06,-7.5228E-07
110214,G,4.9205E-06,1.1103E-05,4.8368E-04,1.8882E-05,1.8870E-05,-1.2168E-06
110215,G,4.5563E-06,1.1081E-05,4.8357E-04,2.2383E-05,-5.7121E-06,-8.0570E-07
110216,G,4.1907E-06,1.1058E-05,4.8348E-04,2.0174E-05,1.0088E-05,-8.2169E-07
110217,G,3.8270E-06,1.1035E-05,4.8339E-04,2.1030E-05,-8.3589E-07,-8.1883E-07
110218,G,3.4640E-06,1.1013E-05,4.8330E-04,2.0417E-05,6.7645E-06,-8.0833E-07
110219,G,3.1011E-06,1.0992E-05,4.8321E-04,2.0331E-05,1.2349E-06,-8.0011E-07
110220,G,2.7385E-06,1.0970E-05,4.8313E-04,2.1405E-05,5.1628E-06,-7.9223E-07
110221,G,2.3762E-06,1.0950E-05,4.8304E-04,1.9575E-05,2.1657E-06,-7.8504E-07
110222,G,2.0142E-06,1.0929E-05,4.8296E-04,2.1135E-05,4.2259E-06,-7.7866E-07
110223,G,1.6526E-06,1.0909E-05,4.8288E-04,1.9601E-05,2.5246E-06,-7.7288E-07
110224,G,1.2912E-06,1.0889E-05,4.8280E-04,2.1509E-05,3.5566E-06,-7.6794E-07
110225,G,9.3026E-07,1.0869E-05,4.8272E-04,1.9019E-05,2.5411E-06,-7.6380E-07
110226,G,-1.5882E-06,1.0735E-05,4.8236E-04,1.9926E-05,1.0635E-06,-7.5304E-07
110227,G,-1.2291E-06,1.0754E-05,4.8239E-04,2.0344E-05,1.3896E-06,-7.5310E-07
110228,G,-8.6987E-07,1.0773E-05,4.8243E-04,2.0384E-05,1.7519E-06,-7.5348E-07
110229,G,-5.1041E-07,1.0792E-05,4.8247E-04,1.9920E-05,1.9188E-06,-7.5429E-07
110230,G,-1.5070E-07,1.0811E-05,4.8253E-04,2.0761E-05,2.3881E-06,-7.5565E-07
110231,G,2.0931E-07,1.0830E-05,4.8259E-04,1.9530E-05,2.3189E-06,-7.5763E-07
110232,G,5.6962E-07,1.0850E-05,4.8265E-04,2.1424E-05,2.9762E-06,-7.6034E-07
110233,G,-1.2832E-06,4.9194E-06,4.9072E-04,5.4218E-06,2.2973E-06,-8.2501E-07
110234,G,-1.3090E-06,5.2917E-06,4.9020E-04,3.3007E-05,5.0407E-07,-7.9180E-07
110235,G,-1.3272E-06,5.6551E-06,4.8967E-04,1.1925E-05,1.9812E-06,-7.3267E-07
110236,G,-1.3460E-06,6.0199E-06,4.8915E-04,2.8198E-05,1.1628E-07,-7.4321E-07
110237,G,-1.3645E-06,6.3843E-06,4.8862E-04,1.5495E-05,1.9450E-06,-7.3995E-07
110238,G,-1.3830E-06,6.7484E-06,4.8809E-04,2.5524E-05,6.3004E-07,-7.4126E-07
110239,G,-1.4015E-06,7.1124E-06,4.8757E-04,1.7561E-05,1.2202E-06,-7.4197E-07
110240,G,-1.4201E-06,7.4761E-06,4.8704E-04,2.3907E-05,1.1270E-06,-7.4315E-07
110241,G,-1.4386E-06,7.8395E-06,4.8651E-04,1.8804E-05,8.8560E-07,-7.4433E-07
110242,G,-1.4572E-06,8.2027E-06,4.8599E-04,2.2849E-05,1.5465E-06,-7.4557E-07
110243,G,-1.4759E-06,8.5655E-06,4.8546E-04,1.9534E-05,3.6808E-07,-7.4680E-07
110244,G,-1.4945E-06,8.9280E-06,4.8494E-04,2.2084E-05,1.9807E-06,-7.4803E-07
110245,G,-1.8533E-06,8.9091E-06,4.8491E-04,1.9592E-05,-1.6100E-07,-7.5210E-07
110246,G,-1.8721E-06,9.2712E-06,4.8439E-04,2.1905E-05,1.6279E-06,-7.5241E-07
110247,G,-1.8908E-06,9.6330E-06,4.8387E-04,1.9864E-05,1.5072E-07,-7.5267E-07
110248,G,-1.9096E-06,9.9944E-06,4.8336E-04,2.1251E-05,1.0897E-06,-7.5289E-07
110249,G,-1.9284E-06,1.0355E-05,4.8284E-04,1.9908E-05,6.1497E-07,-7.5306E-07
110250,G,-1.9471E-06,1.0716E-05,4.8233E-04,2.0587E-05,7.8833E-07,-7.5318E-07
110251,G,4.8989E-06,1.1465E-05,4.8316E-04,2.1818E-05,1.8718E-05,-3.7521E-07
110252,G,4.5375E-06,1.1441E-05,4.8306E-04,1.8912E-05,-5.8485E-06,-8.6898E-07
110253,G,4.1718E-06,1.1420E-05,4.8297E-04,2.1048E-05,1.0194E-05,-8.1718E-07
110254,G,3.8084E-06,1.1397E-05,4.8288E-04,2.0000E-05,-1.1140E-06,-8.1758E-07
