Case =,Nom,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100049,G,1.1607E-05,1.3713E-05,3.0270E-04,1.2621E-05,6.4986E-06,-8.6593E-06
100050,G,1.5934E-05,9.2608E-06,3.0921E-04,1.3428E-05,6.6432E-06,-8.6584E-06
100051,G,1.1008E-05,1.4284E-05,3.0169E-04,1.2471E-05,6.4798E-06,-8.6583E-06
100052,G,1.6634E-05,8.4900E-06,3.1015E-04,1.3576E-05,6.6606E-06,-8.6571E-06
100053,G,1.1405E-05,1.3906E-05,3.0236E-04,1.2569E-05,6.4862E-06,-8.6584E-06
100054,G,1.6166E-05,9.0071E-06,3.0953E-04,1.3480E-05,6.6553E-06,-8.6574E-06
100055,G,1.1206E-05,1.4096E-05,3.0202E-04,1.2530E-05,6.4776E-06,-8.6577E-06
100056,G,1.6399E-05,8.7502E-06,3.0984E-04,1.3520E-05,6.6633E-06,-8.6567E-06
100057,G,1.9822E-05,4.7984E-06,3.1417E-04,1.4361E-05,6.7812E-06,-8.6382E-06
100058,G,8.5685E-06,1.6487E-05,2.9727E-04,1.1486E-05,6.3511E-06,-8.6388E-06
100059,G,2.0378E-05,3.6346E-06,3.1492E-04,1.4424E-05,6.7318E-06,-8.5175E-06
100060,G,8.2635E-06,1.7157E-05,2.9640E-04,1.1189E-05,6.3155E-06,-8.5009E-06
100061,G,2.0116E-05,3.9569E-06,3.1461E-04,1.4422E-05,6.6611E-06,-8.6386E-06
100062,G,8.4395E-06,1.7004E-05,2.9674E-04,1.1276E-05,6.3960E-06,-8.6250E-06
100063,G,1.9857E-05,4.2700E-06,3.1431E-04,1.4289E-05,6.7300E-06,-8.6506E-06
100064,G,8.6158E-06,1.6854E-05,2.9708E-04,1.1502E-05,6.3534E-06,-8.6425E-06
100065,G,1.9600E-05,4.5810E-06,3.1401E-04,1.4355E-05,6.6914E-06,-8.6467E-06
100066,G,8.7929E-06,1.6701E-05,2.9742E-04,1.1486E-05,6.4015E-06,-8.6405E-06
100067,G,1.9345E-05,4.8868E-06,3.1370E-04,1.4238E-05,6.7077E-06,-8.6452E-06
100068,G,8.9714E-06,1.6546E-05,2.9776E-04,1.1662E-05,6.3981E-06,-8.6417E-06
100069,G,1.9092E-05,5.1891E-06,3.1340E-04,1.4233E-05,6.6998E-06,-8.6445E-06
100070,G,9.1514E-06,1.6389E-05,2.9810E-04,1.1697E-05,6.4127E-06,-8.6422E-06
100071,G,1.8841E-05,5.4871E-06,3.1309E-04,1.4139E-05,6.6928E-06,-8.6467E-06
100072,G,9.3330E-06,1.6229E-05,2.9845E-04,1.1827E-05,6.4263E-06,-8.6456E-06
100073,G,1.8591E-05,5.7815E-06,3.1278E-04,1.4097E-05,6.6896E-06,-8.6467E-06
100074,G,9.5162E-06,1.6068E-05,2.9879E-04,1.1885E-05,6.4341E-06,-8.6464E-06
100075,G,1.8342E-05,6.0721E-06,3.1247E-04,1.4022E-05,6.6769E-06,-8.6492E-06
100076,G,9.7009E-06,1.5904E-05,2.9913E-04,1.1982E-05,6.4510E-06,-8.6496E-06
100077,G,9.8871E-06,1.5737E-05,2.9947E-04,1.2047E-05,6.4512E-06,-8.6492E-06
100078,G,1.8095E-05,6.3591E-06,3.1216E-04,1.3967E-05,6.6798E-06,-8.6484E-06
100079,G,1.7850E-05,6.6425E-06,3.1185E-04,1.3896E-05,6.6623E-06,-8.6514E-06
100080,G,1.0075E-05,1.5568E-05,2.9981E-04,1.2132E-05,6.4714E-06,-8.6526E-06
100081,G,1.7606E-05,6.9226E-06,3.1154E-04,1.3846E-05,6.6621E-06,-8.6512E-06
100082,G,1.0264E-05,1.5397E-05,3.0015E-04,1.2186E-05,6.4739E-06,-8.6526E-06
100083,G,1.7364E-05,7.1988E-06,3.1123E-04,1.3774E-05,6.6499E-06,-8.6531E-06
100084,G,1.0455E-05,1.5223E-05,3.0049E-04,1.2266E-05,6.4881E-06,-8.6547E-06
100085,G,1.4356E-05,1.1396E-05,3.0682E-04,1.3106E-05,6.6334E-06,-8.6610E-06
100086,G,1.3047E-05,1.1853E-05,3.0518E-04,1.2941E-05,6.5098E-06,-8.6610E-06
100087,G,1.7124E-05,7.4719E-06,3.1092E-04,1.3734E-05,6.6436E-06,-8.6538E-06
100088,G,1.0647E-05,1.5046E-05,3.0083E-04,1.2309E-05,6.4957E-06,-8.6553E-06
100089,G,1.0841E-05,1.4867E-05,3.0117E-04,1.2381E-05,6.5040E-06,-8.6564E-06
100090,G,1.6884E-05,7.7417E-06,3.1061E-04,1.3666E-05,6.6367E-06,-8.6547E-06
100091,G,1.6647E-05,8.0080E-06,3.1030E-04,1.3615E-05,6.6323E-06,-8.6552E-06
100092,G,1.1036E-05,1.4685E-05,3.0151E-04,1.2432E-05,6.5094E-06,-8.6568E-06
100093,G,1.6411E-05,8.2712E-06,3.0999E-04,1.3565E-05,6.6229E-06,-8.6562E-06
100094,G,1.1232E-05,1.4500E-05,3.0185E-04,1.2485E-05,6.5197E-06,-8.6578E-06
100095,G,1.1430E-05,1.4313E-05,3.0219E-04,1.2529E-05,6.5320E-06,-8.6588E-06
100096,G,1.6176E-05,8.5312E-06,3.0967E-04,1.3520E-05,6.6112E-06,-8.6573E-06
100097,G,1.5943E-05,8.7880E-06,3.0936E-04,1.3466E-05,6.6049E-06,-8.6579E-06
100098,G,1.3476E-05,1.1413E-05,3.0584E-04,1.3016E-05,6.5266E-06,-8.6611E-06
100099,G,1.1630E-05,1.4123E-05,3.0252E-04,1.2585E-05,6.5387E-06,-8.6594E-06
100100,G,1.4137E-05,1.1623E-05,3.0649E-04,1.3070E-05,6.6237E-06,-8.6612E-06
100101,G,1.3261E-05,1.1635E-05,3.0551E-04,1.2977E-05,6.5184E-06,-8.6611E-06
100102,G,1.5711E-05,9.0417E-06,3.0904E-04,1.3426E-05,6.6000E-06,-8.6582E-06
100103,G,1.1831E-05,1.3930E-05,3.0286E-04,1.2624E-05,6.5441E-06,-8.6596E-06
100104,G,1.2033E-05,1.3734E-05,3.0319E-04,1.2674E-05,6.5510E-06,-8.6600E-06
100105,G,1.5481E-05,9.2924E-06,3.0873E-04,1.3376E-05,6.5933E-06,-8.6587E-06
100106,G,1.2834E-05,1.2068E-05,3.0486E-04,1.2900E-05,6.5062E-06,-8.6610E-06
100107,G,1.4576E-05,1.1166E-05,3.0714E-04,1.3147E-05,6.6360E-06,-8.6609E-06
100108,G,1.5253E-05,9.5399E-06,3.0841E-04,1.3336E-05,6.5816E-06,-8.6595E-06
100109,G,1.2237E-05,1.3536E-05,3.0353E-04,1.2713E-05,6.5629E-06,-8.6606E-06
100110,G,1.5025E-05,9.7844E-06,3.0809E-04,1.3292E-05,6.5802E-06,-8.6595E-06
100111,G,1.2442E-05,1.3334E-05,3.0386E-04,1.2757E-05,6.5644E-06,-8.6605E-06
100112,G,1.2623E-05,1.2281E-05,3.0453E-04,1.2862E-05,6.4958E-06,-8.6608E-06
100113,G,1.4797E-05,1.0934E-05,3.0746E-04,1.3185E-05,6.6463E-06,-8.6606E-06
100114,G,1.4800E-05,1.0026E-05,3.0777E-04,1.3252E-05,6.5706E-06,-8.6600E-06
100115,G,1.2413E-05,1.2490E-05,3.0420E-04,1.2822E-05,6.4870E-06,-8.6605E-06
100116,G,1.5020E-05,1.0698E-05,3.0778E-04,1.3225E-05,6.6546E-06,-8.6603E-06
100117,G,1.2649E-05,1.3130E-05,3.0419E-04,1.2796E-05,6.5739E-06,-8.6609E-06
100118,G,1.4575E-05,1.0265E-05,3.0745E-04,1.3209E-05,6.5647E-06,-8.6603E-06
100119,G,1.2858E-05,1.2923E-05,3.0452E-04,1.2839E-05,6.5797E-06,-8.6610E-06
100120,G,1.2205E-05,1.2697E-05,3.0387E-04,1.2783E-05,6.4806E-06,-8.6603E-06
100121,G,1.5244E-05,1.0459E-05,3.0810E-04,1.3264E-05,6.6606E-06,-8.6600E-06
100122,G,1.4353E-05,1.0500E-05,3.0713E-04,1.3171E-05,6.5551E-06,-8.6606E-06
100123,G,1.5697E-05,9.9732E-06,3.0874E-04,1.3350E-05,6.6697E-06,-8.6596E-06
100124,G,1.3067E-05,1.2714E-05,3.0485E-04,1.2876E-05,6.5893E-06,-8.6613E-06
100125,G,1.1792E-05,1.3102E-05,3.0320E-04,1.2699E-05,6.4707E-06,-8.6601E-06
100126,G,1.4131E-05,1.0733E-05,3.0681E-04,1.3131E-05,6.5475E-06,-8.6608E-06
100127,G,1.3278E-05,1.2501E-05,3.0518E-04,1.2916E-05,6.5965E-06,-8.6613E-06
100128,G,1.3911E-05,1.0963E-05,3.0649E-04,1.3092E-05,6.5424E-06,-8.6609E-06
100129,G,1.3491E-05,1.2286E-05,3.0551E-04,1.2954E-05,6.6020E-06,-8.6613E-06
100130,G,1.1588E-05,1.3301E-05,3.0287E-04,1.2658E-05,6.4549E-06,-8.6591E-06
100131,G,1.5926E-05,9.7256E-06,3.0906E-04,1.3391E-05,6.6850E-06,-8.6586E-06
100132,G,1.3693E-05,1.1190E-05,3.0616E-04,1.3054E-05,6.5322E-06,-8.6610E-06
100133,G,1.3705E-05,1.2068E-05,3.0584E-04,1.2993E-05,6.6106E-06,-8.6614E-06
100134,G,1.1185E-05,1.3689E-05,3.0220E-04,1.2565E-05,6.4449E-06,-8.6586E-06
100135,G,1.6388E-05,9.2213E-06,3.0969E-04,1.3484E-05,6.6940E-06,-8.6581E-06
100136,G,1.3920E-05,1.1847E-05,3.0617E-04,1.3030E-05,6.6179E-06,-8.6613E-06
100137,G,1.1386E-05,1.3496E-05,3.0253E-04,1.2609E-05,6.4460E-06,-8.6585E-06
100138,G,1.6156E-05,9.4750E-06,3.0937E-04,1.3439E-05,6.6936E-06,-8.6580E-06
100139,G,1.1998E-05,1.2901E-05,3.0353E-04,1.2740E-05,6.4693E-06,-8.6598E-06
100140,G,1.5470E-05,1.0218E-05,3.0842E-04,1.3308E-05,6.6715E-06,-8.6594E-06
100141,G,1.0985E-05,1.3879E-05,3.0186E-04,1.2517E-05,6.4363E-06,-8.6580E-06
100142,G,1.6621E-05,8.9644E-06,3.1001E-04,1.3531E-05,6.7024E-06,-8.6574E-06
100143,G,1.0395E-05,1.4433E-05,3.0085E-04,1.2358E-05,6.4126E-06,-8.6562E-06
100144,G,1.7329E-05,8.1760E-06,3.1094E-04,1.3686E-05,6.7248E-06,-8.6555E-06
100145,G,1.0787E-05,1.4067E-05,3.0152E-04,1.2468E-05,6.4195E-06,-8.6564E-06
100146,G,1.6856E-05,8.7042E-06,3.1032E-04,1.3580E-05,6.7185E-06,-8.6558E-06
100147,G,1.7092E-05,8.4424E-06,3.1063E-04,1.3635E-05,6.7240E-06,-8.6553E-06
100148,G,1.0591E-05,1.4251E-05,3.0119E-04,1.2411E-05,6.4139E-06,-8.6560E-06
100149,G,1.0008E-05,1.4790E-05,3.0017E-04,1.2242E-05,6.3902E-06,-8.6537E-06
100150,G,1.7811E-05,7.6317E-06,3.1157E-04,1.3796E-05,6.7469E-06,-8.6529E-06
100151,G,1.0201E-05,1.4612E-05,3.0051E-04,1.2303E-05,6.4015E-06,-8.6550E-06
100152,G,1.7569E-05,7.9063E-06,3.1126E-04,1.3738E-05,6.7357E-06,-8.6542E-06
100153,G,1.8052E-05,7.3567E-06,3.1188E-04,1.3857E-05,6.7515E-06,-8.6525E-06
100154,G,9.8178E-06,1.4963E-05,2.9983E-04,1.2173E-05,6.3859E-06,-8.6534E-06
100155,G,9.6276E-06,1.5135E-05,2.9949E-04,1.2111E-05,6.3760E-06,-8.6521E-06
100156,G,1.8297E-05,7.0755E-06,3.1219E-04,1.3914E-05,6.7617E-06,-8.6511E-06
100157,G,9.4400E-06,1.5304E-05,2.9915E-04,1.2031E-05,6.3705E-06,-8.6516E-06
100158,G,1.8542E-05,6.7933E-06,3.1250E-04,1.3982E-05,6.7679E-06,-8.6504E-06
100159,G,9.2527E-06,1.5471E-05,2.9881E-04,1.1965E-05,6.3622E-06,-8.6503E-06
100160,G,1.8790E-05,6.5049E-06,3.1281E-04,1.4036E-05,6.7779E-06,-8.6488E-06
100161,G,9.0675E-06,1.5635E-05,2.9847E-04,1.1871E-05,6.3540E-06,-8.6492E-06
100162,G,1.9039E-05,6.2142E-06,3.1312E-04,1.4111E-05,6.7881E-06,-8.6474E-06
100163,G,8.8837E-06,1.5797E-05,2.9813E-04,1.1801E-05,6.3481E-06,-8.6479E-06
100164,G,1.9289E-05,5.9197E-06,3.1343E-04,1.4162E-05,6.7973E-06,-8.6455E-06
100165,G,8.7013E-06,1.5956E-05,2.9778E-04,1.1690E-05,6.3430E-06,-8.6477E-06
100166,G,1.9542E-05,5.6216E-06,3.1373E-04,1.4240E-05,6.8071E-06,-8.6444E-06
100167,G,8.5205E-06,1.6113E-05,2.9744E-04,1.1628E-05,6.3366E-06,-8.6441E-06
100168,G,1.9795E-05,5.3193E-06,3.1404E-04,1.4270E-05,6.8211E-06,-8.6394E-06
100169,G,2.0049E-05,5.0151E-06,3.1435E-04,1.4365E-05,6.8377E-06,-8.6381E-06
100170,G,8.3416E-06,1.6268E-05,2.9711E-04,1.1478E-05,6.3288E-06,-8.6444E-06
100171,G,8.1638E-06,1.6421E-05,2.9677E-04,1.1473E-05,6.3288E-06,-8.6292E-06
100172,G,2.0306E-05,4.7042E-06,3.1465E-04,1.4316E-05,6.8545E-06,-8.6197E-06
100173,G,7.9884E-06,1.6571E-05,2.9642E-04,1.1280E-05,6.3192E-06,-8.6614E-06
100174,G,2.0563E-05,4.3911E-06,3.1495E-04,1.4419E-05,6.8821E-06,-8.6491E-06
100175,G,7.8148E-06,1.6724E-05,2.9608E-04,1.1164E-05,6.2872E-06,-8.7445E-06
100176,G,2.0822E-05,4.0678E-06,3.1525E-04,1.4451E-05,6.9443E-06,-8.7258E-06
100177,G,2.0154E-05,3.4281E-06,3.1474E-04,1.4320E-05,6.8561E-06,-8.4766E-06
100178,G,8.4938E-06,1.7355E-05,2.9655E-04,1.1328E-05,6.0753E-06,-8.4387E-06
100179,G,1.9891E-05,3.7362E-06,3.1444E-04,1.4217E-05,6.7007E-06,-8.6757E-06
100180,G,8.6698E-06,1.7216E-05,2.9689E-04,1.1524E-05,6.3031E-06,-8.6532E-06
100181,G,8.8445E-06,1.7065E-05,2.9724E-04,1.1391E-05,6.4073E-06,-8.6287E-06
100182,G,1.9633E-05,4.0502E-06,3.1414E-04,1.4412E-05,6.6236E-06,-8.6464E-06
100183,G,1.9377E-05,4.3596E-06,3.1384E-04,1.4254E-05,6.6913E-06,-8.6423E-06
100184,G,9.0209E-06,1.6913E-05,2.9758E-04,1.1614E-05,6.3716E-06,-8.6315E-06
100185,G,1.9123E-05,4.6659E-06,3.1353E-04,1.4295E-05,6.6595E-06,-8.6406E-06
100186,G,9.1989E-06,1.6758E-05,2.9792E-04,1.1610E-05,6.4196E-06,-8.6328E-06
100187,G,9.3786E-06,1.6601E-05,2.9826E-04,1.1768E-05,6.4376E-06,-8.6401E-06
100188,G,1.8870E-05,4.9679E-06,3.1323E-04,1.4177E-05,6.6576E-06,-8.6447E-06
100189,G,1.8619E-05,5.2662E-06,3.1292E-04,1.4161E-05,6.6528E-06,-8.6435E-06
100190,G,9.5598E-06,1.6442E-05,2.9860E-04,1.1806E-05,6.4532E-06,-8.6408E-06
100191,G,1.8369E-05,5.5605E-06,3.1261E-04,1.4067E-05,6.6393E-06,-8.6474E-06
100192,G,9.7427E-06,1.6280E-05,2.9894E-04,1.1926E-05,6.4756E-06,-8.6462E-06
100193,G,1.8121E-05,5.8511E-06,3.1230E-04,1.4029E-05,6.6384E-06,-8.6468E-06
100194,G,9.9271E-06,1.6116E-05,2.9929E-04,1.1976E-05,6.4836E-06,-8.6467E-06
100195,G,1.7874E-05,6.1380E-06,3.1199E-04,1.3947E-05,6.6213E-06,-8.6504E-06
100196,G,1.0113E-05,1.5950E-05,2.9963E-04,1.2074E-05,6.5061E-06,-8.6511E-06
100197,G,1.7629E-05,6.4214E-06,3.1169E-04,1.3899E-05,6.6225E-06,-8.6498E-06
100198,G,1.0301E-05,1.5781E-05,2.9997E-04,1.2129E-05,6.5094E-06,-8.6511E-06
100199,G,1.7385E-05,6.7015E-06,3.1138E-04,1.3828E-05,6.6095E-06,-8.6521E-06
100200,G,1.0490E-05,1.5609E-05,3.0031E-04,1.2209E-05,6.5258E-06,-8.6538E-06
100201,G,1.7143E-05,6.9777E-06,3.1107E-04,1.3778E-05,6.6039E-06,-8.6528E-06
100202,G,1.0680E-05,1.5435E-05,3.0065E-04,1.2262E-05,6.5343E-06,-8.6547E-06
100203,G,1.6903E-05,7.2507E-06,3.1075E-04,1.3716E-05,6.6021E-06,-8.6531E-06
100204,G,1.0872E-05,1.5259E-05,3.0099E-04,1.2329E-05,6.5385E-06,-8.6552E-06
100205,G,1.1066E-05,1.5079E-05,3.0133E-04,1.2384E-05,6.5554E-06,-8.6573E-06
100206,G,1.6663E-05,7.5206E-06,3.1044E-04,1.3663E-05,6.5867E-06,-8.6552E-06
100207,G,1.1261E-05,1.4897E-05,3.0167E-04,1.2437E-05,6.5616E-06,-8.6578E-06
100208,G,1.6426E-05,7.7868E-06,3.1013E-04,1.3612E-05,6.5820E-06,-8.6557E-06
100209,G,1.6190E-05,8.0500E-06,3.0982E-04,1.3555E-05,6.5754E-06,-8.6565E-06
100210,G,1.1457E-05,1.4713E-05,3.0201E-04,1.2494E-05,6.5693E-06,-8.6586E-06
100211,G,1.5955E-05,8.3101E-06,3.0950E-04,1.3510E-05,6.5700E-06,-8.6569E-06
100212,G,1.1655E-05,1.4525E-05,3.0235E-04,1.2541E-05,6.5754E-06,-8.6589E-06
100213,G,1.5723E-05,8.5669E-06,3.0919E-04,1.3461E-05,6.5619E-06,-8.6577E-06
100214,G,1.1854E-05,1.4335E-05,3.0268E-04,1.2589E-05,6.5842E-06,-8.6596E-06
100215,G,1.5491E-05,8.8206E-06,3.0887E-04,1.3417E-05,6.5549E-06,-8.6583E-06
100216,G,1.2055E-05,1.4142E-05,3.0302E-04,1.2633E-05,6.5913E-06,-8.6600E-06
100217,G,1.5261E-05,9.0712E-06,3.0856E-04,1.3369E-05,6.5468E-06,-8.6589E-06
100218,G,1.2258E-05,1.3947E-05,3.0335E-04,1.2680E-05,6.5997E-06,-8.6605E-06
100219,G,1.5032E-05,9.3188E-06,3.0824E-04,1.3328E-05,6.5429E-06,-8.6591E-06
100220,G,1.2462E-05,1.3748E-05,3.0369E-04,1.2721E-05,6.6037E-06,-8.6606E-06
100221,G,1.4805E-05,9.5633E-06,3.0792E-04,1.3285E-05,6.5303E-06,-8.6599E-06
100222,G,1.2827E-05,1.1632E-05,3.0502E-04,1.2931E-05,6.4668E-06,-8.6610E-06
100223,G,1.2667E-05,1.3547E-05,3.0402E-04,1.2763E-05,6.6159E-06,-8.6612E-06
100224,G,1.4580E-05,1.1609E-05,3.0698E-04,1.3115E-05,6.6747E-06,-8.6612E-06
100225,G,1.4579E-05,9.8048E-06,3.0761E-04,1.3244E-05,6.5245E-06,-8.6601E-06
100226,G,1.3257E-05,1.1192E-05,3.0567E-04,1.3007E-05,6.4805E-06,-8.6611E-06
100227,G,1.2874E-05,1.3343E-05,3.0436E-04,1.2804E-05,6.6216E-06,-8.6613E-06
100228,G,1.4362E-05,1.1835E-05,3.0665E-04,1.3075E-05,6.6699E-06,-8.6613E-06
100229,G,1.4355E-05,1.0044E-05,3.0729E-04,1.3202E-05,6.5161E-06,-8.6605E-06
100230,G,1.3082E-05,1.3136E-05,3.0469E-04,1.2846E-05,6.6297E-06,-8.6616E-06
100231,G,1.3041E-05,1.1413E-05,3.0535E-04,1.2971E-05,6.4737E-06,-8.6610E-06
100232,G,1.4132E-05,1.0279E-05,3.0696E-04,1.3163E-05,6.5118E-06,-8.6606E-06
100233,G,1.3291E-05,1.2927E-05,3.0502E-04,1.2884E-05,6.6334E-06,-8.6615E-06
100234,G,1.1778E-05,1.2680E-05,3.0337E-04,1.2738E-05,6.4286E-06,-8.6599E-06
100235,G,1.5695E-05,1.0430E-05,3.0859E-04,1.3310E-05,6.7102E-06,-8.6598E-06
100236,G,1.2193E-05,1.2269E-05,3.0403E-04,1.2819E-05,6.4430E-06,-8.6604E-06
100237,G,1.5245E-05,1.0910E-05,3.0795E-04,1.3228E-05,6.6971E-06,-8.6604E-06
100238,G,1.3503E-05,1.2714E-05,3.0535E-04,1.2922E-05,6.6417E-06,-8.6616E-06
100239,G,1.3911E-05,1.0512E-05,3.0664E-04,1.3125E-05,6.5034E-06,-8.6608E-06
100240,G,1.2614E-05,1.1847E-05,3.0469E-04,1.2896E-05,6.4533E-06,-8.6606E-06
100241,G,1.5469E-05,1.0672E-05,3.0827E-04,1.3277E-05,6.7063E-06,-8.6601E-06
100242,G,1.4800E-05,1.1379E-05,3.0730E-04,1.3151E-05,6.6883E-06,-8.6608E-06
100243,G,1.1984E-05,1.2476E-05,3.0370E-04,1.2770E-05,6.4332E-06,-8.6601E-06
100244,G,1.3715E-05,1.2499E-05,3.0568E-04,1.2963E-05,6.6492E-06,-8.6616E-06
100245,G,1.3691E-05,1.0742E-05,3.0632E-04,1.3083E-05,6.4947E-06,-8.6610E-06
100246,G,1.5022E-05,1.1146E-05,3.0762E-04,1.3197E-05,6.6907E-06,-8.6608E-06
100247,G,1.2402E-05,1.2059E-05,3.0436E-04,1.2850E-05,6.4499E-06,-8.6607E-06
100248,G,1.3930E-05,1.2280E-05,3.0600E-04,1.2998E-05,6.6545E-06,-8.6615E-06
100249,G,1.3473E-05,1.0969E-05,3.0600E-04,1.3048E-05,6.4903E-06,-8.6610E-06
100250,G,1.1572E-05,1.2881E-05,3.0304E-04,1.2691E-05,6.4151E-06,-8.6592E-06
100251,G,1.5922E-05,1.0186E-05,3.0890E-04,1.3358E-05,6.7230E-06,-8.6591E-06
100252,G,1.4144E-05,1.2060E-05,3.0633E-04,1.3039E-05,6.6616E-06,-8.6615E-06
100253,G,1.1165E-05,1.3275E-05,3.0237E-04,1.2606E-05,6.4027E-06,-8.6585E-06
100254,G,1.6381E-05,9.6875E-06,3.0954E-04,1.3443E-05,6.7342E-06,-8.6584E-06
100255,G,1.6151E-05,9.9381E-06,3.0922E-04,1.3403E-05,6.7278E-06,-8.6589E-06
100256,G,1.1368E-05,1.3080E-05,3.0270E-04,1.2645E-05,6.4098E-06,-8.6590E-06
