100000,G,3.57721E-06,-8.34126E-08,6.82045E-05,8.36486E-09,2.11155E-07,-4.10478E-08
100001,G,2.53604E-06,-9.25296E-08,6.05723E-05,3.33114E-06,2.02961E-05,-2.06663E-06
100002,G,2.44932E-06,-8.66351E-08,6.01525E-05,5.04782E-06,2.20937E-05,-2.34346E-06
100003,G,2.23525E-06,-7.39860E-08,5.89874E-05,4.81495E-06,2.45689E-05,-1.86159E-06
100004,G,2.17177E-06,-7.15882E-08,5.86509E-05,3.56153E-06,2.50456E-05,-1.74306E-06
100005,G,2.23074E-06,-6.37248E-08,5.91271E-05,4.36100E-06,2.44048E-05,-1.65912E-06
100006,G,2.10918E-06,-7.82103E-08,5.83505E-05,4.50911E-06,2.58593E-05,-1.95308E-06
100007,G,2.16877E-06,-6.26630E-08,5.87996E-05,3.68724E-06,2.50957E-05,-1.64075E-06
100008,G,2.02155E-06,-1.02234E-07,5.78429E-05,4.95139E-07,2.64429E-05,-1.34911E-08
100009,G,2.02161E-06,-1.06639E-07,5.78143E-05,1.05727E-08,2.66038E-05,-3.88828E-08
100010,G,2.10586E-06,-6.60093E-08,5.85061E-05,4.14370E-06,2.57987E-05,-1.66693E-06
100011,G,2.02140E-06,-1.02784E-07,5.80113E-05,4.13997E-07,2.64095E-05,-6.31901E-08
100012,G,2.01919E-06,-1.10968E-07,5.78422E-05,-4.72902E-07,2.64422E-05,-6.47960E-08
100013,G,2.02197E-06,-1.06390E-07,5.79842E-05,1.05427E-08,2.66026E-05,-3.90118E-08
100014,G,2.09934E-06,-1.33895E-07,5.83473E-05,-4.47417E-06,2.58579E-05,1.86608E-06
100015,G,2.15933E-06,-1.39872E-07,5.86466E-05,-3.52639E-06,2.50460E-05,1.65579E-06
100016,G,2.01906E-06,-1.09920E-07,5.80107E-05,-3.91465E-07,2.64089E-05,-1.54737E-08
100017,G,2.09613E-06,-1.45550E-07,5.85030E-05,-4.10952E-06,2.57976E-05,1.58053E-06
100018,G,2.22023E-06,-1.36727E-07,5.89821E-05,-4.77838E-06,2.45702E-05,1.77370E-06
100019,G,2.15647E-06,-1.48263E-07,5.87954E-05,-3.65198E-06,2.50961E-05,1.55374E-06
100020,G,2.42707E-06,-1.21231E-07,6.01446E-05,-5.01890E-06,2.21010E-05,2.26154E-06
100021,G,2.51156E-06,-1.14195E-07,6.05638E-05,-3.30418E-06,2.03048E-05,1.98432E-06
100022,G,2.21589E-06,-1.46453E-07,5.91219E-05,-4.32502E-06,2.44062E-05,1.57201E-06
100023,G,2.41865E-06,-1.32793E-07,6.02561E-05,-4.54207E-06,2.19486E-05,1.96138E-06
100024,G,2.60021E-06,-9.92040E-08,6.09761E-05,-3.95274E-06,1.96947E-05,2.03090E-06
100025,G,2.50399E-06,-1.22287E-07,6.06658E-05,-3.42335E-06,2.04368E-05,1.85788E-06
100026,G,2.59112E-06,-1.08018E-07,6.10681E-05,-3.48626E-06,1.94430E-05,1.80061E-06
100027,G,2.44066E-06,-7.46106E-08,6.02638E-05,4.57061E-06,2.19413E-05,-2.04354E-06
100028,G,2.62685E-06,-1.06250E-07,6.09852E-05,3.97902E-06,1.96858E-05,-2.11290E-06
100029,G,2.52819E-06,-8.39819E-08,6.06741E-05,3.45049E-06,2.04282E-05,-1.94009E-06
100030,G,2.61747E-06,-9.69988E-08,6.10770E-05,3.51237E-06,1.94343E-05,-1.88275E-06
100031,G,2.84839E-06,-3.64847E-08,6.21383E-05,-9.20295E-07,1.49076E-05,1.31757E-06
100032,G,2.85745E-06,-3.20585E-08,6.20718E-05,-1.23879E-06,1.50268E-05,1.51348E-06
100033,G,2.88067E-06,-1.64153E-07,6.21483E-05,9.41880E-07,1.48966E-05,-1.39846E-06
100034,G,2.89007E-06,-1.68960E-07,6.20821E-05,1.26010E-06,1.50155E-05,-1.59407E-06
100035,G,2.36149E-06,-7.18422E-08,5.98563E-05,3.81577E-06,2.31369E-05,-1.77116E-06
100036,G,2.29542E-06,-6.79903E-08,5.94837E-05,3.86635E-06,2.32476E-05,-1.65558E-06
100037,G,2.36614E-06,-8.06736E-08,5.97309E-05,3.88246E-06,2.32427E-05,-1.86393E-06
100038,G,2.30024E-06,-7.68610E-08,5.93542E-05,3.81054E-06,2.31407E-05,-1.76601E-06
100039,G,2.35507E-06,-6.35937E-08,6.00155E-05,3.70742E-06,2.31912E-05,-1.63730E-06
100040,G,2.28995E-06,-6.00774E-08,5.96481E-05,3.95383E-06,2.31685E-05,-1.50239E-06
